symbol,ts,raw_1m_rows,unique_1m_minutes,is_complete_hour,open_abs_diff,open_mismatch,high_abs_diff,high_mismatch,low_abs_diff,low_mismatch,close_abs_diff,close_mismatch,volume_abs_diff,volume_mismatch,exact_within_tol,price_mismatch
1INCH/USD:USD,2026-05-05T16:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-05T17:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-05T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-05T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-05T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-05T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T04:00:00+00:00,1,1,False,0.0,False,0.00106000155210495,True,0.0,False,0.00106000155210495,True,7637.0,True,False,True
1INCH/USD:USD,2026-05-06T05:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T15:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T16:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T17:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T20:00:00+00:00,1,1,False,0.0,False,0.0009699985384941101,True,0.0,False,0.0009699985384941101,True,4386.0,True,False,True
1INCH/USD:USD,2026-05-06T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-06T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T04:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-07T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T08:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T16:00:00+00:00,1,1,False,0.0,False,0.0010899975895881653,True,0.0,False,0.0010899975895881653,True,7000.0,True,False,True
1INCH/USD:USD,2026-05-10T17:00:00+00:00,1,1,False,0.0,False,0.0,False,0.00039999932050704956,True,0.00039999932050704956,True,4.0,True,False,True
1INCH/USD:USD,2026-05-10T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T21:00:00+00:00,1,1,False,0.000550001859664917,True,0.000550001859664917,True,0.0,False,0.0,False,640.0,True,False,True
1INCH/USD:USD,2026-05-10T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-10T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T05:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-11T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-15T05:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
1INCH/USD:USD,2026-05-15T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-03T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-03T10:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-03T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-03T12:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-05T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-05T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-05T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-06T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-06T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-06T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-06T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-07T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-07T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-09T15:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T08:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T12:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T13:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T14:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T16:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T17:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-10T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-13T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-13T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T04:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T05:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-14T06:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
2Z/USD:USD,2026-05-21T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
ADA/USD:USD,2026-05-01T18:00:00+00:00,1,1,False,9.998679161071777e-05,True,5.0008296966552734e-05,True,0.000460013747215271,True,0.00027000904083251953,True,315816.0,True,False,True
ADA/USD:USD,2026-05-03T00:00:00+00:00,1,1,False,7.000565528869629e-05,True,0.0002499818801879883,True,0.0009200125932693481,True,0.0006900131702423096,True,225574.0,True,False,True
ADA/USD:USD,2026-05-03T12:00:00+00:00,1,1,False,0.0007000118494033813,True,0.0005899965763092041,True,0.0007000118494033813,True,0.00028002262115478516,True,126942.0,True,False,True
ADA/USD:USD,2026-05-03T19:00:00+00:00,1,1,False,0.0002200007438659668,True,0.0006600022315979004,True,0.0001800060272216797,True,0.0004400014877319336,True,167595.0,True,False,True
ADA/USD:USD,2026-05-03T20:00:00+00:00,1,1,False,0.0001499950885772705,True,0.0007099807262420654,True,0.0007400214672088623,True,0.0007100105285644531,True,240733.0,True,False,True
ADA/USD:USD,2026-05-03T22:00:00+00:00,1,1,False,0.001359984278678894,True,0.001390010118484497,True,0.0009800046682357788,True,0.0009599924087524414,True,292847.0,True,False,True
ADA/USD:USD,2026-05-04T01:00:00+00:00,1,1,False,0.0005299896001815796,True,0.004119992256164551,True,0.0007000118494033813,True,0.003569990396499634,True,635147.0,True,False,True
ADA/USD:USD,2026-05-05T18:00:00+00:00,1,1,False,0.0002900063991546631,True,6.002187728881836e-05,True,0.000800013542175293,True,0.000849992036819458,True,221132.0,True,False,True
ADA/USD:USD,2026-05-07T08:00:00+00:00,1,1,False,9.998679161071777e-05,True,0.00021001696586608887,True,0.0010899901390075684,True,0.0005399882793426514,True,325140.0,True,False,True
ADA/USD:USD,2026-05-07T09:00:00+00:00,1,1,False,0.0004100203514099121,True,0.0003000199794769287,True,0.0009099841117858887,True,0.0005499720573425293,True,242984.0,True,False,True
ADA/USD:USD,2026-05-07T10:00:00+00:00,1,1,False,0.0001099705696105957,True,0.0003300011157989502,True,0.001569986343383789,True,5.9992074966430664e-05,True,117087.0,True,False,True
ADA/USD:USD,2026-05-07T11:00:00+00:00,1,1,False,0.000670015811920166,True,0.00034999847412109375,True,0.0006799995899200439,True,0.00027999281883239746,True,111230.0,True,False,True
ADA/USD:USD,2026-05-07T12:00:00+00:00,1,1,False,5.0008296966552734e-05,True,0.002169996500015259,True,0.0002900063991546631,True,0.001139998435974121,True,455180.0,True,False,True
ADA/USD:USD,2026-05-11T05:00:00+00:00,1,1,False,0.00027999281883239746,True,0.0017600059509277344,True,0.00022998452186584473,True,0.0011300146579742432,True,264196.0,True,False,True
ADA/USD:USD,2026-05-11T06:00:00+00:00,1,1,False,5.0008296966552734e-05,True,0.0014300048351287842,True,0.0007399916648864746,True,1.9997358322143555e-05,True,186864.0,True,False,True
ADA/USD:USD,2026-05-11T11:00:00+00:00,1,1,False,0.0006399750709533691,True,0.000800013542175293,True,0.0006399750709533691,True,3.999471664428711e-05,True,228501.0,True,False,True
ADA/USD:USD,2026-05-11T12:00:00+00:00,1,1,False,0.0006699860095977783,True,0.0014199912548065186,True,0.0006099939346313477,True,5.9992074966430664e-05,True,254807.0,True,False,True
ADA/USD:USD,2026-05-11T13:00:00+00:00,1,1,False,0.0010600090026855469,True,0.0009299814701080322,True,0.0014699995517730713,True,0.0005300045013427734,True,235209.0,True,False,True
ADA/USD:USD,2026-05-11T14:00:00+00:00,1,1,False,0.0012399852275848389,True,0.00016999244689941406,True,0.0035700201988220215,True,0.0012100040912628174,True,1221722.0,True,False,True
ADA/USD:USD,2026-05-11T16:00:00+00:00,1,1,False,0.00043001770973205566,True,0.0010100007057189941,True,0.0013200044631958008,True,0.00019997358322143555,True,1169308.0,True,False,True
ADA/USD:USD,2026-05-11T17:00:00+00:00,1,1,False,0.0010000169277191162,True,0.0015400052070617676,True,0.000299990177154541,True,0.0009300112724304199,True,556536.0,True,False,True
ADA/USD:USD,2026-05-11T19:00:00+00:00,1,1,False,0.00016999244689941406,True,0.0007500052452087402,True,0.0007300078868865967,True,0.0007500052452087402,True,1549559.0,True,False,True
ADA/USD:USD,2026-05-11T20:00:00+00:00,1,1,False,0.00032001733779907227,True,0.00027999281883239746,True,0.002279996871948242,True,0.0009600222110748291,True,543855.0,True,False,True
ADA/USD:USD,2026-05-11T21:00:00+00:00,1,1,False,0.0007100105285644531,True,0.0004499852657318115,True,0.0007700026035308838,True,0.000970005989074707,True,203070.0,True,False,True
ADA/USD:USD,2026-05-11T22:00:00+00:00,1,1,False,0.0012499988079071045,True,0.0,False,0.001520007848739624,True,0.0010299980640411377,True,294542.0,True,False,True
ADA/USD:USD,2026-05-11T23:00:00+00:00,1,1,False,0.00018998980522155762,True,0.0003300011157989502,True,0.00042000412940979004,True,0.0002600252628326416,True,487791.0,True,False,True
ADA/USD:USD,2026-05-13T18:00:00+00:00,1,1,False,0.0006200075149536133,True,0.0010899901390075684,True,0.0006200075149536133,True,3.001093864440918e-05,True,159488.0,True,False,True
AEVO/USD:USD,2026-05-01T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-01T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-03T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-04T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-04T17:00:00+00:00,1,1,False,5.000084638595581e-05,True,0.0,False,5.000084638595581e-05,True,0.0,False,35000.0,True,False,True
AEVO/USD:USD,2026-05-05T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T04:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T05:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T06:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T07:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T08:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T10:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T12:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T13:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-05T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-06T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-06T01:00:00+00:00,1,1,False,0.0,False,0.001199999824166298,True,0.0,False,0.001199999824166298,True,42664.0,True,False,True
AEVO/USD:USD,2026-05-06T08:00:00+00:00,1,1,False,0.0,False,0.0009099990129470825,True,0.0,False,0.0009099990129470825,True,20807.0,True,False,True
AEVO/USD:USD,2026-05-07T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-07T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T04:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T12:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T13:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T15:00:00+00:00,1,1,False,0.0,False,0.0,False,1.0000541806221008e-05,True,1.0000541806221008e-05,True,504.0,True,False,True
AEVO/USD:USD,2026-05-08T16:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T19:00:00+00:00,1,1,False,0.0,False,0.0,False,8.00006091594696e-05,True,8.00006091594696e-05,True,15002.0,True,False,True
AEVO/USD:USD,2026-05-08T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T21:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-08T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-09T01:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-09T02:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-09T03:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-10T08:00:00+00:00,1,1,False,0.0,False,0.00011999905109405518,True,0.0,False,0.00011999905109405518,True,513.0,True,False,True
AEVO/USD:USD,2026-05-10T09:00:00+00:00,1,1,False,0.0,False,0.0002300012856721878,True,0.0,False,0.0,False,8598.0,True,False,True
AEVO/USD:USD,2026-05-13T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-13T19:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T07:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T08:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T10:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-14T11:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-15T07:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-15T08:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-15T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-15T10:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T11:00:00+00:00,1,1,False,0.002720000222325325,True,0.002720000222325325,True,0.0,False,0.0,False,754.0,True,False,True
AEVO/USD:USD,2026-05-21T12:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T13:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0002699997276067734,True,0.0002699997276067734,True,2081.0,True,False,True
AEVO/USD:USD,2026-05-21T14:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T15:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T16:00:00+00:00,1,1,False,0.0,False,0.0,False,7.00000673532486e-05,True,7.00000673532486e-05,True,5433.0,True,False,True
AEVO/USD:USD,2026-05-21T17:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T18:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T20:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T22:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AEVO/USD:USD,2026-05-21T23:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AIXBT/USD:USD,2026-05-04T08:00:00+00:00,1,1,False,9.999796748161316e-05,True,0.0,False,9.999796748161316e-05,True,0.0,False,11866.0,True,False,True
AIXBT/USD:USD,2026-05-04T14:00:00+00:00,1,1,False,0.0,False,0.0007300004363059998,True,0.0002500005066394806,True,0.0006499998271465302,True,40803.0,True,False,True
AIXBT/USD:USD,2026-05-04T16:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AIXBT/USD:USD,2026-05-06T09:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AIXBT/USD:USD,2026-05-07T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AIXBT/USD:USD,2026-05-08T00:00:00+00:00,1,1,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,True,False
AIXBT/USD:USD,2026-05-12T12:00:00+00:00,1,1,False,0.0,False,0.0,False,6.999820470809937e-05,True,6.999820470809937e-05,True,16845.0,True,False,True
AIXBT/USD:USD,2026-05-12T14:00:00+00:00,1,1,False,5.000084638595581e-05,True,0.0005000010132789612,True,0.0011199992150068283,True,0.0005000010132789612,True,198355.0,True,False,True
