pair,symbol,live_rows,reference_rows,live_first,live_last,reference_first,reference_last,overlap_rows,first_overlap_ts,last_overlap_ts,open_max_abs_diff,open_mean_abs_diff,open_mismatch_count_gt_1e-9,open_mismatch_count_gt_tol,high_max_abs_diff,high_mean_abs_diff,high_mismatch_count_gt_1e-9,high_mismatch_count_gt_tol,low_max_abs_diff,low_mean_abs_diff,low_mismatch_count_gt_1e-9,low_mismatch_count_gt_tol,close_max_abs_diff,close_mean_abs_diff,close_mismatch_count_gt_1e-9,close_mismatch_count_gt_tol,volume_max_abs_diff,volume_mean_abs_diff,volume_mismatch_count_gt_1e-9,volume_mismatch_count_gt_tol,exact_rows_within_tol,mismatch_rows_gt_tol,price_mismatch_rows_gt_tol,volume_mismatch_rows_gt_tol,_mismatch_examples_ref
hourly_live_vs_historical,ALCH/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ALEO/USD:USD,640,1,2026-05-01T00:00:00+00:00,2026-05-29T15:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ALGO/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ALICE/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ALT/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ANIME/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ANKR/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,APE/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,API3/USD:USD,691,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,APT/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,AR/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ARB/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ARC/USD:USD,691,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ARKM/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ASTER/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ASTR/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ATH/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,ATOM/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,AUCTION/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,AUD/USD:USD,639,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,AVAX/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,AXS/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,B3/USD:USD,689,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BANANA/USD:USD,639,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BAND/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BAT/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BB/USD:USD,641,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BCH/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BDX/USD:USD,639,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BEAM/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BEL/USD:USD,639,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BERA/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BICO/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BIGTIME/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BIO/USD:USD,691,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BLUR/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BNB/USD:USD,693,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BNT/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BOME/USD:USD,644,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BONK/USD:USD,690,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BRETT/USD:USD,640,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BSU/USD:USD,641,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,BTC/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,C98/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,CAKE/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,CAT/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,CATI/USD:USD,639,1,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,CELO/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
hourly_live_vs_historical,CELR/USD:USD,688,1,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,1,2026-05-22T05:00:00+00:00,2026-05-22T05:00:00+00:00,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,hourly_live_vs_historical_mismatch_examples.csv
