fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,bars_in_high_vol_state_log_norm,location,,context,3.3023,1.0
0,42,dist_ema200_atr,location,,context,5.03507,2.0
0,42,dist_ema20_atr,location,,context,0.896545,1.0
0,42,G_VOL_LIQ_GT1,regime,unknown,unknown,33.18167,6.0
0,42,accel_5h,regime,unknown,unknown,5.7348404,2.0
0,42,dist_range_mid_atr,location,,context,2.06837,1.0
0,42,dist_rolling_7d_high,location,,context,42.28671,8.0
0,42,adx_14_gt25,regime,unknown,unknown,36.77011,9.0
0,42,loc_initial_balance_pos_48,location,,context,1.4906,1.0
0,42,loc_pivot_ladder_pos_48,location,,context,2.15533,1.0
0,42,loc_prev_week_range_pos_24,location,,context,9.64315,2.0
0,42,adx_zscore,regime,unknown,unknown,12.668489,3.0
0,42,loc_prev_week_range_pos_48,location,,context,8.5776005,3.0
0,42,align,regime,unknown,unknown,6.8547797,3.0
0,42,amihud_illiq,regime,liquidity,liquidity,4.72762,2.0
0,42,asset_atr_level,regime,unknown,unknown,4.42237,1.0
0,42,asset_vol_level,regime,unknown,unknown,8.32522,2.0
0,42,loc_range_pos_48,location,,context,5.88335,1.0
0,42,asym_ft,regime,unknown,unknown,4.8558598,3.0
0,42,loc_swing_range_pos_24,location,,context,2.37152,1.0
0,42,atr_pct_base,regime,unknown,unknown,0.818651,1.0
0,42,loc_vwap_dev_z_24,location,,liquidity,4.43141,1.0
0,42,atr_percentile,regime,compression,compression,2.7246828,2.0
0,42,atr_slope,regime,unknown,unknown,5.29906,2.0
0,42,tail_asymmetry_q90_q10_atr_norm,location,,context,23.52729,5.0
0,42,autocorr_24h,regime,unknown,unknown,15.600169,5.0
0,42,autocorr_6h,regime,unknown,unknown,4.0404,2.0
0,42,up_down_semivol_ratio_tanh,location,,context,0.911907,1.0
0,42,beta_24h,regime,unknown,unknown,9.757771,3.0
0,42,body_pct,regime,unknown,unknown,1.49071,1.0
0,42,bollinger_band_width,regime,compression,compression,2.27353,1.0
0,42,breakout_min,regime,unknown,unknown,1.43856,1.0
0,42,breakout_t,regime,unknown,unknown,3.50231,1.0
0,42,choppiness_index_20,regime,path_structure,path_structure,7.56065,2.0
0,42,churn,regime,unknown,unknown,3.69529,1.0
0,42,climax_decay,regime,unknown,unknown,2.74217,1.0
0,42,climax_range_12,regime,unknown,unknown,6.112,1.0
0,42,climax_vol_12,regime,unknown,unknown,2.90974,1.0
0,42,clv_collapse,regime,unknown,unknown,3.68294,1.0
0,42,comp_to_exp,regime,unknown,unknown,1.95799,1.0
0,42,complexity_regime_24h,regime,unknown,unknown,12.09462,2.0
0,42,convexity_z_t,regime,unknown,unknown,1.87291,1.0
0,42,delta_stall_6,regime,unknown,unknown,12.93071,3.0
0,42,dip_volume_profile,regime,unknown,unknown,3.04725,1.0
0,42,dir_path_risk_long_2h,regime,unknown,unknown,3.83543,1.0
0,42,dir_path_risk_short_2h,regime,unknown,unknown,3.63705,1.0
0,42,dir_path_risk_skew_2h,regime,unknown,unknown,1.98175,1.0
0,42,direction_entropy_20,regime,path_structure,path_structure,4.23655,2.0
0,42,dist_ema_slow_base,regime,unknown,unknown,4.823,1.0
0,42,dist_from_high_48h,regime,unknown,unknown,10.41358,3.0
0,42,dist_from_low_120h,regime,unknown,unknown,1.06299,1.0
0,42,dist_from_low_vol,regime,unknown,unknown,2.29232,1.0
0,42,dist_vwap_12_atr,regime,unknown,unknown,3.10505,1.0
0,42,dist_vwap_96_atr,regime,unknown,unknown,12.3141,4.0
0,42,dn_vol,regime,unknown,unknown,10.03642,2.0
0,42,dn_vol_6,regime,unknown,unknown,3.40381,1.0
0,42,down_up_vol_ratio_24,regime,unknown,unknown,7.7437096,2.0
0,42,downside_semivariance_24,regime,unknown,unknown,16.712889,4.0
0,42,draw_sym_10h,regime,unknown,unknown,4.65412,1.0
0,42,dv_z,regime,unknown,unknown,9.61184,1.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,3.95674,1.0
0,42,entropy_jump_24h,regime,unknown,unknown,7.35105,1.0
0,42,entry_quality_composite,regime,unknown,unknown,3.94781,1.0
0,42,excess_12h,regime,unknown,unknown,0.893785,1.0
0,42,exh_qual,regime,unknown,unknown,4.14086,1.0
0,42,ffd_cvar_5pct_06,regime,unknown,unknown,7.2806287,2.0
0,42,ffd_diff_1_04,regime,unknown,unknown,2.83419,1.0
0,42,ffd_diff_2_04,regime,unknown,unknown,3.75306,1.0
0,42,ffd_diff_8_04,regime,unknown,unknown,3.365253,2.0
0,42,ffd_ema_spread_04,regime,unknown,unknown,1.61605,1.0
0,42,ffd_ema_spread_05,regime,unknown,unknown,5.22187,2.0
0,42,ffd_ema_spread_06,regime,unknown,unknown,4.72913,2.0
0,42,ffd_range_24_04,regime,unknown,unknown,6.76307,2.0
0,42,ffd_range_24_05,regime,unknown,unknown,1.45225,1.0
0,42,ffd_rv_24_04,regime,unknown,unknown,13.20222,2.0
0,42,ffd_rv_24_06,regime,unknown,unknown,29.733511,6.0
0,42,ffd_rv_24h_04,regime,unknown,unknown,6.13015,1.0
0,42,ffd_rv_24h_06,regime,unknown,unknown,3.73185,1.0
0,42,ffd_rv_6h_04,regime,unknown,unknown,3.78743,1.0
0,42,ffd_vol_price_corr_10h_04,regime,unknown,unknown,0.435177,1.0
0,42,ffd_z_24_04,regime,unknown,unknown,1.26451,1.0
0,42,ffd_z_24_06,regime,unknown,unknown,2.21121,1.0
0,42,flow_persistence,regime,unknown,unknown,2.50599,1.0
0,42,hh_count_12,regime,unknown,unknown,4.15077,1.0
0,42,hour_vol_ratio,regime,unknown,unknown,1.44281,1.0
0,42,impact_12,regime,unknown,unknown,7.2401,2.0
0,42,impact_z,regime,unknown,unknown,1.90987,1.0
0,42,impulse,regime,unknown,unknown,0.00565649,1.0
0,42,is_high_vol_regime,regime,unknown,unknown,5.62199,1.0
0,42,is_low_vol_regime,regime,unknown,unknown,19.706005,7.0
0,42,jump_intensity,regime,unknown,unknown,0.3017553,2.0
0,42,kalman_gain_1h,regime,unknown,unknown,31.44843,7.0
0,42,ker_16,regime,unknown,unknown,2.54338,1.0
0,42,ker_24,regime,unknown,unknown,1.68931,1.0
0,42,kf_atr_mean,regime,unknown,unknown,3.78858,2.0
0,42,kf_score_mean,regime,unknown,unknown,8.34753,2.0
0,42,kf_score_rm24_mean,regime,unknown,unknown,6.43215,2.0
0,42,kf_vol_ratio_mean,regime,unknown,unknown,33.61937,7.0
0,42,liq_low,regime,unknown,unknown,2.18781,1.0
0,42,liquidity_ratio,regime,unknown,unknown,9.822721,2.0
0,42,log_volume_state_1h,regime,unknown,unknown,3.92846,1.0
0,42,lr_4h,regime,unknown,unknown,0.531478,1.0
0,42,lr_6h,regime,unknown,unknown,4.24728,1.0
0,42,mkt_rv_ratio,regime,unknown,unknown,3.95,1.0
0,42,pct_breakout_t,regime,unknown,unknown,8.96925,1.0
0,42,perm_entropy_ret_12,regime,unknown,unknown,8.467791,2.0
0,42,pl_vol_units,regime,unknown,unknown,0.600637,1.0
0,42,press_12,regime,unknown,unknown,1.06961,1.0
0,42,press_24,regime,unknown,unknown,18.13667,6.0
0,42,prior_volatility,regime,context,context,9.76028,3.0
0,42,prog_eff_24,regime,unknown,unknown,2.98867,1.0
0,42,progress,regime,unknown,unknown,2.08134,1.0
0,42,pullback_8,regime,unknown,unknown,10.02567,2.0
0,42,range_16h_pct,regime,unknown,unknown,3.22807,1.0
0,42,range_24h_pct,regime,compression,compression,10.37752,2.0
0,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,2.22324,1.0
0,42,realized_vol_minus_vol_state,regime,unknown,unknown,4.01877,1.0
0,42,realized_volatility_24h,regime,volatility,volatility,6.74129,2.0
0,42,regime_liquidity_score,regime,unknown,unknown,4.01766,2.0
0,42,regime_stability_24h,regime,unknown,unknown,5.40293,1.0
0,42,regime_transition_entropy_12h,regime,unknown,unknown,7.81435,2.0
0,42,regime_trend_score,regime,unknown,unknown,13.02821,3.0
0,42,regime_vol_score,regime,unknown,unknown,3.74333,1.0
0,42,resid_ret_6h,regime,unknown,unknown,5.32141,3.0
0,42,ret120h,regime,unknown,unknown,3.90264,1.0
0,42,ret24h,regime,unknown,unknown,5.30775,1.0
0,42,ret3h,regime,unknown,unknown,2.06023,1.0
0,42,ret48h,regime,unknown,unknown,8.70447,3.0
0,42,ret8h,regime,unknown,unknown,4.0574,2.0
0,42,return_autocorr_48,regime,momentum,momentum,11.12305,2.0
0,42,roc_div,regime,unknown,unknown,5.74571,2.0
0,42,rolling_range_20,regime,compression,compression,4.77991,1.0
0,42,rsi_1h_slope,regime,unknown,unknown,0.315999,1.0
0,42,rsi_slope,regime,unknown,unknown,6.7194004,2.0
0,42,rsi_x_high_vol,regime,unknown,unknown,7.564124,3.0
0,42,rsi_z_x_regime_vol,regime,unknown,unknown,22.78477,4.0
0,42,rv_120h,regime,unknown,unknown,3.55219,1.0
0,42,rv_12h,regime,unknown,unknown,3.57149,2.0
0,42,rv_ratio_24_120,regime,unknown,unknown,3.02486,1.0
0,42,rv_ratio_6_24,regime,unknown,unknown,2.95349,1.0
0,42,rvol_hod_base,regime,unknown,unknown,14.74658,3.0
0,42,second_leg_accel_vol_2h,regime,unknown,unknown,3.5809,1.0
0,42,session_progress,regime,unknown,unknown,2.02923,1.0
0,42,shannon_entropy_ret_16,regime,unknown,unknown,4.519424,2.0
0,42,shannon_entropy_ret_8,regime,unknown,unknown,3.63087,1.0
