fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.00050995196,0.007012713,-0.01828911,-1.9383606e-11,0.019861871
1,0.00027994608,0.0069068945,-0.018312857,0.0,0.019653266
