canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(*)|(giveback_vol_units<=-0.24771279&kf_vol_ratio_mean<=0.67455202&predicted_vol_6h<=0.083127432&ret24h>-0.55450881&vol_regime_z<=0.53460228),1,3,returns_target,5,long,196,0.11421911421911422,0.002668639835046262,0.0011727654880472362,0.0033868256606408437,0.0014883807836000122,2.7790420311027386,1.0,1.0,0.9396270396270396,0.698469387755102,0.6575106958540579,a1_symbol_diversity_too_low,-0.0006263488104107252,0.02191233706689851,4,23,0.4030612244897959,0.1326530612244898,1,False
(*)|(*)|(trap_strength<=0.54257995&vol_regime_switch_12h>-0.66587055&vol_state_slope_1h<=-0.29816046&vp_bin_vol_share>-1.0801378&vp_lvn_depth_ratio>-0.71873504),25,5,returns_target,5,long,188,0.10955710955710955,0.003242778334211796,0.0013918774585201315,0.005018138370309608,0.0021539041406808362,2.600823751103979,1.0,1.0,0.9135198135198135,0.6074468085106384,0.6564412230703917,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.045729267845377425,4,22,0.5851063829787234,0.1276595744680851,1,False
(*)|(*)|(G_VOL_LIQ_GT1<=0.00000000000000000000000000000000001&ffd_rv_24_04<=0.00402086&impulse<=0.06340453&rsi_z_x_regime_vol>-0.93408698&trapped_longs_96<=1.269106&vov_mad_20<=-0.46659991),17,3,returns_target,5,long,188,0.10955710955710955,0.0029616536612206315,0.0012712120737659333,0.0042871332011755045,0.001840139364888116,2.706031181097576,1.0,1.0,0.9135198135198135,0.7430851063829788,0.6558058953455004,a1_symbol_diversity_too_low,-0.0006263488104107252,0.0475170319854914,4,25,0.31382978723404253,0.10638297872340426,1,False
(*)|(*)|(downside_semivariance_24<=0.0000015008424&vol_regime_switch_12h>-0.71993077),2,1,returns_target,5,long,154,0.08974358974358974,0.003816911539474091,0.0014549613294034902,0.0041421550301677925,0.001578940283776832,3.5803759376561617,1.0,1.0,0.5025641025641026,0.611038961038961,0.6532590611207092,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.014719167521379133,4,16,0.577922077922078,0.15584415584415584,1,False
(*)|(*)|(G_VOL_LIQ_GT1<=0.00000000000000000000000000000000001&autocorr_24h<=0.17677592&kf_score_mean<=-0.57203925&vol_state_slope_1h<=-0.082022451&z_vwap_12>-0.011004348),6,9,returns_target,5,long,272,0.1585081585081585,0.0027096056762863606,0.0014119018083331228,0.0033831887623222553,0.0017628876309418648,3.0033020118661238,1.0,1.0,0.5123543123543124,0.7602941176470588,0.6402412930231616,a1_symbol_diversity_too_low,-0.0006263488104107252,0.005955591178008868,4,23,0.27941176470588236,0.08455882352941177,1,False
(*)|(loc_initial_balance_pos_48>0.096018448)|(autocorr_24h<=0.14446193&breakout_t<=0.10629772&jump_intensity>0.00000000000000000000000000000000001&kf_vol_ratio_mean<=0.82160652&volume_entropy_24<=0.58061755),15,12,returns_target,5,long,111,0.06468531468531469,0.005758320963060534,0.0017705640634341252,0.005407823599095413,0.0016627934058160412,4.004109623660239,1.0,1.0,0.3622377622377622,0.6927927927927928,0.6369619807281912,a1_symbol_diversity_too_low,-0.0006263488104107252,0.015097505145255832,4,17,0.4144144144144144,0.15315315315315314,1,False
(*)|(*)|(is_low_vol_regime>0.00000000000000000000000000000000001&regime_transition_entropy_12h>-0.72611713&trend_stack_3_6_12>-0.00000000000000000000000000000000001&volume_trend_alignment<=1.4261256&vov_iqr_20<=0.0006110993&wick_ratio_4h_max<=-0.32867074),13,10,returns_target,5,long,69,0.04020979020979021,0.009947838126749231,0.0021517267421495203,0.010331011480199433,0.002234607498851915,7.11028855949419,1.0,1.0,0.22517482517482515,0.5884057971014494,0.636431481600585,a1_support_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.011401071843394034,4,13,0.6231884057971014,0.21739130434782608,1,False
(*)|(*)|(complexity_regime_24h<=0.27357489&down_up_vol_ratio_24<=0.61697882&prior_volatility<=-0.77047104&z_breakout_up_24>0.38122228&z_path_efficiency_24>0.34104526),14,5,returns_target,5,long,322,0.18764568764568765,0.0027643938242278483,0.0015561797402121804,0.003099391077277176,0.001744762109935753,3.19503300746869,1.0,1.0,0.34918414918414914,0.7152173913043478,0.6257290610942937,a1_symbol_diversity_too_low,-0.0006263488104107252,0.0772936293921466,4,22,0.3695652173913043,0.10248447204968944,1,False
(*)|(*)|(ffd_cvar_5pct_06<=-0.37040538&trap_strength<=0.54257995&vp_bin_vol_share>-1.0801378&vp_lvn_depth_ratio<=-0.71873504&zr_3h_minus_zr_12h>-0.93059748),25,4,returns_target,5,long,68,0.039627039627039624,0.009112539536812726,0.0019485933600731616,0.009393148295885027,0.0020085977488056034,5.321948015901172,1.0,1.0,0.22191142191142185,0.42941176470588227,0.6128954962072396,a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_day_concentration_too_high,-0.0006263488104107252,0.004338995944927083,3,7,0.4411764705882353,0.2647058823529412,1,False
(*)|(*)|(autocorr_24h<=0.14446193&breakout_t>0.10629772&kf_vol_ratio_mean<=0.82160652&vol_regime_shift<=0.15702108&volume_entropy_24<=0.58061755),15,6,returns_target,5,long,249,0.1451048951048951,0.002234560179423137,0.0011150410514556334,0.0025568566007544854,0.0012758663198153644,2.3337178835972634,1.0,1.0,0.8874125874125873,0.6650602409638554,0.610049088770377,a1_symbol_diversity_too_low,-0.0006263488104107252,0.030869497293221845,4,28,0.46987951807228917,0.10040160642570281,1,False
(*)|(*)|(adx_14_gt25<=0.00000000000000000000000000000000001&choppiness_index_20>0.19272108&rvol_hod_base<=0.75392389&wick_ratio_4h_max<=0.36493084),37,5,returns_target,5,long,232,0.1351981351981352,0.001957471771486874,0.0009421855829563377,0.003340714055150311,0.0016079785493669546,2.1322239713706344,1.0,1.0,0.9428904428904428,0.7211206896551724,0.5983570122676192,a1_symbol_diversity_too_low,-0.0006263488104107252,0.05238855341896307,4,16,0.3577586206896552,0.13793103448275862,1,False
(*)|(loc_range_pos_48>0.64516145&tail_asymmetry_q90_q10_atr_norm>0.26875058)|(autocorr_24h<=0.050493043&downside_semivariance_24<=0.000014925907),16,4,returns_target,5,long,261,0.1520979020979021,0.0024955957785420036,0.0012746585091966008,0.002999566041615049,0.0015320679782025984,2.2861375443687826,1.0,1.0,0.5482517482517482,0.7390804597701149,0.5896652115109545,a1_symbol_diversity_too_low,-0.0006263488104107252,0.013479551428784917,4,21,0.3218390804597701,0.14942528735632185,1,False
(*)|(*)|(choppiness_index_20>-0.41428888&ret48h<=-0.45971313&vov_interaction<=0.73864818&vp_accept_hvn_touchrate>0.375&vp_lvn_depth_ratio<=0.17782567),19,4,returns_target,5,long,387,0.22552447552447552,0.002449905687524367,0.001488404240301303,0.0044516190183227725,0.0027045157929213707,3.409760478278801,1.0,1.0,0.13706293706293707,0.6416020671834626,0.579862272784179,a1_support_too_high|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.14695461986238562,4,22,0.5167958656330749,0.11627906976744186,1,False
(*)|(*)|(ffd_rv_6h_04<=0.0024553346&hh_count_12>1.5&is_low_vol_regime>0.00000000000000000000000000000000001&press_24<=-0.09549249&upside_semivariance_24<=0.000012397346&volume_z_12<=1.1435963),26,10,returns_target,5,long,139,0.08100233100233101,0.0032611373517153074,0.0011652907246489145,0.004098157629696444,0.001464380232719295,2.8797805116392676,1.0,1.0,0.4536130536130536,0.6589928057553958,0.5781962116056046,a1_symbol_diversity_too_low,-0.0006263488104107252,0.016239989675526242,4,20,0.48201438848920863,0.15827338129496402,1,False
(*)|(*)|(liquidity_ratio<=0.54185891&ret48h>-0.009463544&vol_regime_shift<=-0.74821192),5,4,returns_target,5,long,137,0.07983682983682984,0.003581983329605882,0.0012680406102222373,0.0019773242642643326,0.0006999830082796216,3.10118425414645,1.0,0.5,0.44708624708624706,0.5627737226277373,0.5745609978350033,a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_day_concentration_too_high,-0.0006263488104107252,0.06520380647045639,3,11,0.4744525547445255,0.27007299270072993,1,False
(*)|(*)|(autocorr_24h<=0.049030986&time_since_peak_12h>1.5&vol_z<=1.0542941&volume_trend_alignment>0.69014955),35,7,returns_target,5,long,62,0.03613053613053613,0.006244925721999138,0.0012409788293716235,0.0074644055502807345,0.0014833113593506588,3.994047440104895,1.0,1.0,0.20233100233100232,0.6338709677419355,0.571149509016222,a1_support_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,-0.0006263488104107252,0.02127520835738981,4,13,0.532258064516129,0.3064516129032258,1,False
(*)|(*)|(regime_transition_entropy_12h>-0.72611713&trend_stack_3_6_12>-0.00000000000000000000000000000000001&volume_trend_alignment<=1.4261256&vov_iqr_20>0.0006110993&wick_ratio_4h_max<=-0.32867074),13,8,returns_target,5,long,86,0.05011655011655012,0.0046765845875407375,0.0011969829599062602,0.005525232957816349,0.0014141965308696609,3.9650801421301085,1.0,1.0,0.2806526806526806,0.6441860465116279,0.5706966470164859,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.003087832743525129,4,12,0.5116279069767442,0.2441860465116279,1,False
(*)|(*)|(ffd_rv_24_06<=0.0048755719&rsi_slope<=0.032657977&trail_act_pct>0.29482448&trend_age_hours>0.38783026&volume_z_24<=0.24335046),7,8,returns_target,5,long,124,0.07226107226107226,0.0037259743098289736,0.0012353497711732426,0.003773096278295524,0.0012509730976166978,3.0828790092795795,1.0,0.5,0.40466200466200464,0.7387096774193549,0.5655272158611784,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.013410948017633116,4,27,0.3225806451612903,0.08064516129032258,1,False
(*)|(loc_initial_balance_pos_48>0.096018448)|(autocorr_24h<=0.14446193&breakout_t<=0.10629772&jump_intensity<=0.00000000000000000000000000000000001&kf_vol_ratio_mean<=0.82160652&volume_entropy_24<=0.58061755),15,10,returns_target,5,long,151,0.087995337995338,0.0033744167018410387,0.0012706656408428849,0.0042982418997323385,0.0016185399672308805,2.268900050765536,1.0,1.0,0.4927738927738928,0.7443708609271523,0.5636208108142702,a1_symbol_diversity_too_low,-0.0006263488104107252,0.01385177587741046,4,24,0.31125827814569534,0.13245033112582782,1,False
(*)|(dist_ema200_atr>0.00049650663)|(dist_from_high_48h>-0.0029871438&entropy_jump_24h>-0.80811882&vol_price_div>0.76060039&vov_interaction<=0.80858725),1,10,returns_target,5,long,68,0.039627039627039624,0.005691641393829794,0.0012170805496239813,0.006321146277770459,0.0013516916568817334,2.878500342578929,1.0,1.0,0.22191142191142185,0.7014705882352942,0.5617616351302579,a1_support_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.0008422597012695023,4,15,0.39705882352941174,0.20588235294117646,1,False
(*)|(dist_rolling_7d_high>0.064962991)|(pct_breakout_t<=-0.38186613&time_since_trough_12h<=0.00000000000000000000000000000000001&volume_capitulation<=0.62888926&volume_trend_alignment<=1.4261256),4,4,returns_target,5,long,279,0.16258741258741258,0.002424402903485042,0.0012786548394561942,0.003102392489779933,0.001636233468144804,2.020783897723282,1.0,1.0,0.48951048951048953,0.7387096774193549,0.5552290209619649,a1_symbol_diversity_too_low,-0.0006263488104107252,0.03305801403313342,4,33,0.3225806451612903,0.1003584229390681,1,False
(*)|(*)|(direction_entropy_20>0.58423299&ret24h<=-0.14608541&return_autocorr_48>-0.71040815&vol_concentration_12<=1.9611007&zr_3h_minus_zr_12h<=-0.067703441),32,8,returns_target,5,long,128,0.07459207459207459,0.003013793844729662,0.0010205439474216846,0.0029741935910708684,0.0010071343377171195,2.5776243297981343,1.0,1.0,0.4177156177156177,0.70859375,0.5491270426658857,a1_symbol_diversity_too_low,-0.0006263488104107252,0.044900592977999365,4,16,0.3828125,0.125,1,False
(*)|(*)|(lr_4h>0.0025503635&press_24>-0.09549249&rv_12h<=0.11343013&trend_snr<=0.35368618&upside_semivariance_24<=0.000012397346&volume_z_12<=1.1435963),26,12,returns_target,5,long,166,0.09673659673659674,0.0025457869093102143,0.001015866891695903,0.002961188028261186,0.001181627915123454,2.251040898065034,1.0,1.0,0.5417249417249417,0.7373493975903614,0.5399412991558243,a1_symbol_diversity_too_low,-0.0006263488104107252,0.031094326294125244,4,27,0.3253012048192771,0.10240963855421686,1,False
(*)|(*)|(ffd_ema_spread_06>0.00022430345&kf_score_rm24_mean<=-0.56397438&volume_trend_alignment<=1.0963038&vov_interaction<=1.7540543&vp_accept_hvn_touchrate<=1.0416667&vp_lvn_depth_ratio>-0.70775843),39,8,returns_target,5,long,378,0.2202797202797203,0.002095444492562107,0.0012612707295994849,0.002651571375623951,0.0015960095222704673,2.6624634241575085,1.0,1.0,0.16643356643356638,0.7306878306878307,0.5385107339335145,a1_support_too_high|a1_symbol_diversity_too_low,-0.0006263488104107252,0.012189671450792333,4,27,0.3386243386243386,0.10317460317460317,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>0.20613103)|(beta_24h<=0.32965225&press_24<=-0.54940057&z_vwap_24<=1.092478),27,1,returns_target,5,long,74,0.04312354312354312,0.004165713046048139,0.0009514282882949452,0.006389724540317518,0.0014593815308132604,2.9010878099171835,1.0,1.0,0.24149184149184147,0.6432432432432433,0.537741853100068,a1_support_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.03578109398667328,4,14,0.5135135135135135,0.1891891891891892,1,False
(*)|(*)|(adx_14_gt25>0.00000000000000000000000000000000001&ffd_rv_24h_04<=0.0055410783&rsi_x_high_vol>0.022123374&vol_shock_asym_4_212>0.067792803&volume_capitulation<=-0.50259972&vp_lvn_depth_ratio>-0.72234458),21,11,returns_target,5,long,227,0.13228438228438227,0.00178036710764343,0.0008472606570965589,0.002612213888514549,0.0012431290412847017,1.5478628353387256,1.0,1.0,0.9592074592074593,0.7325991189427313,0.5346064718307277,a1_symbol_diversity_too_low,-0.0006263488104107252,0.014655998043783924,4,33,0.33480176211453744,0.06607929515418502,1,False
(*)|(*)|(perm_entropy_ret_12<=1.0563371&range_24h_pct<=0.091264009&rolling_range_20>-0.94742191&rv_ratio_6_24<=-0.19107768&trapped_longs_96<=1.5434817&zr_3h>0.044384398),30,6,returns_target,5,long,144,0.08391608391608392,0.0034637960294882455,0.0012659559092545872,0.002446998348185977,0.0008943344216720324,2.44003471525595,1.0,0.5,0.4699300699300699,0.7472222222222222,0.5338733172347142,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.042645510552019726,4,20,0.3055555555555556,0.1111111111111111,1,False
(*)|(*)|(ffd_amihud_06<=-0.0012820418&kf_score_mean<=-0.45573252&press_24<=-0.73742795&vol_z_x_regime_trend>-0.99399972),2,2,returns_target,5,long,218,0.12703962703962704,0.0020010917011750945,0.0009321324590943817,0.0022928852938561796,0.001068053406112494,1.5926020634527929,1.0,0.5,0.9885780885780886,0.7233944954128441,0.5307359327496995,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.016189046548433325,4,18,0.3532110091743119,0.13761467889908258,1,False
(*)|(*)|(adx_14_gt25>0.00000000000000000000000000000000001&liquidity_ratio<=0.38718686&liquidity_ratio>-0.89249772&vol_regime_shift>-0.52000082&volatility_ratio_short_long<=0.074325912&vp_lvn_depth_ratio>-0.70906419),0,4,returns_target,5,long,196,0.11421911421911422,0.002325765028291819,0.00102208507969775,0.002759857119042191,0.0012128520074714561,1.7724852411532555,1.0,0.5,0.9396270396270396,0.7290816326530613,0.5301366794292965,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.006759813344382332,4,28,0.34183673469387754,0.12244897959183673,1,False
(*)|(dist_rolling_7d_high>0.064962991)|(kf_vol_ratio_mean>0.69554287&return_autocorr_48>-0.22876772),36,3,returns_target,5,long,186,0.10839160839160839,0.0018548087407183904,0.0007912716187468363,0.003156397570238428,0.0013465365781292378,1.432869321736771,1.0,1.0,0.906993006993007,0.6553763440860215,0.52933252356494,a1_symbol_diversity_too_low|a1_day_concentration_too_high,-0.0006263488104107252,0.05566657383696841,4,15,0.489247311827957,0.25806451612903225,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>0.015362029)|(vol_low>-0.49668443&vol_price_diverge>-0.00000000000000000000000000000000001&volatility_ratio_short_long<=-0.58085102&vp_profile_concentration>-0.70159334),40,5,returns_target,5,long,196,0.11421911421911422,0.0017003103786585282,0.0007472216013835684,0.003375045553557719,0.0014832038755545132,1.8555619908449732,1.0,0.5,0.9396270396270396,0.764795918367347,0.5135644469217892,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.039396018285186414,4,27,0.27040816326530615,0.1377551020408163,1,False
(*)|(dist_rolling_7d_high<=0.064962991)|(ffd_diff_8_04>-0.0011556521&rvol_hod_base<=0.44912389&volume_capitulation<=0.62888926&volume_trend_alignment<=1.4261256),4,12,returns_target,5,long,186,0.10839160839160839,0.001986020995724586,0.000847247489001773,0.0018684640422217483,0.000797097045534966,1.7433811041638883,1.0,0.5,0.906993006993007,0.7602150537634409,0.513402135056241,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.0381828926186805,4,20,0.27956989247311825,0.12365591397849462,1,False
(*)|(bars_in_high_vol_state_log_norm<=-0.24958761)|(vol_low>-0.46020368&volume_trend_alignment<=1.4963249&z_compression_expansion<=-0.39213601),33,11,returns_target,5,long,135,0.07867132867132867,0.0031702160835266114,0.0011116342111067339,0.004824267755465899,0.001691626355812718,2.1997706999520004,1.0,1.0,0.4405594405594405,0.3333333333333333,0.5088583480792044,a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.023252480930289428,2,18,0.7333333333333333,0.14074074074074075,1,False
(*)|(*)|(G_VOL_LIQ_GT1<=0.00000000000000000000000000000000001&autocorr_24h<=0.17677592&ffd_vol_price_corr_10h_04>-0.24376068&kf_score_mean>-0.57203925&prior_volatility<=-0.20856704&vol_state_slope_1h<=-0.082022451),6,10,returns_target,5,long,71,0.041375291375291376,0.0049471267512146855,0.0010942242969976407,0.0055120016280898595,0.0012191654691413709,2.41226951607518,1.0,1.0,0.2317016317016317,0.6105633802816902,0.5007342195228063,a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low,-0.0006263488104107252,0.0020859512440311624,4,9,0.4788732394366197,0.23943661971830985,1,False
(*)|(*)|(efficiency_ratio_20<=-0.91184026&impact_12<=1.2207369&resid_ret_6h>-0.054221995&vol_z<=1.1583149),20,10,returns_target,5,long,259,0.15093240093240093,0.0016308203627243927,0.0008298280431151625,0.00206340389450713,0.0010499442213700327,1.6425598191286472,1.0,1.0,0.5547785547785548,0.7513513513513513,0.49661182038340734,a1_symbol_diversity_too_low,-0.0006263488104107252,0.02978814451546294,4,34,0.2972972972972973,0.0888030888030888,1,False
(*)|(*)|(complexity_regime_24h<=0.27357489&trend_regime_stability>0.37496752&z_breakout_up_24<=0.38122228),14,3,returns_target,5,long,221,0.12878787878787878,0.0013068636618048897,0.0006131992977895554,0.0019445303380250059,0.0009124017085000558,1.0383006148934122,1.0,1.0,0.9787878787878788,0.6963800904977375,0.4948429808459952,a1_symbol_diversity_too_low,-0.0006263488104107252,0.00396473377121781,4,18,0.4072398190045249,0.16289592760180996,1,False
(*)|(loc_prev_week_range_pos_48>0.45557085)|(delta_stall_6<=0.83556449&dist_from_low_120h<=0.0046774284&kf_vol_ratio_mean<=0.60643137),31,5,returns_target,5,long,167,0.09731934731934731,0.002757319433246544,0.001104250228662285,0.003960403219292044,0.001586060761682905,2.0061669722352784,1.0,0.5,0.5449883449883449,0.5365269461077844,0.49358050653580443,a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,-0.0006263488104107252,0.010278964563960796,3,16,0.5269461077844312,0.1317365269461078,1,False
(*)|(*)|(asset_vol_level<=-1.5679905&volume_capitulation>0.62888926),4,1,returns_target,5,long,199,0.11596736596736597,0.0014653346646371199,0.0006494467667322647,0.001840771683811492,0.0008158431293507503,1.384095795873464,1.0,0.5,0.9494172494172495,0.7090452261306532,0.4903544846736397,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.012019181785454719,4,18,0.38190954773869346,0.10050251256281408,1,False
(*)|(tail_asymmetry_q90_q10_atr_norm>0.20613103)|(beta_24h<=0.32965225&z_vwap_24>1.092478),27,4,returns_target,5,long,98,0.05710955710955711,0.0034961499729935005,0.0009845479809004686,0.004086000103931132,0.0011506552016817555,1.682601060189032,1.0,1.0,0.31981351981351985,0.7061224489795919,0.48688449171446946,a1_symbol_diversity_too_low,-0.0006263488104107252,0.01212174728133512,4,17,0.3877551020408163,0.21428571428571427,1,False
(*)|(*)|(downside_semivariance_24>0.0000015008424&shock_12h<=0.046850145&trapped_longs_96<=1.8954971&trend_stack_6_12_24>-0.013628772&vol_regime_switch_12h>-0.71993077),2,3,returns_target,5,long,159,0.09265734265734266,0.0023725846278592477,0.0009223495252557955,0.005098184553879975,0.001981934826569477,1.619534665122534,1.0,1.0,0.5188811188811189,0.6861635220125786,0.486323240598239,a1_symbol_diversity_too_low,-0.0006263488104107252,0.054955407782751334,4,19,0.4276729559748428,0.16981132075471697,1,False
(*)|(*)|(adx_14_gt25>0.00000000000000000000000000000000001&dist_vwap_96_atr>1.604655&range_24h_pct<=0.078478694&trend_retest_success_rate<=0.37186274&vov_interaction<=0.73060787),0,7,returns_target,5,long,180,0.1048951048951049,0.0019897109932369658,0.0008329022762387299,0.002080731306957111,0.000871003802912279,1.5042357264948512,1.0,0.5,0.8874125874125873,0.675,0.48420294855374296,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,-0.0006263488104107252,0.019505104501334712,4,15,0.45,0.21666666666666667,1,False
