fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,41,0.0022550499207803576,6,64,129,quantile,0.65,quantile,quantile,returns_target,5
1,42,4,0.0017761826890605064,6,64,172,quantile,0.65,quantile,quantile,returns_target,5
