fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_ema50_atr,location,,context,5.9981565,2.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,1.549674,2.0
0,42,dist_ema200_atr,location,,context,2.61161,1.0
0,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,0.98935306,2.0
0,42,dist_weekly_vwap,location,,context,0.257709,1.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,5.17632,1.0
0,42,dist_prior_day_high,location,,context,0.0240119,1.0
0,42,atr_percentile,regime,compression,compression,2.3337,1.0
0,42,bollinger_band_width,regime,compression,compression,0.0545813,1.0
0,42,dist_rolling_7d_high,location,,context,0.846852,2.0
0,42,choppiness_index_20,regime,path_structure,path_structure,0.795058,1.0
0,42,dist_local_swing,location,,context,0.299472,1.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,0.0107419,1.0
0,42,dist_ma100_atr,location,,context,1.166348,2.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,0.63964397,2.0
0,42,zscore_price_50,location,,context,0.950647,1.0
0,42,ema50_slope,regime,trend,trend,8.190647,4.0
0,42,ema_slope_norm,regime,trend,trend,1.2842338,3.0
0,42,prior_volatility,regime,context,context,1.36435,1.0
0,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,0.484167,1.0
0,42,loc_vwap_dev_z_48,location,,liquidity,0.357568,1.0
0,42,loc_range_pos_24,location,,context,2.38302,1.0
0,42,loc_range_pos_48,location,,context,0.00452121,1.0
0,42,variance_ratio_10_48,regime,volatility,volatility,6.12907,1.0
0,42,loc_session_pos_24,location,,context,0.968295,1.0
0,42,loc_session_pos_48,location,,context,6.64238,1.0
0,42,loc_initial_balance_pos_24,location,,context,2.168163,2.0
0,42,volume_trend_48,regime,liquidity,liquidity,4.2503,1.0
0,42,loc_initial_balance_pos_48,location,,context,4.26117,1.0
0,42,volume_zscore_48h,regime,liquidity,liquidity,6.8276,1.0
0,42,loc_prev_day_range_pos_24,location,,context,0.765351,3.0
0,42,loc_prev_week_range_pos_24,location,,context,0.44310302,2.0
0,42,loc_bb_channel_pos_24,location,,compression,0.990445,1.0
0,42,loc_pullback_depth_24,location,,path_structure,0.474891,1.0
0,42,bars_in_high_vol_state_log_norm,location,,context,1.65198,1.0
1,42,bars_since_ema20_ema50_cross_log_norm,regime,trend,trend,3.0763576,8.0
1,42,dist_ema20_atr,location,,context,3.7466226,7.0
1,42,bars_outside_ema20_atr_band_log_norm,regime,volatility,volatility,11.080955,13.0
1,42,dist_ema50_atr,location,,context,4.826531,8.0
1,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,3.60212,7.0
1,42,dist_ema200_atr,location,,context,7.890238,11.0
1,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,7.6577787,11.0
1,42,dist_vwap_atr,location,,context,4.855651,10.0
1,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,5.6071153,10.0
1,42,dist_weekly_vwap,location,,context,2.3834229,6.0
1,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,10.81074,13.0
1,42,dist_prior_day_high,location,,context,5.198125,11.0
1,42,atr_percentile,regime,compression,compression,1.1656237,6.0
1,42,dist_prior_day_low,location,,context,10.529446,9.0
1,42,bollinger_band_width,regime,compression,compression,7.292647,13.0
1,42,dist_rolling_7d_high,location,,context,11.152371,11.0
1,42,choppiness_index_20,regime,path_structure,path_structure,3.9784622,7.0
1,42,dist_local_swing,location,,context,7.131654,7.0
1,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,5.784912,13.0
1,42,dist_range_mid_atr,location,,context,3.2136278,13.0
1,42,compression_score,regime,volatility_term_structure,volatility_term_structure,9.524153,11.0
1,42,dist_ma100_atr,location,,context,10.091196,10.0
1,42,direction_entropy_20,regime,path_structure,path_structure,6.97052,4.0
1,42,distance_to_ema,location,,context,4.843577,8.0
1,42,efficiency_ratio_20,regime,path_structure,path_structure,13.708367,9.0
1,42,pullback_depth,location,,context,6.9252734,12.0
1,42,ema20_slope_5h,regime,trend,trend,13.5325165,19.0
1,42,zscore_price_50,location,,context,4.562231,10.0
1,42,ema50_slope,regime,trend,trend,12.541538,16.0
1,42,zscore_price_200,location,,context,7.320454,9.0
1,42,ema_slope_norm,regime,trend,trend,2.905978,2.0
1,42,loc_ema_stack_pos_24,location,,trend,8.846039,7.0
1,42,prior_range,regime,context,context,12.559817,8.0
1,42,loc_ema_stack_pos_48,location,,trend,5.214583,8.0
1,42,prior_volatility,regime,context,context,17.806978,18.0
1,42,loc_vwap_dev_z_24,location,,liquidity,14.632905,12.0
1,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,6.173349,5.0
1,42,loc_vwap_dev_z_48,location,,liquidity,4.0016475,9.0
1,42,realized_volatility_24h,regime,volatility,volatility,5.9095025,13.0
1,42,loc_range_pos_24,location,,context,6.261682,10.0
1,42,return_autocorr_48,regime,momentum,momentum,13.37539,18.0
1,42,loc_range_pos_48,location,,context,2.7495604,6.0
1,42,rolling_range_20,regime,compression,compression,13.447946,15.0
1,42,loc_prior_bar_pos_24,location,,context,7.6612573,17.0
1,42,trend_acceleration,regime,trend,trend,5.4618545,10.0
1,42,loc_prior_bar_pos_48,location,,context,2.9938798,7.0
1,42,true_range_percentile,regime,volatility,volatility,10.338297,15.0
1,42,loc_swing_range_pos_24,location,,context,7.865202,11.0
1,42,variance_ratio_10_48,regime,volatility,volatility,10.359404,7.0
1,42,loc_swing_range_pos_48,location,,context,3.8696353,8.0
1,42,volatility_ratio_short_long,regime,volatility,volatility,13.509506,7.0
1,42,loc_session_pos_24,location,,context,4.443572,9.0
1,42,volume_autocorr_48,regime,liquidity,liquidity,7.046126,7.0
1,42,loc_session_pos_48,location,,context,5.654375,6.0
1,42,volume_percentile,regime,liquidity,liquidity,3.5520515,6.0
1,42,loc_initial_balance_pos_24,location,,context,10.153669,8.0
1,42,volume_trend_48,regime,liquidity,liquidity,2.733582,6.0
1,42,loc_initial_balance_pos_48,location,,context,5.86843,11.0
1,42,volume_zscore_48h,regime,liquidity,liquidity,14.098697,7.0
1,42,loc_prev_day_range_pos_24,location,,context,8.570061,7.0
1,42,loc_prev_day_range_pos_48,location,,context,4.140195,5.0
1,42,loc_prev_week_range_pos_24,location,,context,17.150295,17.0
1,42,loc_prev_week_range_pos_48,location,,context,4.48853,7.0
1,42,loc_bb_channel_pos_24,location,,compression,5.708538,5.0
1,42,loc_bb_channel_pos_48,location,,compression,6.5160193,16.0
1,42,loc_pullback_depth_24,location,,path_structure,5.7677073,13.0
1,42,loc_pullback_depth_48,location,,path_structure,4.979219,10.0
1,42,loc_pivot_ladder_pos_24,location,,context,9.810583,10.0
1,42,loc_pivot_ladder_pos_48,location,,context,4.598303,10.0
1,42,bars_in_high_vol_state_log_norm,location,,context,3.689477,7.0
2,42,bars_since_ema20_ema50_cross_log_norm,regime,trend,trend,0.236221,1.0
2,42,dist_ema20_atr,location,,context,3.420306,3.0
2,42,bars_outside_ema20_atr_band_log_norm,regime,volatility,volatility,0.266198,1.0
2,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,0.491816,1.0
2,42,dist_ema200_atr,location,,context,0.525419,1.0
2,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,0.121673,1.0
2,42,dist_vwap_atr,location,,context,0.980337,2.0
2,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,4.018708,3.0
2,42,dist_weekly_vwap,location,,context,4.865388,3.0
2,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,5.77503,1.0
2,42,dist_prior_day_high,location,,context,0.303961,2.0
2,42,atr_percentile,regime,compression,compression,0.326805,1.0
2,42,dist_prior_day_low,location,,context,4.187046,3.0
2,42,choppiness_index_20,regime,path_structure,path_structure,9.214346,4.0
2,42,dist_local_swing,location,,context,11.607306,3.0
2,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,0.18172,1.0
2,42,compression_score,regime,volatility_term_structure,volatility_term_structure,7.68924,2.0
2,42,direction_entropy_20,regime,path_structure,path_structure,10.005332,2.0
2,42,distance_to_ema,location,,context,1.121509,2.0
2,42,efficiency_ratio_20,regime,path_structure,path_structure,7.4308224,4.0
2,42,pullback_depth,location,,context,1.148576,2.0
2,42,ema20_slope_5h,regime,trend,trend,6.91551,2.0
2,42,zscore_price_50,location,,context,0.115915,1.0
2,42,ema50_slope,regime,trend,trend,0.934045,2.0
2,42,zscore_price_200,location,,context,4.3790913,3.0
2,42,ema_slope_norm,regime,trend,trend,0.49388,1.0
2,42,loc_ema_stack_pos_24,location,,trend,8.130797,3.0
2,42,prior_range,regime,context,context,5.39803,1.0
2,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,4.04518,2.0
2,42,loc_vwap_dev_z_48,location,,liquidity,15.414145,3.0
2,42,realized_volatility_24h,regime,volatility,volatility,0.709006,2.0
2,42,return_autocorr_48,regime,momentum,momentum,0.24406,1.0
2,42,loc_range_pos_48,location,,context,20.578512,5.0
2,42,loc_prior_bar_pos_24,location,,context,0.913383,1.0
2,42,true_range_percentile,regime,volatility,volatility,2.370734,2.0
2,42,variance_ratio_10_48,regime,volatility,volatility,1.7617991,2.0
2,42,loc_swing_range_pos_48,location,,context,1.9196668,4.0
2,42,loc_session_pos_24,location,,context,2.144925,2.0
2,42,volume_autocorr_48,regime,liquidity,liquidity,1.25445,1.0
2,42,volume_percentile,regime,liquidity,liquidity,3.8105402,2.0
2,42,loc_initial_balance_pos_24,location,,context,7.046144,2.0
2,42,volume_trend_48,regime,liquidity,liquidity,1.7034245,2.0
2,42,loc_initial_balance_pos_48,location,,context,0.358513,1.0
2,42,volume_zscore_48h,regime,liquidity,liquidity,11.97527,3.0
2,42,loc_prev_day_range_pos_24,location,,context,1.574933,2.0
2,42,loc_prev_week_range_pos_24,location,,context,6.45389,3.0
2,42,loc_prev_week_range_pos_48,location,,context,0.275381,1.0
2,42,loc_bb_channel_pos_48,location,,compression,2.528784,2.0
2,42,loc_pullback_depth_24,location,,path_structure,5.91855,1.0
2,42,loc_pullback_depth_48,location,,path_structure,0.0938288,1.0
2,42,loc_pivot_ladder_pos_24,location,,context,2.1649,1.0
2,42,bars_in_high_vol_state_log_norm,location,,context,18.224527,7.0
