ledger_index,signal_bar_ts,symbol,source,feature,live_value,training_value,abs_diff,match,status
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,clv_pullback,0.5949450135231018,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,clv_t,-1.1074143648147583,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,comp_to_exp,1.0117121934890747,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,convexity_t,0.00023569166660308838,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,decel_4,1.1248127222061157,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,delta_stall_6,-1.666077971458435,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dip_velocity,0.03757455572485924,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dir_path_edge_2h,-0.0010823840275406837,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dir_path_long_2h,0.5275766253471375,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dir_path_risk_long_2h,-0.6452910304069519,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dir_path_risk_short_2h,-0.17043934762477875,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema200_atr,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema20_atr,-1.5938925743103027,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema50_atr,-2.053748846054077,-2.053748846054077,0.0,True,ok
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema_fast_mkt_resid,-0.0017042317194864154,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema_fast_ts_resid,-1.2309942245483398,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ema_slow_base,-0.002914904151111841,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_from_high_48h,-0.006397371646016836,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_from_low_event_12h,-0.9713351130485535,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_from_low_vol,-0.22815154492855072,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_funding_pressure_price_12h_atr,-0.3513640761375427,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_funding_pressure_price_96h_atr,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_local_swing,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_ma100_atr,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_oiw_abs_delta_12h_atr,-1.4073761701583862,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_prior_day_high,0.09467285126447678,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_prior_day_low,0.041980333626270294,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_range_mid_atr,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dist_rolling_7d_high,0.20642724633216858,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,distance_to_resistance_daily_donchian_atr,1.0458892583847046,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,distance_to_support_atr,1.0608474016189575,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,distance_to_support_daily_vwap_atr,0.953912079334259,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dn_vol,1.6207469701766968,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,dn_vol_6,0.8893304467201233,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,down_up_vol_ratio_24,-0.2775501012802124,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,draw_extreme_10h,76.9476318359375,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ema20_slope_5h,-1.057376503944397,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,excess_6h_ts_resid,-0.9926155805587769,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ext_atrExp,0.00800388678908348,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_atr_expansion_06,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_diff_2_04,-0.005936846137046814,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_diff_8_05,-0.0014993846416473389,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_dist_ema_fast_04,-0.0009047561907209456,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_ema_spread_05,-0.0031596533954143524,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_rv_12_06,0.00558282108977437,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_rv_24_04,0.004069615621119738,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_rv_24_06,0.004219566937536001,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_rv_6h_04,0.004599164705723524,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_strength_04,0.6243451237678528,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_strength_05,0.2202841192483902,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ffd_strength_06,0.15537075698375702,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,flow_persistence_ts_resid,0.8802045583724976,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,flow_ratio,0.48607656359672546,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,funding_per_hour,0.001538861426524818,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,fvg,0.0,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,gap_pct,1.2077977657318115,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,impact_12,1.9851133823394775,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,innovation_z_x_zr_1h,-0.1770574301481247,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,innovation_z_x_zr_3h,-0.9085748791694641,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,jump_intensity,0.0,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,jump_rate_10h,0.5,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ker_10,0.3449684679508209,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ker_16,0.2937432825565338,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ker_24,0.35562804341316223,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,leverage_build_score,0.7840200066566467,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_bb_channel_pos_24,0.13199110329151154,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_bb_channel_pos_48,0.050568968057632446,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_ema_stack_pos_48,-0.9574992656707764,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_initial_balance_pos_24,0.49742719531059265,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_pivot_ladder_pos_24,-0.1288841962814331,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_prev_week_range_pos_24,0.16899779438972473,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_range_pos_24,0.307203471660614,0.307203471660614,0.0,True,ok
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_session_pos_24,0.49742719531059265,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,loc_swing_range_pos_24,0.5253629088401794,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_bars_since_above_2atr,-0.7418962121009827,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_bars_since_above_3atr,-0.806753933429718,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_bars_since_below_1atr,1.4698251485824585,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_bars_since_below_2atr,1.1568859815597534,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_bars_since_below_3atr,0.9608058929443359,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,log_quote_volume,0.41993144154548645,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,lr_2h,-0.017364501953125,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mark_perp_dislocation,0.0028241348918527365,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mark_vs_perp_bps,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,memory_asymmetry_2ATR,1.1404441595077515,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,memory_asymmetry_3ATR,1.0248337984085083,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mom_slow,0.005391573533415794,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,momentum_accel,2.0025453567504883,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mr_failure,0.025844186544418335,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mr_potential,0.023794520646333694,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,mr_soft,0.34017443656921387,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ob_imbalance_mkt_resid,8.796528709353879e-05,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oi_chg_2h,-0.041274044662714005,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oi_chg_4h,-0.02485635131597519,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oi_chg_8h,3.5506398677825928,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oi_rank,0.2380952388048172,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oiw_intensity_entry_dist_1d_atr,-1.3087575435638428,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oiw_pos_delta_entry_dist_14d_atr,-0.7757043838500977,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oiw_pos_delta_entry_dist_7d_atr,-0.4992854595184326,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oiw_z_delta_entry_dist_1d_atr,-1.5877931118011475,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,oiw_z_delta_entry_dist_7d_atr,-0.9754283428192139,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pct_breakout_t,-0.3515748381614685,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pct_extreme,-0.5819173455238342,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,press_12,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,price_innovation_z,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,prior_range,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,prog_eff_12,7.800641799171615e-10,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,progress,2.077257704513613e-05,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_120,-0.00949712935835123,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_2,-0.00019822476315312088,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_4,-0.0013951458968222141,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_48,-0.006397371646016836,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_8,-0.0016687018796801567,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,pullback_depth,1.5455363988876343,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,quote_volume_z_30d,0.5081310272216797,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,range_12h_pct,0.09988421201705933,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,range_16h_pct,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,range_expansion_ratio,-0.1390799731016159,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,range_norm_24,-0.22854770720005035,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,range_per_funding_abs_z_24h,-1.5838350057601929,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,rejection_proxy,-0.31343594193458557,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,resid_strength,0.04446326941251755,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ret10h,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ret24h,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ret2h,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ret4h_bench_resid,-2.585735321044922,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,ret5h,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,rolling_range_20,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,rsi_slope_base,0.7165367603302002,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,rsi_ts_resid,-0.031789518892765045,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,second_leg_accel_vol_2h,-1.4220856428146362,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,shock_12h,0.04817289113998413,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,shock_decay,0.8062730431556702,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,shock_vol_ratio,0.3548583686351776,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,signed_max_bar_ret_5h,-1.4304486513137817,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,speed,4.932901720167138e-05,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,stall_x_flow,0.6382076740264893,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,sv_imb_12,0.12606224417686462,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,sv_imb_24,-0.19516156613826752,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,tail_score,-0.24557645618915558,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,thrust_decay_4,0.0009216902544721961,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_dispersion_3_6_12,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_pct_base,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_retest_success_rate,1.9620658159255981,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_strength_percentile,1.337027907371521,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_strength_vs_reversion,-0.8640390038490295,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_x_trending,0.0,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,trend_z_t,-0.5005555748939514,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,true_range_percentile,1.3745263814926147,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,up_barrier_pressure_daily_donchian,0.0022172422613948584,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,up_barrier_pressure_daily_vwap,0.005491525400429964,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,up_down_semivol_ratio_tanh,1.1545101404190063,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,up_vol,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,up_vol_6,1.2193857431411743,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,vol_price_div,1.360127568244934,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,vol_price_spread,-0.9288446307182312,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,vol_shock_asym_8_24,2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,wick_ratio,-0.9160129427909851,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,xasset_ob_liquidity_peer_resid,0.3876875638961792,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,z_r_24,0.2638672888278961,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,zr_6h,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,zr_6h_x_range_z_24h,0.05194993317127228,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,zscore_price_200,-2.053748846054077,,,False,train_nan
0,2026-06-04 08:00:00+00:00,SOL/USD:USD,base,zscore_price_50,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,abs_ret_per_oi_z_24h,1.3196780681610107,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,accel_5h,2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,adx_10,3.6944339275360107,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,adx_di_minus_7,3.945087194442749,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,adx_di_plus_14,2.7006168365478516,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,atr_change_rate,0.252897173166275,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,atr_compression_ratio,0.2729920744895935,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,atr_expansion,-0.20020069181919098,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,atr_pct_change,-0.1792289763689041,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,atr_percentile,2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,bars_in_high_vol_state_log_norm,2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,body_pct,2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,body_ratio,-1.030464768409729,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,breakout_24h,-38.73031997680664,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,breakout_min,0.0,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,carry_adj_short_ret_self_z_10h,1.2995963096618652,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,climax_range_12,-0.05165255814790726,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,climax_range_24,-0.0702265053987503,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,climax_vol_12,0.355476975440979,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,clv_pullback,-0.0,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,clv_t,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,comp_to_exp,1.0212481021881104,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,convexity_t,-0.00038408488035202026,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,decel_4,0.565287709236145,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,delta_stall_6,-0.8848579525947571,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dip_velocity,1.4217181205749512,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dir_path_edge_2h,-0.0008382505038753152,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dir_path_long_2h,1.7738943099975586,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dir_path_risk_long_2h,-0.1108894795179367,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dir_path_risk_short_2h,0.08802416175603867,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema200_atr,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema20_atr,-1.976942777633667,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema50_atr,-2.053748846054077,-2.053748846054077,0.0,True,ok
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema_fast_mkt_resid,-0.0026392180006951094,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema_fast_ts_resid,-0.9621710181236267,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ema_slow_base,-0.0027160930912941694,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_from_high_48h,-0.00577117083594203,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_from_low_event_12h,-0.9564796686172485,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_from_low_vol,-0.8950932025909424,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_funding_pressure_price_12h_atr,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_funding_pressure_price_96h_atr,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_local_swing,0.0006500184535980225,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_ma100_atr,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_oiw_abs_delta_12h_atr,-2.053748846054077,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_prior_day_high,0.019290883094072342,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_prior_day_low,0.00197596219368279,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_range_mid_atr,-0.6258091330528259,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dist_rolling_7d_high,0.09089162945747375,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,distance_to_resistance_daily_donchian_atr,0.8713846802711487,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,distance_to_support_atr,-1.1469444036483765,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,distance_to_support_daily_vwap_atr,1.140828013420105,,,False,train_nan
1,2026-06-04 08:00:00+00:00,TRX/USD:USD,base,dn_vol,0.8929712772369385,,,False,train_nan
