symbol,signal_bar_ts,feature,live,train,abs_diff,diff,status
SHIB/USD:USD,2026-06-04 11:00:00+00:00,clv_t,,-1.0612719058990479,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,comp_to_exp,,1.469861388206482,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,convexity_t,,0.0015073716640472412,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,decel_4,,1.545509696006775,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,delta_stall_6,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dip_velocity,,-0.06636203825473785,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dir_path_edge_2h,,-0.0018236181931570172,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dir_path_long_2h,,0.059040892869234085,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dir_path_risk_long_2h,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dir_path_risk_short_2h,,-0.8631578683853149,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema200_atr,,-0.007835045456886292,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema20_atr,,-1.9776920080184937,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema50_atr,,-0.004705582745373249,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_fast_mkt_resid,,-0.0007690242491662502,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_fast_ts_resid,,-2.2626707553863525,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_slow_base,,-0.0011962344869971275,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_from_high_48h,,-0.0028435091953724623,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_from_low_event_12h,,-0.9608931541442871,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_from_low_vol,,-0.10129117965698242,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_funding_pressure_price_12h_atr,,-1.6612275838851929,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_funding_pressure_price_96h_atr,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_local_swing,,7.199969331850298e-08,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_ma100_atr,,-0.0071744173765182495,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_oiw_abs_delta_12h_atr,,-1.694765567779541,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_prior_day_high,,0.08857665210962296,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_prior_day_low,,0.014660903252661228,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_range_mid_atr,,-1.5140711795424977e-08,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dist_rolling_7d_high,,0.1323559284210205,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_resistance_daily_donchian_atr,,1.1672439575195312,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_atr,,-0.9468675255775452,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_daily_vwap_atr,,0.07422525435686111,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dn_vol,,1.4606534242630005,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dn_vol_6,,0.7532506585121155,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,down_up_vol_ratio_24,,0.31100085377693176,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,draw_extreme_10h,,48.057918548583984,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ema20_slope_5h,,-1.554040551185608,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,excess_6h_ts_resid,,0.669205904006958,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ext_atrExp,,-0.1680537760257721,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_atr_expansion_06,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_2_04,,0.00015911459922790527,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_8_05,,-0.009065225720405579,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_dist_ema_fast_04,,-0.000455796136520803,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_ema_spread_05,,-0.006617531180381775,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_12_06,,0.0046073817647993565,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_04,,0.003687772899866104,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_06,,0.0038549620658159256,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_6h_04,,0.0028076088055968285,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_04,,0.26666688919067383,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_05,,0.33827900886535645,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_06,,0.3950541317462921,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,flow_persistence_ts_resid,,-8.991899564397149e-22,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,flow_ratio,,-0.15903234481811523,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,funding_per_hour,,-2.3254920211712715e-10,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,fvg,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,gap_pct,,1.4817867279052734,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,impact_12,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,innovation_z_x_zr_1h,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,innovation_z_x_zr_3h,,-0.9916000962257385,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,jump_intensity,,0.02083333395421505,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,jump_rate_10h,,0.6000000238418579,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_10,,0.17531321942806244,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_16,,0.33464840054512024,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_24,,0.38243886828422546,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,leverage_build_score,,0.7144455909729004,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_bb_channel_pos_24,,0.10169714689254761,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_bb_channel_pos_48,,-0.05267395079135895,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_ema_stack_pos_48,,-1.2571337223052979,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_initial_balance_pos_24,,0.18749940395355225,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_pivot_ladder_pos_24,,-0.2149898111820221,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_prev_week_range_pos_24,,0.09972261637449265,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_range_pos_24,,0.1442880481481552,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_session_pos_24,,0.18749940395355225,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_swing_range_pos_24,,0.14022143185138702,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_above_2atr,,-1.0671727657318115,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_above_3atr,,-1.297189474105835,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_1atr,,1.5119483470916748,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_2atr,,1.1774872541427612,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_3atr,,0.9650276303291321,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_quote_volume,,-0.1299641877412796,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,lr_2h,,0.0028553009033203125,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mark_perp_dislocation,,-0.0022447705268859863,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mark_vs_perp_bps,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,memory_asymmetry_2ATR,,1.1698286533355713,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,memory_asymmetry_3ATR,,1.1137796640396118,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mom_slow,,0.045321449637413025,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,momentum_accel,,1.7228922843933105,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_failure,,0.15743795037269592,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_potential,,-0.0027364238630980253,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_soft,,0.21603929996490479,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ob_imbalance_mkt_resid,,,0.0,0.0,both_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_2h,,0.03671694174408913,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_4h,,0.0602283738553524,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_8h,,0.057227347046136856,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_rank,,0.0059523810632526875,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_intensity_entry_dist_1d_atr,,-0.8656195402145386,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_pos_delta_entry_dist_14d_atr,,-0.7461943626403809,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_pos_delta_entry_dist_7d_atr,,-0.8226982355117798,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_z_delta_entry_dist_1d_atr,,-1.001426100730896,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_z_delta_entry_dist_7d_atr,,-0.8333413600921631,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pct_breakout_t,,-0.409031480550766,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pct_extreme,,0.5195950865745544,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,press_12,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,price_innovation_z,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,prior_range,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,prog_eff_12,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,progress,,0.0001836665760492906,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_120,,-0.0002621254825498909,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_2,,-0.0002621254825498909,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_4,,-0.0002621254825498909,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_48,,-0.0002621254825498909,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_8,,-0.0002621254825498909,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_depth,,1.9546997547149658,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,quote_volume_z_30d,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_12h_pct,,0.07820764183998108,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_16h_pct,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_expansion_ratio,,0.7196900248527527,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_norm_24,,-0.6870279908180237,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_per_funding_abs_z_24h,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rejection_proxy,,-0.4050043821334839,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,resid_strength,,1.2607930898666382,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret10h,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret24h,,-2.0456998348236084,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret2h,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret4h_bench_resid,,-5.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret5h,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rolling_range_20,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rsi_slope_base,,-0.8285771012306213,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rsi_ts_resid,,-0.6524296402931213,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,second_leg_accel_vol_2h,,0.3102346360683441,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_12h,,0.050525784492492676,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_decay,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_vol_ratio,,2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,signed_max_bar_ret_5h,,-1.4124635457992554,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,speed,,0.00038832626887597144,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,stall_x_flow,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,sv_imb_12,,-0.18518517911434174,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,sv_imb_24,,-0.18518517911434174,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,tail_score,,-0.2787516713142395,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,thrust_decay_4,,0.0037953767459839582,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_dispersion_3_6_12,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_pct_base,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_retest_success_rate,,0.07939866930246353,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_strength_percentile,,1.4287049770355225,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_strength_vs_reversion,,-0.23559962213039398,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_x_trending,,0.0,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_z_t,,-0.278995543718338,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,true_range_percentile,,1.5324196815490723,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_barrier_pressure_daily_donchian,,0.04258565977215767,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_barrier_pressure_daily_vwap,,0.002631385577842593,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_down_semivol_ratio_tanh,,0.36541783809661865,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_vol,,1.8207248449325562,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_vol_6,,1.0708212852478027,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_price_div,,-1.3394430875778198,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_price_spread,,-0.9143262505531311,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_shock_asym_8_24,,-1.2942832708358765,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,wick_ratio,,1.5473203659057617,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,xasset_ob_liquidity_peer_resid,,,0.0,0.0,both_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,z_r_24,,0.9589986205101013,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zr_6h,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zr_6h_x_range_z_24h,,-0.5926108956336975,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zscore_price_200,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zscore_price_50,,-2.053748846054077,,,live_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,base,,,0.0,0.0,both_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,meta,,,0.0,0.0,both_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,abs_ret_per_oi_z_24h,,-0.6046922206878662,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,accel_5h,,2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_10,,4.081503391265869,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_di_minus_7,,3.717137098312378,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_di_plus_14,,2.3236472606658936,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_change_rate,,-2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_compression_ratio,,2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_expansion,,-1.1949437856674194,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_pct_change,,-1.2005280256271362,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_percentile,,-1.1082769632339478,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,bars_in_high_vol_state_log_norm,,2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,body_pct,,-2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,body_ratio,,-2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,breakout_24h,,-84.26937866210938,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,breakout_min,,0.0,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,carry_adj_short_ret_self_z_10h,,2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,climax_range_12,,-0.8889876008033752,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,climax_range_24,,-0.8706635236740112,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,climax_vol_12,,0.0,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,clv_pullback,,0.7071763873100281,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,clv_t,,-1.1822148561477661,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,comp_to_exp,,1.7748664617538452,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,convexity_t,,0.000787053257226944,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,decel_4,,1.991392970085144,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,delta_stall_6,,0.0,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dip_velocity,,-0.10262926667928696,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dir_path_edge_2h,,-0.005144499242305756,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dir_path_long_2h,,0.28299129009246826,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dir_path_risk_long_2h,,0.29103007912635803,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dir_path_risk_short_2h,,-0.6307573318481445,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema200_atr,,-0.03532780334353447,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema20_atr,,-1.827837586402893,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema50_atr,,-0.01773165911436081,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_fast_mkt_resid,,-0.001977420412003994,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_fast_ts_resid,,-1.5955451726913452,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ema_slow_base,,-0.003521149978041649,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_from_high_48h,,-0.00894186832010746,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_from_low_event_12h,,-0.9727330207824707,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_from_low_vol,,-0.2882266044616699,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_funding_pressure_price_12h_atr,,-0.6812151074409485,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_funding_pressure_price_96h_atr,,-2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_local_swing,,1.7900009155273438,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_ma100_atr,,-0.030858024954795837,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_oiw_abs_delta_12h_atr,,-0.8330506086349487,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_prior_day_high,,0.11254967749118805,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_prior_day_low,,0.026335161179304123,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_range_mid_atr,,-0.6665847301483154,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dist_rolling_7d_high,,0.22612909972667694,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,distance_to_resistance_daily_donchian_atr,,1.328296184539795,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_atr,,-0.6188979148864746,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_daily_vwap_atr,,0.0,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dn_vol,,1.4092820882797241,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,dn_vol_6,,0.49160903692245483,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,down_up_vol_ratio_24,,-0.19537320733070374,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,draw_extreme_10h,,82.25221252441406,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ema20_slope_5h,,-1.3978462219238281,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,excess_6h_ts_resid,,-0.17645061016082764,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ext_atrExp,,0.009346742182970047,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_atr_expansion_06,,-2.053748846054077,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_2_04,,-0.003938354551792145,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_8_05,,-0.010212499648332596,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_dist_ema_fast_04,,-0.0012539676390588284,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_ema_spread_05,,-0.00475190207362175,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_12_06,,0.005092581268399954,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_04,,0.004057332407683134,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_06,,0.004244313109666109,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_6h_04,,0.0023742164485156536,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_04,,0.12218229472637177,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_05,,0.34402090311050415,,,live_nan
SOL/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_06,,0.5337967872619629,,,live_nan
