symbol,side,strategy_id,source,feature,live_value,training_store_value,abs_delta
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,btc_ret_48h_pct,-0.9639052152633667,-0.9639052152633667,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,btc_rv_ratio_4h24h_pct,1.2477668523788452,1.2477668523788452,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,chop_score,0.0,0.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,coherence_24_ts_resid,-0.7349743247032166,-0.7349743247032166,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,complexity_regime_24h,0.08661001175642014,0.08661001175642014,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,compression_score,0.08100683242082596,0.08100683242082596,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,crowded_long_3d,-0.0,-0.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,crowded_short_7d,-2.5993683338165283,-2.5993683338165283,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,cs_ret_dispersion_4h_pct,-0.48296213150024414,-0.48296213150024414,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,cvar_5pct,-1.8483874797821045,-1.8483874797821045,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,distance_to_resistance_weekly_vwap_atr,0.5361646413803101,0.5361646413803101,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,downside_semivariance_24,5.468350354931317e-05,5.468350354931317e-05,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,draw_sym_10h,46.03029251098633,46.03029251098633,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ema50_ema200_spread_continuous,-0.0012415943201631308,-0.0012415943201631308,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,exh_qual_surprise,-0.2638486623764038,-0.2638486623764038,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ffd_amihud_04,-0.001000592834316194,-0.001000592834316194,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ffd_amihud_06,-0.0030739479698240757,-0.0030739479698240757,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ffd_vol_range_shock_04,-0.9049723148345947,-0.9049723148345947,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ffd_vol_range_shock_06,-0.75107342004776,-0.75107342004776,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_abs_z_x_ret24h_sign,-0.8397914171218872,-0.8397914171218872,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_abs_z_x_rv_24h,1.8861422538757324,1.8861422538757324,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_high_neg_mom_self_z_10h,-0.5386903285980225,-0.5386903285980225,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_mom_8h,-0.6595995426177979,-0.6595995426177979,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_next_event_proximity_5h,0.800000011920929,0.800000011920929,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,fund_rate,-0.0012992076808586717,-0.0012992076808586717,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_abs_z,0.7777261137962341,0.7777261137962341,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_crowded_mom_exhaustion_10h,0.0,0.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_mean_7d_robust_z,-0.8037207126617432,-0.8037207126617432,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_mom_4h,-0.6599619388580322,-0.6599619388580322,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_phase_cos,0.7071070075035095,0.7071070075035095,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,funding_vol_7d_robust_z,0.6990901231765747,0.6990901231765747,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,grind_score_surprise,0.24781499803066254,0.24781499803066254,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,leverage_build,0.4307137429714203,0.4307137429714203,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,liquidity_ratio_peer_resid,-2.043496608734131,-2.043496608734131,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,median_volume_z,1.2933770418167114,1.2933770418167114,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,mkt_oi_z_30d,-0.47931113839149475,-0.47931113839149475,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ob_depth_to_qv_z_x_rvol_z,-0.7425916194915771,-0.7425916194915771,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,ob_mid_close_dislocation_bps_z_24h,-0.47746047377586365,-0.47746047377586365,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,oi_3d_x_funding,11.470512390136719,11.470512390136719,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,oi_to_volume_1d_z_90d,-0.0012594861909747124,-0.0012594861909747124,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,oi_value_7d_log_chg_z_90d,-0.2599368393421173,-0.2599368393421173,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,oi_value_pct_90d,0.0032407406251877546,0.0032407406251877546,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,oi_vol_10d_robust_z,0.05210891738533974,0.05210891738533974,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,path_efficiency_24_ts_resid,-0.7674292922019958,-0.7674292922019958,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,pct_assets_above_vwap,0.940877377986908,0.940877377986908,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,pct_assets_up_1h,1.40947425365448,1.40947425365448,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,pct_assets_wide_spread,0.6206896305084229,0.6206896305084229,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,perm_entropy_ret_12,0.08191032707691193,0.08191032707691193,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,predicted_vol_6h,0.6125901937484741,0.6125901937484741,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,price_rv_10d_robust_z,0.7680771946907043,0.7680771946907043,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,price_rv_15d_robust_z,1.6872358322143555,1.6872358322143555,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,price_rv_7d_robust_z,0.8637313842773438,0.8637313842773438,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,price_x_oi_1d,6.664243698120117,6.664243698120117,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,price_x_oi_3d,2.2921271324157715,2.2921271324157715,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,prog_eff_24,2.053748846054077,2.053748846054077,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,regime_stability_24h,-0.43939974904060364,-0.43939974904060364,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,regime_transition_entropy_12h,-0.7324197292327881,-0.7324197292327881,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,regime_transition_entropy_48h,0.15717418491840363,0.15717418491840363,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,resid_ret_6h,0.38774818181991577,0.38774818181991577,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rng_z,0.0,0.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rsi_x_high_vol,-0.13434331119060516,-0.13434331119060516,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_120h,1.0,1.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_12h,-0.31296834349632263,-0.31296834349632263,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_24h,0.6510237455368042,0.6510237455368042,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_2h,1.089503288269043,1.089503288269043,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_48h,0.32651036977767944,0.32651036977767944,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_4h,1.2722784280776978,1.2722784280776978,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_8h,0.5602473616600037,0.5602473616600037,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rv_ratio_24_120,1.4421381950378418,1.4421381950378418,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rvol_z,-1.408797264099121,-1.408797264099121,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,rvol_z_peer_resid,-1.9934083223342896,-1.9934083223342896,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,seasonality_strength,0.0006223103264346719,0.0006223103264346719,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,spike_score,-0.25546813011169434,-0.25546813011169434,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,trend_slope_120h,-1.1453303098678589,-1.1453303098678589,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,trend_slope_48h,-0.458697110414505,-0.458697110414505,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,up_barrier_pressure_weekly_donchian,0.0,0.0,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,upside_semivariance_8,2.5564255338395014e-05,2.5564255338395014e-05,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vol_asym,-1.2890304327011108,-1.2890304327011108,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vol_z,-1.2557799816131592,-1.2557799816131592,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vol_z_4h,-0.11690802872180939,-0.11690802872180939,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vol_z_x_low_vol,-0.04227485507726669,-0.04227485507726669,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vol_z_x_trend_t,-0.5784486532211304,-0.5784486532211304,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,volatility_ratio_short_long,0.905565083026886,0.905565083026886,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,volume_percentile,-1.547871470451355,-1.547871470451355,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,volume_trend_alignment,0.7436457276344299,0.7436457276344299,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vov_iqr_20,0.0065693724900484085,0.0065693724900484085,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,vov_mad_60,0.0007358931470662355,0.0007358931470662355,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,xasset_btc_fund_z,-0.028160739690065384,-0.028160739690065384,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,xasset_fund_dispersion_basket,-0.35854020714759827,-0.35854020714759827,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,xasset_fund_extreme_share_basket,0.1428571492433548,0.1428571492433548,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,xasset_mkt_depth_to_qv_z,-0.4935014545917511,-0.4935014545917511,0.0
TLM/USD:USD,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,meta,xasset_ob_liquidity_divergence_z_24h,0.7922172546386719,0.7922172546386719,0.0
