signal_bar_ts,symbol,strategy_id,feature,live_value,training_store_value,abs_diff,diff,status
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,carry_adj_short_ret_self_z_10h,2.053748846054077,2.0537488,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,climax_range_12,-0.6008327603340149,-0.60083276,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,climax_range_24,-0.21365609765052795,-0.2136561,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,climax_vol_12,-0.11893539875745773,0.0,0.11893539875745773,-0.11893539875745773,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,clv_pullback,0.5949450135231018,0.72472095,0.12977594137191772,-0.12977594137191772,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,clv_t,-1.1074143648147583,-1.1074144,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,comp_to_exp,1.0117121934890747,1.0117123,1.1920928955078125e-07,-1.1920928955078125e-07,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,convexity_t,0.00023569166660308838,0.00023569167,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,decel_4,1.1248127222061157,1.1248127,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,delta_stall_6,-1.666077971458435,0.0,1.666077971458435,-1.666077971458435,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dip_velocity,0.03757455572485924,0.037574556,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dir_path_edge_2h,-0.0010823840275406837,-0.0012432113,0.00016082730144262314,0.00016082730144262314,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dir_path_long_2h,0.5275766253471375,0.60596716,0.07839053869247437,-0.07839053869247437,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dir_path_risk_long_2h,-0.6452910304069519,-0.64529103,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dir_path_risk_short_2h,-0.17043934762477875,-0.17043935,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema200_atr,-2.053748846054077,-0.032418225,2.0213306210935116,-2.0213306210935116,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema20_atr,-1.5938925743103027,-1.5938926,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema50_atr,-2.053748846054077,-2.0537488,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema_fast_mkt_resid,-0.0017042317194864154,-0.0015693911,0.00013484060764312744,-0.00013484060764312744,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema_fast_ts_resid,-1.2309942245483398,-1.3326962,0.10170197486877441,0.10170197486877441,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ema_slow_base,-0.002914904151111841,-0.0029149042,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_from_high_48h,-0.006397371646016836,-0.0077928375,0.0013954658061265945,0.0013954658061265945,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_from_low_event_12h,-0.9713351130485535,-0.9713351,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_from_low_vol,-0.22815154492855072,-0.2620517,0.03390015661716461,0.03390015661716461,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_funding_pressure_price_12h_atr,-0.3513640761375427,-0.36749977,0.016135692596435547,0.016135692596435547,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_funding_pressure_price_96h_atr,-2.053748846054077,-2.0537488,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_local_swing,2.053748846054077,2.0537488,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_ma100_atr,-2.053748846054077,-0.028304646,2.0254442002624273,-2.0254442002624273,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_oiw_abs_delta_12h_atr,-1.4073761701583862,-0.77065116,0.6367250084877014,-0.6367250084877014,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_prior_day_high,0.09467285126447678,0.09467285,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_prior_day_low,0.041980333626270294,0.041980334,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_range_mid_atr,-2.053748846054077,-0.4371406,1.6166082322597504,-1.6166082322597504,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dist_rolling_7d_high,0.20642724633216858,0.20642725,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,distance_to_resistance_daily_donchian_atr,1.0458892583847046,1.0458893,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,distance_to_support_atr,1.0608474016189575,-0.042574964,1.1034223660826683,1.1034223660826683,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,distance_to_support_daily_vwap_atr,0.953912079334259,0.0,0.953912079334259,0.953912079334259,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dn_vol,1.6207469701766968,1.620747,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,dn_vol_6,0.8893304467201233,0.8893306,1.7881393432617188e-07,-1.7881393432617188e-07,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,down_up_vol_ratio_24,-0.2775501012802124,-0.27755013,2.9802322387695312e-08,2.9802322387695312e-08,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,draw_extreme_10h,76.9476318359375,76.94763,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ema20_slope_5h,-1.057376503944397,-1.0573765,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,excess_6h_ts_resid,-0.9926155805587769,-0.9926156,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ext_atrExp,0.00800388678908348,0.009346742,0.0013428553938865662,-0.0013428553938865662,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_atr_expansion_06,-2.053748846054077,-2.0537488,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_diff_2_04,-0.005936846137046814,-0.005936846,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_diff_8_05,-0.0014993846416473389,-0.0014993846,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_dist_ema_fast_04,-0.0009047561907209456,-0.0009047562,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_ema_spread_05,-0.0031596533954143524,-0.0031596534,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_rv_12_06,0.00558282108977437,0.005582821,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_rv_24_04,0.004069615621119738,0.0040696156,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_rv_24_06,0.004219566937536001,0.004219567,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_rv_6h_04,0.004599164705723524,0.0045991647,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_strength_04,0.6243451237678528,0.6243451,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_strength_05,0.2202841192483902,0.22028412,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ffd_strength_06,0.15537075698375702,0.15537076,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,flow_persistence_ts_resid,0.8802045583724976,0.0,0.8802045583724976,0.8802045583724976,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,flow_ratio,0.48607656359672546,0.0,0.48607656359672546,0.48607656359672546,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,funding_per_hour,0.001538861426524818,0.0015388614,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,fvg,0.0,0.0,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,gap_pct,1.2077977657318115,1.2077978,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,impact_12,1.9851133823394775,2.0537488,0.06863546371459961,-0.06863546371459961,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,innovation_z_x_zr_1h,-0.1770574301481247,-0.17749476,0.00043733417987823486,0.00043733417987823486,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,innovation_z_x_zr_3h,-0.9085748791694641,-0.90935814,0.0007832646369934082,0.0007832646369934082,diff
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,jump_intensity,0.0,0.0,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,jump_rate_10h,0.5,0.5,0.0,0.0,ok
2026-06-04T08:00:00+00:00,SOL/USD:USD,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,ker_10,0.3449684679508209,0.34496847,0.0,0.0,ok
