feature_a,feature_b,lift,final_pair_score
zscore_price_200,dip_velocity,19.36767092530903,19.36767092530903
entropy_jump_24h,grind_score,10.371857880181084,10.371857880181084
signed_vol,grind_score,8.42636350354532,8.42636350354532
mr_pct,signed_vol,8.375455987960281,8.375455987960281
entropy_jump_24h,zscore_price_200,7.971196877120244,7.971196877120244
rv_48h,body_pct,7.5888057076822575,7.5888057076822575
regime_stability_24h,vp_dist_hvn_above_atr,7.031816162891272,7.031816162891272
rv_48h,dip_velocity,7.017282464912157,7.017282464912157
atr_change_rate,vp_dist_hvn_above_atr,6.357047360801017,6.357047360801017
signed_vol,climax_decay,6.284952007272633,6.284952007272633
up_vol,regime_stability_24h,6.02527126195138,6.02527126195138
vol_z,regime_stability_24h,6.002713707838124,6.002713707838124
atr_change_rate,grind_score,5.985055625875576,5.985055625875576
ema50_gt_ema200,up_vol,5.887610585264435,5.887610585264435
rvol_z,zscore_price_200,5.86165457955053,5.86165457955053
loc_range_pos_48,vp_dist_hvn_above_atr,5.808453097192874,5.808453097192874
vp_profile_concentration,vp_dist_hvn_above_atr,7.256288565385817,5.805030852308654
entropy_jump_24h,ret48h,5.671655319155487,5.671655319155487
volume_entropy_12,zscore_price_200,5.577653631284916,5.577653631284916
rv_48h,entropy_jump_24h,5.51650570508791,5.51650570508791
asset_atr_level,ema50_gt_ema200,5.342269164448028,5.342269164448028
align,signed_vol,5.2990209790209795,5.2990209790209795
decel_4,regime_stability_24h,5.263540530716104,5.263540530716104
rv_48h,impact_24,5.15176498971897,5.15176498971897
atr_change_rate,funding_proxy,5.044972845499348,5.044972845499348
mr_pct,ffd_range_24_04,5.029720274593637,5.029720274593637
vp_dist_hvn_above_atr,zscore_price_200,4.9944594228336845,4.9944594228336845
ret48h,regime_stability_24h,4.953491600721922,4.953491600721922
rv_48h,bars_in_high_vol_state_log_norm,4.870440342805432,4.870440342805432
hh_count_12,dip_velocity,4.869705227075751,4.869705227075751
rv_48h,cvar_5pct,4.550635227688608,4.550635227688608
rv_48h,volume_entropy_12,4.537788455045403,4.537788455045403
loc_range_pos_48,dip_velocity,4.527863148354776,4.527863148354776
dn_vol,rv_48h,4.416786540908052,4.416786540908052
signed_vol,vp_dist_hvn_above_atr,4.4078829499759395,4.4078829499759395
atr_slope,regime_stability_24h,4.268142872687259,4.268142872687259
rv_48h,regime_stability_24h,4.253241359018163,4.253241359018163
mr_pct,vp_dist_hvn_above_atr,4.183765064268699,4.183765064268699
rv_48h,press_24,4.166766338043458,4.166766338043458
rvol_z,trapped_longs_24,4.152751089633748,4.152751089633748
vol_z,up_vol,4.152366221986786,4.152366221986786
mtf_divergence_x_regime_vol_12h,grind_score,4.151570181701489,4.151570181701489
vp_profile_concentration,mr_pct,4.14241622172868,4.14241622172868
funding_proxy,decel_4,4.121188705367205,4.121188705367205
trapped_longs_24,climax_decay,4.059123754210803,4.059123754210803
asset_atr_level,signed_vol,4.0512756220989115,4.0512756220989115
entropy_jump_24h,vp_dist_hvn_above_atr,3.979845286254087,3.979845286254087
vol_z,decel_4,3.9477024732284938,3.9477024732284938
