canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_prior_day_high>0.038653746&zscore_price_200>-1.7027134)|(volume_autocorr_48>0.47303388),*,dist_prior_day_high>0.038653746&zscore_price_200>-1.7027134,volume_autocorr_48>0.47303388,0.0036716033064294606,0.0036716033064294606,0.0033187322300792417,0.030776629224419594,0.08345,0.018497589933105695,1.0,1.0,0.5299145299145299,908,,,0.0530398534746226,0.03734495283481506,0.05645449075500973,0.07214939139481728,,1.0,0.10929399527813716,2.6325992278164336,1.0,0.228691590949893,0.008215955185568904,0.6166426315903664,0.3393437520645335,,,,,,,,,,,7.120848175e-05,0.003600394824679461,4,1,1,3,3,stage_a_context,,short,3-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.060533333333333335,0.10929399527813716,0.008215955185568904,0.09924258291721344,0.7351999999999999,primary_target,0,,0.46731999999999996,,0.5296343178997253,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0036716033064294606, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 908, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.045918439&dist_weekly_vwap>-0.079782315)|(range_24h_pct>0.027146906&volume_autocorr_48>0.31410831),*,dist_prior_day_high>0.045918439&dist_weekly_vwap>-0.079782315,range_24h_pct>0.027146906&volume_autocorr_48>0.31410831,0.0036766926350537688,0.0036766926350537688,0.003159253132592114,0.030647894367575645,0.07696666666666667,0.014846660679537783,1.0,1.0,0.5187760778859527,895,,,0.04590132419932573,0.020331400381129617,0.042964376970203715,0.06853430078839982,,1.0,0.13101762697464703,3.452727929727714,1.0,0.2722455617040396,0.02993958688207877,0.7472145259380341,0.45002202278855696,,,,,,,,,,,9.2076481e-05,0.0035846161540537685,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.059666666666666666,0.13101762697464703,0.02993958688207877,0.09638264775276184,0.6314666666666666,primary_target,0,,0.4310133333333333,,0.5090151646657515,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0036766926350537688, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 895, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high>0.088078603&zscore_price_50>0.00000000000000000000000000000000001)|(amihud_z<=0.91134155),*,dist_rolling_7d_high>0.088078603&zscore_price_50>0.00000000000000000000000000000000001,amihud_z<=0.91134155,0.0027902787551283836,0.0027902787551283836,0.0012758744198445606,0.028495472855865955,0.09143333333333332,0.007941662294507369,1.0,1.0,0.515818431911967,1229,,,0.0446436527656283,0.04106780716743603,0.0500753698705989,0.053651215468791175,,1.0,0.11413728369342019,3.3237435613455784,1.0,0.25569020584225655,0.013059243600851924,0.661720372736454,0.4576011217709919,,,,,,,,,,,7.078870477777778e-05,0.002719490050350606,4,1,1,3,3,stage_a_context,,short,3-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.08193333333333333,0.11413728369342019,0.013059243600851924,0.06010368466377258,0.8629333333333331,primary_target,0,,0.5120266666666666,,0.4944142958126214,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027902787551283836, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1229, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.033728503&loc_prev_week_range_pos_48>0.27546024)|(range_24h_pct>0.023531795&volume_autocorr_48>0.13470855),*,dist_prior_day_high>0.033728503&loc_prev_week_range_pos_48>0.27546024,range_24h_pct>0.023531795&volume_autocorr_48>0.13470855,0.003185024979757145,0.003185024979757145,0.002736158145651875,0.03116427967324853,0.08851666666666666,0.01776728422941697,1.0,1.0,0.5373134328358209,1018,,,0.049899564124554034,0.031020572567661168,0.04919729867420902,0.06807629023110189,,1.0,0.08963269315893146,2.1931674101884937,0.75,0.2433995958417654,-0.011445346933636785,0.529450417496264,0.4085096243104476,,,,,,,,,,,9.119793025000001e-05,0.003093827049507145,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.06786666666666667,0.08963269315893146,-0.011445346933636785,0.08686256408691406,0.8162666666666665,primary_target,0,,0.49569333333333326,,0.5117931555497987,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003185024979757145, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1018, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ma100_atr>0.0064689955&dist_rolling_7d_high>0.079940066)|(*),*,dist_ma100_atr>0.0064689955&dist_rolling_7d_high>0.079940066,*,0.002745646139374003,0.002745646139374003,0.0013151807061699953,0.031512362882494926,0.09269999999999999,0.009043168078106747,1.0,1.0,0.5493150684931507,1202,,,0.04870620482714416,0.0321266433648358,0.04484817212808827,0.06142773359039663,,1.0,0.12274951913827276,5.6520907175384325,1.0,0.3072593957185745,0.021671479045704496,0.7078475803136826,0.4892045514995069,,,,,,,,,,,8.588679650000001e-05,0.002659759342874003,4,1,1,2,2,stage_a_context,,short,2-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.08013333333333333,0.12274951913827276,0.021671479045704496,0.06185317039489746,0.8831999999999998,primary_target,0,,0.5191199999999999,,0.5161430054315632,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002745646139374003, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1202, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.019677976&zscore_price_200>-0.51557612)|(choppiness_index_20<=-0.22316609&return_autocorr_48>-1.1703227),*,dist_prior_day_high>0.019677976&zscore_price_200>-0.51557612,choppiness_index_20<=-0.22316609&return_autocorr_48>-1.1703227,0.002978938107844442,0.002978938107844442,0.0012418189429460032,0.027337167877703905,0.07120000000000001,0.022878276935896103,1.0,1.0,0.5156695156695157,590,,,0.04807990319396874,0.04122022765025757,0.04678665029876139,0.05364632584247256,,1.0,0.10020208212339812,6.0299497805041105,1.0,0.21085558459162712,-0.0008759579691701314,0.7084858268499374,0.4654116552354774,,,,,,,,,,,9.260499600000001e-05,0.002886333111844442,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.03933333333333333,0.10020208212339812,-0.0008759579691701314,0.0786079615354538,0.5392000000000001,primary_target,0,,0.3987200000000001,,0.4874777575798376,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002978938107844442, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 590, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_low>0.0092258966&dist_rolling_7d_high>0.061123434&zscore_price_50>-0.31197268)|(atr_compression_ratio>-0.012402944),*,dist_prior_day_low>0.0092258966&dist_rolling_7d_high>0.061123434&zscore_price_50>-0.31197268,atr_compression_ratio>-0.012402944,0.002909989721956663,0.002909989721956663,0.00309148557919763,0.03475216403603554,0.08148333333333334,0.013055299051853743,1.0,1.0,0.5,948,,,0.048512133521372444,0.03733979224068551,0.05502425880625093,0.06619660008693787,,0.75,0.07979262146066832,3.8312290591528955,1.0,0.19411751721054316,-0.021285418631899942,0.6440099067986012,0.23957242285607266,,,,,,,,,,,9.170433025000001e-05,0.002818285391706663,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0632,0.07979262146066832,-0.021285418631899942,0.11311133205890656,0.7037333333333333,primary_target,0,,0.45630666666666664,,0.48885023366413716,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002909989721956663, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 948, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high<=0.25806749)|(range_24h_pct>0.10359767),*,dist_rolling_7d_high<=0.25806749,range_24h_pct>0.10359767,0.004045145935378969,0.004045145935378969,0.0033559807260684898,0.04025696869939566,0.06156666666666667,0.014808893724155541,1.0,1.0,0.5648414985590778,666,,,0.04948551945991125,0.029094613244944882,0.04770071069281758,0.06809161690778395,,1.0,0.17401845229906365,2.343195836840915,1.0,0.3753662593662739,0.07294041220649541,1.0176455974578857,0.14047597801877054,,,,,,,,,,,8.842021961111113e-05,0.003956725715767858,4,1,1,2,2,stage_a_context,,short,2-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0444,0.17401845229906365,0.07294041220649541,0.05748772621154785,0.3850666666666667,primary_target,0,,0.3447733333333333,,0.5418097979431477,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004045145935378969, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 666, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.047190055&zscore_price_50>-0.54994935)|(*),*,dist_prior_day_high>0.047190055&zscore_price_50>-0.54994935,*,0.0024168290583475027,0.0024168290583475027,0.0020885130526652816,0.032973731867969036,0.0947,0.02412423861780697,1.0,1.0,0.5172413793103449,1044,,,0.04096634251128843,0.0271614209392504,0.04118878016515243,0.05499370173719047,,0.75,0.06263418519483342,1.8779387117923187,0.75,0.15112613886594772,-0.038443854897734844,0.3720185272395611,0.22372096915931503,,,,,,,,,,,8.578037650000001e-05,0.0023310486818475026,4,1,1,2,2,stage_a_context,,short,2-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0696,0.06263418519483342,-0.038443854897734844,0.1287183314561844,0.9152,primary_target,0,,0.53032,,0.47895268442469835,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0024168290583475027, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1044, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ma100_atr>-0.0078591006&dist_prior_day_high>0.027719118&loc_session_pos_24<=0.31746033)|(*),*,dist_ma100_atr>-0.0078591006&dist_prior_day_high>0.027719118&loc_session_pos_24<=0.31746033,*,0.0023852612648624927,0.0023852612648624927,0.0010983907982745848,0.023993004579097033,0.07106666666666667,0.005981638571495271,1.0,1.0,0.53125,925,,,0.03376475701866832,0.014179279718352276,0.03363657392970722,0.05322205123002327,,1.0,0.03746016567144909,0.632148025819966,0.75,0.10946389846503735,-0.06361787442111916,-0.016730401664972305,0.20193736013475871,,,,,,,,,,,7.20361631111111e-05,0.0023132251017513815,4,1,1,3,3,stage_a_context,,short,3-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.06166666666666667,0.03746016567144909,-0.06361787442111916,0.06730905175209045,0.5370666666666666,primary_target,0,,0.3979733333333333,,0.44257124837148715,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0023852612648624927, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 925, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
