fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.020399323,0.62140334,-0.99763125,0.035920326,0.9971161
1,0.019489275,0.6228034,-0.9975994,0.031073961,0.9971475
2,0.018644946,0.6227916,-0.99767447,0.02667046,0.9971574
3,0.016940108,0.62283313,-0.9978634,0.02334672,0.99694717
4,0.02147117,0.6267722,-0.9978054,0.031134283,0.9970153
