canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(price_trend_15d_vol_norm>-0.00089286867&return_autocorr_48>0.67404646),2,2,regime,momentum|open_interest,,momentum|open_interest
(*)|(loc_prev_week_range_pos_24>0.23414031&zscore_price_200<=-0.72849876)|(prior_range>-0.44639072),3,3,location|regime,context,context,context
(*)|(oiw_intensity_entry_dist_7d_atr<=0.56315213)|(dist_funding_pressure_price_12h_atr>0.00000000000000000000000000000000001&log_oi_to_volume_7d<=41.07159&mark_perp_dislocation<=0.0028327124&price_rv_7d_robust_z<=0.59541273),5,5,location|regime,open_interest|perp_tradeability,open_interest_location,open_interest|open_interest_location|perp_tradeability
(*)|(*)|(log_oi_to_volume_7d>41.07159&mark_perp_dislocation<=0.0028327124&price_rv_7d_robust_z<=0.59541273),3,3,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.25191104&dist_funding_pressure_price_96h_atr<=-1.8122334&price_rv_15d_robust_z<=0.12581782&price_trend_10d_vol_norm>-0.10953319),4,4,regime,asset_state|open_interest|perp_tradeability,,asset_state|open_interest|perp_tradeability
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.8122334&funding_per_hour>0.000020821155),2,2,regime,funding|perp_tradeability,,funding|perp_tradeability
(*)|(dist_prior_day_low<=0.063677013)|(dist_funding_pressure_price_96h_atr>-2.0130558&log_oi_to_volume_1d<=40.424793&mark_perp_dislocation<=-0.00078447087),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_prior_day_low<=0.063677013)|(dist_funding_pressure_price_96h_atr>-2.0130558&dist_oiw_intensity_96h_atr>1.0670872&log_oi_to_volume_1d<=40.424793&mark_perp_dislocation>-0.00078447087),5,5,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_local_swing<=0.0017100014&dist_rolling_7d_high<=0.087595291)|(ob_pressure_mkt_resid>-0.0014901161&price_trend_10d_vol_norm>-0.10726143),4,4,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_local_swing>0.0017100014&dist_rolling_7d_high>0.0903745)|(fund_rate_z_14d<=-0.26541981&ob_pressure_mkt_resid>-0.0014901161&price_trend_10d_vol_norm<=0.10487662&price_trend_10d_vol_norm>-0.10726143),6,6,location|regime,funding|open_interest|residual,context,context|funding|open_interest|residual
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.6479837&dist_oiw_signed_delta_12h_atr<=0.39792767&funding_rate>-0.0000022236648&mark_vs_perp_bps<=-0.68570048&price_rv_7d_robust_z<=0.62995261),5,5,regime,funding|open_interest|perp_tradeability,,funding|open_interest|perp_tradeability
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.6479837&dist_oiw_signed_delta_12h_atr<=0.39792767&price_rv_7d_robust_z>0.62995261),3,3,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(loc_prev_day_range_pos_48>0.090168402)|(dist_funding_pressure_price_96h_atr>-1.419783&oiw_entry_zone_1d_atr<=0.73124886&price_trend_10d_vol_norm>-0.06313245&volume_autocorr_48>-0.44895244),5,5,location|regime,liquidity|open_interest|perp_tradeability,context,context|liquidity|open_interest|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=0.64604032&dist_local_swing<=0.15700102)|(asset_funding_rate_mean_3d>-0.00000069262916&atr_percentile<=0.48390576&price_trend_15d_vol_norm>-0.051249441),5,5,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(*)|(choppiness_index_20>-0.25747168&mark_vs_perp_bps<=0.6518935&oi_trend_7d_robust_z<=0.058093637&price_trend_10d_vol_norm<=0.11814269&price_trend_10d_vol_norm>-0.12270028&up_down_return_mass_ratio_tanh<=1.1032187),6,6,regime,open_interest|path_structure|perp_tradeability,,open_interest|path_structure|perp_tradeability
(*)|(loc_pullback_depth_24<=0.12732305)|(mark_vs_perp_bps>0.6518935&price_trend_10d_vol_norm<=0.11814269&price_trend_10d_vol_norm>-0.12270028),4,4,location|regime,open_interest|perp_tradeability,path_structure,open_interest|path_structure|perp_tradeability
(*)|(*)|(mark_vs_perp_bps<=0.63049889&price_rv_10d_robust_z>0.42551622&price_trend_15d_vol_norm<=0.049747739),3,3,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(mark_vs_perp_bps<=0.63049889&price_trend_15d_vol_norm>0.049747739),2,2,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.5309514&mark_vs_perp_bps>1.1538721&range_24h_pct<=0.063631013),3,3,regime,compression|perp_tradeability,,compression|perp_tradeability
(*)|(dist_local_swing<=0.0068854988)|(dist_funding_pressure_price_96h_atr>-1.5309514&range_24h_pct>0.063631013),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(loc_pullback_depth_48<=0.20761943)|(asset_vol_level_pct>0.39419737&mark_perp_dislocation>0.00099919387),3,3,location|regime,asset_state|perp_tradeability,path_structure,asset_state|path_structure|perp_tradeability
(*)|(pullback_depth>1.3773385)|(price_trend_15d_vol_norm<=-0.008529637),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(price_trend_15d_vol_norm>-0.008529637&return_autocorr_48>0.77543879),2,2,regime,momentum|open_interest,,momentum|open_interest
(*)|(dist_local_swing<=0.1516999&loc_prev_day_range_pos_24<=0.17985846)|(mark_vs_perp_bps>1.3588858),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_local_swing<=0.1516999&dist_rolling_7d_high<=0.11265368&loc_prev_day_range_pos_24>0.17985846)|(mark_vs_perp_bps>1.3588858),4,4,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(*)|(compression_ratio<=0.039727073&exh_qual_surprise>-0.1036571&mark_vs_perp_bps<=1.3972939&range_24h_pct<=0.069769904),4,4,regime,compression|perp_tradeability|residual|volatility_term_structure,,compression|perp_tradeability|residual|volatility_term_structure
(*)|(dist_local_swing>0.00029999856)|(amihud_illiq>-0.37298039&mark_vs_perp_bps>1.3972939&range_24h_pct<=0.069769904),4,4,location|regime,compression|liquidity|perp_tradeability,context,compression|context|liquidity|perp_tradeability
(*)|(dist_local_swing<=0.00030999258)|(asset_funding_rate_mean_15d<=0.0000098006867&price_trend_7d_vol_norm>-0.10957168&range_24h_pct<=0.078160025),4,4,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(*)|(asset_funding_rate_mean_7d<=0.000013173877&funding_abs_z>0.53913206&price_trend_7d_vol_norm>-0.10957168&range_24h_pct>0.078160025),4,4,regime,compression|funding|open_interest|perp_tradeability,,compression|funding|open_interest|perp_tradeability
(*)|(loc_pullback_depth_24<=0.31155092&loc_pullback_depth_24>0.11771961)|(oi_value_z_30d>-0.78924751&range_24h_pct>0.068685129),4,4,location|regime,compression|open_interest,path_structure,compression|open_interest|path_structure
(*)|(loc_pullback_depth_24>0.31155092)|(oi_value_z_30d>-0.78924751&range_24h_pct>0.068685129),3,3,location|regime,compression|open_interest,path_structure,compression|open_interest|path_structure
(*)|(dist_prior_day_low>0.019546293)|(funding_mean_10d_robust_z<=0.94520414&price_rv_7d_robust_z>0.58427483),3,3,location|regime,open_interest,context,context|open_interest
(*)|(dist_prior_day_low>0.019546293)|(funding_mean_10d_robust_z>0.94520414),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(mark_perp_dislocation>-0.00057388149&ob_pressure_mkt_resid<=-2.5011921),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(dist_prior_day_low<=0.066606946&loc_pullback_depth_24<=0.13611872)|(mark_vs_perp_bps>0.54124486&ob_pressure_mkt_resid>-2.5011921),4,4,location|regime,perp_tradeability|residual,context|path_structure,context|path_structure|perp_tradeability|residual
(*)|(dist_local_swing<=0.14900112)|(atr_percentile<=0.10094155&price_trend_15d_vol_norm>-0.066249393&variance_ratio_10_48<=-0.52800125),4,4,location|regime,compression|open_interest|volatility,context,compression|context|open_interest|volatility
(*)|(dist_local_swing>0.14900112)|(price_trend_15d_vol_norm>-0.066249393&rolling_range_20>-0.21295576),3,3,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(dist_local_swing<=0.019810021)|(dist_funding_pressure_price_96h_atr>-1.419783&mark_perp_dislocation>-0.0020549896&range_24h_pct<=0.065337747),4,4,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm>0.50199389)|(ob_spread_z_24h>-0.19125944&range_24h_pct>0.065337747),3,3,location|regime,compression|orderbook,context,compression|context|orderbook
(*)|(*)|(mark_perp_dislocation>-0.00083429535&ob_imbalance_mkt_resid<=-2.5011921),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(dist_range_mid_atr<=0.088088199&zscore_price_200>-0.76124203)|(mark_vs_perp_bps>-0.1203505&ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z>-0.053720649),5,5,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(loc_prev_week_range_pos_24<=0.80167037)|(dist_funding_pressure_price_12h_atr>0.091077067&ema_slope_norm>-0.7483902&log_oi_to_volume_1d<=39.758125&range_24h_pct<=0.077188477),5,5,location|regime,compression|open_interest|perp_tradeability|trend,context,compression|context|open_interest|perp_tradeability|trend
(*)|(dist_prior_day_high>0.033529893)|(asset_atr_level_pct>0.2741487&log_oi_to_volume_1d>39.758125),3,3,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(*)|(mark_perp_dislocation<=0.0015590447&oi_trend_7d_robust_z<=-0.0064926078&range_24h_pct>0.068685129),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(mark_perp_dislocation<=0.0015590447&oi_trend_7d_robust_z>-0.0064926078&range_24h_pct>0.068685129),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(funding_persistence<=0.62797618&range_24h_pct>0.076407433&range_per_funding_abs_z_24h<=-0.26998475),3,3,regime,compression|funding|perp_tradeability,,compression|funding|perp_tradeability
(*)|(*)|(funding_persistence>0.62797618&range_24h_pct>0.076407433),2,2,regime,compression|funding,,compression|funding
(*)|(loc_pullback_depth_24<=0.14685366)|(mark_vs_perp_bps>-1.2480638&ob_pressure_mkt_resid>-0.0014901161&price_rv_7d_robust_z>-1.0134254),4,4,location|regime,open_interest|perp_tradeability|residual,path_structure,open_interest|path_structure|perp_tradeability|residual
(*)|(loc_pullback_depth_24>0.14685366)|(asset_funding_rate_mean_15d>0.0000067137071&ob_pressure_mkt_resid>-0.0014901161&oi_value_log_1d_robust_z>-0.15270638&price_rv_7d_robust_z>-1.0134254),5,5,location|regime,open_interest|perp_tradeability|residual,path_structure,open_interest|path_structure|perp_tradeability|residual
(*)|(dist_local_swing<=0.23000026&dist_prior_day_low>0.0053849793)|(asset_atr_level_pct<=0.8405143&asset_minus_mkt_oi_1d_z_90d<=-0.23904337&ob_pressure_mkt_resid>-2.5011921&price_rv_10d_robust_z>-0.72400177),6,6,location|regime,asset_state|open_interest|residual,context,asset_state|context|open_interest|residual
(*)|(dist_local_swing<=0.23000026&dist_prior_day_low>0.0053849793)|(asset_atr_level_pct>0.8405143&ob_pressure_mkt_resid>-2.5011921),4,4,location|regime,asset_state|residual,context,asset_state|context|residual
(*)|(*)|(funding_vol_7d_robust_z>0.72175699&mark_perp_dislocation<=0.00070259842),2,2,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(loc_pullback_depth_24<=0.11025137)|(mark_perp_dislocation>0.00070259842),2,2,location|regime,perp_tradeability,path_structure,path_structure|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=0.32195908&dist_local_swing>0.00052350014&loc_prev_week_range_pos_48<=0.86801487)|(log_oi_to_volume_7d<=42.53178&price_rv_7d_robust_z<=0.22376092&return_autocorr_48<=-0.36408994),6,6,location|regime,momentum|open_interest,context,context|momentum|open_interest
(*)|(*)|(amihud_illiq<=1.5879793&funding_z>0.17737162&mark_perp_dislocation>0.00061763008&price_trend_10d_vol_norm<=0.10638452&price_trend_7d_vol_norm>-0.1109395),5,5,regime,funding|liquidity|open_interest|perp_tradeability,,funding|liquidity|open_interest|perp_tradeability
(*)|(*)|(amihud_illiq<=1.5879793&price_trend_10d_vol_norm>0.10638452),2,2,regime,liquidity|open_interest,,liquidity|open_interest
(*)|(dist_prior_day_low<=0.083177954&loc_pullback_depth_48>0.18628603)|(funding_persistence<=0.55059522&log_oi_to_volume_7d<=42.53178&price_rv_7d_robust_z<=0.029976737),5,5,location|regime,funding|open_interest,context|path_structure,context|funding|open_interest|path_structure
(*)|(dist_prior_day_low<=0.083177954&loc_initial_balance_pos_48<=0.65853745)|(funding_persistence<=0.55059522&log_oi_to_volume_7d<=42.53178&price_rv_7d_robust_z>0.029976737),5,5,location|regime,funding|open_interest,context,context|funding|open_interest
(*)|(oiw_pos_delta_entry_dist_7d_atr>0.91604739)|(log_oi_to_volume_1d<=41.915421&mark_perp_dislocation<=0.00066241925),3,3,location|regime,open_interest|perp_tradeability,open_interest_location,open_interest|open_interest_location|perp_tradeability
(*)|(*)|(log_oi_to_volume_1d>41.915421),1,1,regime,open_interest,,open_interest
(*)|(dist_ema200_atr<=0.0022159398)|(price_trend_15d_vol_norm>-0.090035163&price_trend_7d_vol_norm>-0.11820676&range_24h_pct>0.075184025),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(*)|(oi_vol_7d_robust_z<=0.085382782&price_trend_10d_vol_norm<=0.11129519&price_trend_15d_vol_norm>-0.064558417&range_24h_pct>0.076407433),4,4,regime,compression|open_interest,,compression|open_interest
(*)|(*)|(price_trend_10d_vol_norm>0.11129519&price_trend_15d_vol_norm>-0.064558417),2,2,regime,open_interest,,open_interest
(*)|(*)|(asset_minus_mkt_oi_7d>-0.060998678&range_24h_pct>0.076798558&range_per_funding_abs_z_24h<=0.28268772),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(dist_local_swing<=0.019810021&oiw_z_delta_entry_dist_14d_atr<=1.2060066)|(asset_atr_level_pct<=0.6737318&funding_per_hour_mkt_resid>0.33545461&price_trend_10d_vol_norm>-0.11714768),5,5,location|regime,asset_state|open_interest|residual,context|open_interest_location,asset_state|context|open_interest|open_interest_location|residual
(*)|(dist_local_swing>0.019810021)|(log_oi_to_volume_1d>41.869148),2,2,location|regime,open_interest,context,context|open_interest
(*)|(loc_prev_week_range_pos_48>0.11497246)|(asset_funding_rate_mean_15d<=0.000015276275&dist_funding_pressure_price_12h_atr<=0.71234542&mark_vs_perp_bps>-0.097139172&oi_trend_7d_robust_z>-0.09153647&range_24h_pct<=0.10035997),6,6,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(dist_local_swing>0.0012799986&loc_prev_day_range_pos_24>0.42707846)|(asset_funding_rate_mean_3d<=0.000028215029&oi_to_volume_1d_z_90d<=0.20813447&volume_percentile>0.089528136),5,5,location|regime,liquidity|open_interest|perp_tradeability,context,context|liquidity|open_interest|perp_tradeability
(*)|(*)|(asset_funding_rate_mean_3d>0.000028215029),1,1,regime,perp_tradeability,,perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=1.2614927)|(amihud_illiq<=1.6194762&log_oi_to_volume_7d<=42.29018&ob_imbalance_mkt_resid>-0.0014901161&oi_expansion_compression_balance_24h>0.71072495),5,5,location|regime,liquidity|open_interest|perp_tradeability|residual,context,context|liquidity|open_interest|perp_tradeability|residual
(*)|(*)|(amihud_illiq>1.6194762&log_oi_to_volume_7d<=42.29018&ob_imbalance_mkt_resid>-0.0014901161),3,3,regime,liquidity|open_interest|residual,,liquidity|open_interest|residual
(*)|(bars_in_high_vol_state_log_norm<=1.2928365)|(atr_compression_ratio>-1.2980125&price_trend_10d_vol_norm<=-0.10188204),3,3,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.2928365&dist_local_swing<=0.00020001829)|(atr_compression_ratio>-1.2980125&price_trend_10d_vol_norm>-0.10188204),4,4,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(*)|(amihud_illiq>1.239172&asset_vol_level_pct>0.33999306&price_trend_10d_vol_norm<=0.10948119),3,3,regime,asset_state|liquidity|open_interest,,asset_state|liquidity|open_interest
(*)|(*)|(price_trend_10d_vol_norm>0.10948119),1,1,regime,open_interest,,open_interest
(*)|(pullback_depth>0.83798712)|(log_oi_to_volume_1d<=40.481667&oi_vol_15d_robust_z>-0.32205829),3,3,location|regime,open_interest,context,context|open_interest
(*)|(*)|(log_oi_to_volume_1d>40.481667&oi_value_z_30d>0.68505734),2,2,regime,open_interest,,open_interest
(*)|(bars_in_high_vol_state_log_norm<=1.9790423&loc_range_pos_48>0.11271744&loc_session_pos_48>0.80303049&oiw_pos_delta_entry_dist_14d_atr<=0.93558699)|(log_oi_to_volume_7d<=41.740082),5,5,location|regime,open_interest,context|open_interest_location,context|open_interest|open_interest_location
(*)|(*)|(log_oi_to_volume_7d>0.96609592&oi_value_log_7d_robust_z>0.75545079),2,2,regime,open_interest,,open_interest
(*)|(loc_pullback_depth_24<=0.23293833)|(compression_score>-0.65889913&funding_rate>0.0000018732156&ob_imbalance_mkt_resid>-2.5011921),4,4,location|regime,funding|residual|volatility_term_structure,path_structure,funding|path_structure|residual|volatility_term_structure
(*)|(loc_pullback_depth_24>0.23293833)|(funding_persistence>0.47916669&ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z>-0.13943629),4,4,location|regime,funding|open_interest|residual,path_structure,funding|open_interest|path_structure|residual
(*)|(loc_prev_week_range_pos_48>0.155754)|(log_oi_to_volume_1d<=40.975201&mark_vs_perp_bps>1.5122186&range_24h_pct<=0.058838457),4,4,location|regime,compression|open_interest|perp_tradeability,context,compression|context|open_interest|perp_tradeability
(*)|(loc_prev_week_range_pos_48>0.155754)|(funding_persistence>0.58630955&log_oi_to_volume_1d<=40.975201&range_24h_pct>0.058838457),4,4,location|regime,compression|funding|open_interest,context,compression|context|funding|open_interest
(*)|(pullback_depth<=0.71302998)|(funding_persistence>0.77083337&price_trend_10d_vol_norm>-0.1213282),3,3,location|regime,funding|open_interest,context,context|funding|open_interest
(*)|(pullback_depth<=1.1240731)|(donchian_zone_1d_atr>0.33292052&mark_perp_dislocation>0.0025493384),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(pullback_depth>1.1240731)|(asset_minus_mkt_oi_1d_z_90d>0.15847416),2,2,location|regime,open_interest,context,context|open_interest
(*)|(*)|(funding_persistence<=0.61011904&grind_score_surprise>-0.3142029&prior_range<=-0.27199015),3,3,regime,context|funding|residual,,context|funding|residual
(*)|(dist_ma100_atr<=0.028927181&loc_pullback_depth_24>0.16139051)|(dist_funding_pressure_price_96h_atr<=0.21996303&funding_persistence>0.61011904),4,4,location|regime,funding|perp_tradeability,context|path_structure,context|funding|path_structure|perp_tradeability
(*)|(dist_local_swing>0.20000267)|(oiw_entry_zone_1d_atr<=0.74113029&price_trend_7d_vol_norm>-0.094822168),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_ema200_atr<=0.016721532&dist_local_swing>0.0079999268)|(oi_value_z_90d>-0.44174266&range_24h_pct>0.055092014),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(dist_ema200_atr>0.016721532&dist_local_swing>0.0079999268)|(oi_value_z_90d>-0.44174266&range_24h_pct>0.055092014),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(dist_local_swing<=0.31389952)|(atr_percentile<=0.60383117&mark_vs_perp_bps<=0.68918169&price_trend_15d_vol_norm>-0.057334118&xasset_funding_ts_resid>-0.75596094),5,5,location|regime,compression|open_interest|perp_tradeability|residual,context,compression|context|open_interest|perp_tradeability|residual
(*)|(*)|(funding_1d_chg_peer_resid<=0.18087009&log_oi_to_volume_1d>2.2835338&oi_z>-0.39679226&price_rv_7d_robust_z<=0.59541273&price_trend_15d_vol_norm>-0.10599197&up_down_semivol_ratio_tanh>-0.91340703),6,6,regime,open_interest|path_structure|residual,,open_interest|path_structure|residual
(*)|(*)|(asset_funding_rate_mean_7d>0.0000014851182&price_rv_7d_robust_z>0.59541273&price_trend_15d_vol_norm>-0.10599197),3,3,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.23940237&price_rv_15d_robust_z<=-0.22102368&up_down_semivol_ratio_tanh<=0.30975458&volume_trend_48<=0.12612724),4,4,regime,asset_state|liquidity|open_interest|path_structure,,asset_state|liquidity|open_interest|path_structure
(*)|(*)|(asset_atr_level_pct>0.23940237&compression_score<=-0.046537243&price_rv_15d_robust_z>-0.22102368&up_down_semivol_ratio_tanh<=0.30975458&volume_trend_48<=0.12612724),5,5,regime,asset_state|liquidity|open_interest|path_structure|volatility_term_structure,,asset_state|liquidity|open_interest|path_structure|volatility_term_structure
(*)|(loc_prev_day_range_pos_48>0.052288219)|(funding_mom_4h>-0.032265373&log_oi_to_volume_7d<=41.715527&ob_imbalance_mkt_resid>-0.0014901161&up_down_semivol_ratio_tanh<=0.73675376&volume_trend_48<=0.094860636),6,6,location|regime,funding|liquidity|open_interest|path_structure|residual,context,context|funding|liquidity|open_interest|path_structure|residual
(*)|(*)|(amihud_illiq<=1.1377079&funding_persistence<=0.76488096&mark_vs_perp_bps>1.3496691&volume_autocorr_48<=-0.054347992),4,4,regime,funding|liquidity|perp_tradeability,,funding|liquidity|perp_tradeability
(*)|(*)|(dist_funding_pressure_price_12h_atr<=0.93997169&funding_per_hour<=0.000021298489&funding_vol_10d_robust_z<=0.28122821&oi_expansion_compression_balance_24h<=0.56194812&prior_volatility>-0.71885252&volume_trend_48<=0.13452689),6,6,regime,context|funding|liquidity|open_interest|perp_tradeability,,context|funding|liquidity|open_interest|perp_tradeability
(*)|(loc_prev_day_range_pos_48<=0.45488104&zscore_price_50<=1.0240548)|(oi_expansion_compression_balance_24h>0.56194812),3,3,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(loc_prev_week_range_pos_48<=0.89997673)|(efficiency_ratio_20<=-0.16737489&fund_abs_z_mkt_resid<=0.70278162&oi_chg_z_8h<=0.13373391&oi_vol_15d_robust_z>-0.11623339),5,5,location|regime,open_interest|path_structure|residual,context,context|open_interest|path_structure|residual
(*)|(loc_prev_week_range_pos_48<=0.89997673)|(asset_minus_mkt_oi_7d>-0.011544578&efficiency_ratio_20>-0.16737489&fund_abs_z_mkt_resid<=0.70278162),4,4,location|regime,open_interest|path_structure|residual,context,context|open_interest|path_structure|residual
(*)|(*)|(amihud_illiq>0.26546085&funding_mom_w<=0.36059314&funding_persistence<=0.74702382&ob_imbalance_mkt_resid>-2.5011921&volume_autocorr_48>-0.14494535),5,5,regime,funding|liquidity|residual,,funding|liquidity|residual
(*)|(*)|(funding_mom_w>0.36059314&funding_persistence<=0.74702382&ob_imbalance_mkt_resid>-2.5011921&volume_autocorr_48>-0.14494535),4,4,regime,funding|liquidity|residual,,funding|liquidity|residual
(*)|(pullback_depth<=1.3472202)|(ob_spread_z_24h>-0.31135863&price_rv_10d_robust_z>0.52815455),3,3,location|regime,open_interest|orderbook,context,context|open_interest|orderbook
(*)|(pullback_depth>1.3472202)|(compression_ratio<=0.36112255),2,2,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_prior_day_low<=0.056223296)|(funding_per_hour_z>0.093856916&price_trend_15d_vol_norm<=-0.0034601411&prior_range>-0.52593827),4,4,location|regime,context|funding|open_interest,context,context|funding|open_interest
(*)|(*)|(oi_vol_15d_robust_z<=-0.21810788&oi_vol_7d_robust_z<=0.38100547&price_trend_15d_vol_norm>-0.0034601411),3,3,regime,open_interest,,open_interest
(*)|(zscore_price_200>0.2584638)|(funding_persistence<=0.59821427&price_trend_15d_vol_norm>-0.055036448),3,3,location|regime,funding|open_interest,context,context|funding|open_interest
(*)|(loc_pullback_depth_24>0.22043385)|(funding_persistence>0.59821427&oi_vol_7d_robust_z>-0.60339695&price_trend_15d_vol_norm>-0.055036448),4,4,location|regime,funding|open_interest,path_structure,funding|open_interest|path_structure
(*)|(dist_local_swing>0.22600079)|(funding_vol_10d_robust_z<=0.28122821),2,2,location|regime,open_interest,context,context|open_interest
(*)|(loc_bb_channel_pos_48>0.19149274)|(asset_minus_mkt_oi_1d_z_90d<=0.1368009&funding_mean_7d_robust_z<=0.21581006&price_rv_10d_robust_z<=0.029132178),4,4,location|regime,open_interest,compression,compression|open_interest
