feature_name,group,usage_count
price_trend_15d_vol_norm,regime,437
mark_perp_dislocation,regime,312
mark_vs_perp_bps,regime,297
up_down_semivol_ratio_tanh,regime,296
range_24h_pct,regime,286
price_trend_10d_vol_norm,regime,271
price_rv_7d_robust_z,regime,266
price_trend_7d_vol_norm,regime,262
bars_in_high_vol_state_log_norm,location,208
dist_local_swing,location,173
dist_prior_day_low,location,169
return_autocorr_48,regime,168
funding_persistence,regime,163
log_oi_to_volume_1d,regime,161
price_rv_15d_robust_z,regime,151
zscore_price_200,location,136
asset_funding_rate_abs_mean_7d,regime,134
oi_vol_15d_robust_z,regime,124
funding_vol_7d_robust_z,regime,123
oi_chg_8h_mkt_resid,regime,123
price_rv_10d_robust_z,regime,122
log_oi_to_volume_7d,regime,107
dist_rolling_7d_high,location,104
dist_funding_pressure_price_96h_atr,regime,97
pullback_depth,location,97
oiw_z_delta_entry_dist_14d_atr,location,96
oi_value_log_1d_robust_z,regime,94
prior_volatility,regime,94
oi_value_log_7d_robust_z,regime,93
dist_range_mid_atr,location,92
loc_prev_week_range_pos_24,location,91
loc_bb_channel_pos_48,location,90
atr_percentile,regime,90
ob_imbalance_mkt_resid,regime,90
amihud_illiq,regime,86
dist_funding_pressure_price_12h_atr,regime,86
oi_vol_7d_robust_z,regime,84
asset_atr_level_pct,regime,83
choppiness_index_20,regime,82
loc_prev_week_range_pos_48,location,80
oi_expansion_compression_balance_96h,regime,78
asset_funding_rate_mean_3d,regime,78
oiw_pos_delta_entry_dist_14d_atr,location,76
fund_abs_z_mkt_resid,regime,74
funding_mean_15d_robust_z,regime,74
dist_ema200_atr,location,73
ob_pressure_mkt_resid,regime,73
asset_funding_rate_mean_7d,regime,71
funding_vol_15d_robust_z,regime,70
oi_expansion_compression_balance_24h,regime,69
asset_funding_rate_mean_15d,regime,69
funding_mean_10d_robust_z,regime,68
loc_swing_range_pos_24,location,64
donchian_zone_1d_atr,regime,63
compression_ratio,regime,63
true_range_percentile,regime,62
loc_pullback_depth_24,location,59
compression_score,regime,58
oiw_entry_zone_1d_atr,regime,57
oiw_intensity_entry_dist_7d_atr,location,57
range_per_funding_abs_z_24h,regime,56
efficiency_ratio_20,regime,55
loc_swing_range_pos_48,location,55
volume_trend_48,regime,53
loc_pullback_depth_48,location,49
spectral_entropy_ret_24,regime,49
asset_minus_mkt_oi_1d_peer_resid,regime,49
oiw_pos_delta_entry_dist_7d_atr,location,49
oi_value_z_30d,regime,47
variance_ratio_10_48,regime,46
dist_oiw_signed_delta_12h_atr,regime,46
atr_compression_ratio,regime,46
loc_ema_stack_pos_48,location,46
oi_value_z_90d,regime,44
dist_oiw_abs_delta_12h_atr,regime,44
oi_trend_7d_robust_z,regime,44
dist_prior_day_high,location,43
prior_range,regime,43
funding_rate,regime,42
rolling_range_20,regime,42
xasset_funding_ts_resid,regime,41
ema50_slope,regime,40
trend_acceleration,regime,40
up_down_return_mass_ratio_tanh,regime,40
funding_mean_7d_robust_z,regime,39
volume_autocorr_48,regime,38
asset_vol_level_pct,regime,38
vol_z_peer_resid,regime,36
dist_oiw_z_delta_96h_atr,regime,36
funding_per_hour_mkt_resid,regime,35
dist_oiw_intensity_96h_atr,regime,34
grind_score_surprise,regime,34
funding_vol_10d_robust_z,regime,34
oi_to_volume_1d_z_90d,regime,33
asset_minus_mkt_oi_7d,regime,32
oi_vol_10d_robust_z,regime,32
cs_rank_oi_value_z_30d,regime,31
loc_initial_balance_pos_48,location,31
direction_entropy_20,regime,30
volume_percentile,regime,29
zscore_price_50,location,29
loc_session_pos_24,location,28
oiw_z_delta_entry_dist_7d_atr,location,27
funding_per_hour_z,regime,27
xasset_asset_minus_basket_fund_z,regime,26
loc_initial_balance_pos_24,location,26
fund_rate_z_14d,regime,26
loc_range_pos_24,location,26
asset_funding_z,regime,26
range_expansion_ratio,regime,25
loc_prior_bar_pos_48,location,23
funding_abs_z,regime,23
funding_per_hour,regime,22
loc_prior_bar_pos_24,location,22
xasset_asset_minus_mkt_funding,regime,22
funding_mom_2h,regime,21
rvol_z_peer_resid,regime,20
loc_ema_stack_pos_24,location,20
funding_z,regime,20
leverage_build,regime,19
oi_trend_10d_robust_z,regime,19
ob_spread_z_24h,regime,19
loc_range_pos_48,location,18
distance_to_ema,location,18
oi_rank,regime,18
loc_prev_day_range_pos_24,location,18
asset_minus_mkt_oi_1d,regime,17
oi_z,regime,17
oi_chg_8h,regime,16
ema20_slope_5h,regime,15
xasset_ob_liquidity_peer_resid,regime,15
bollinger_band_width,regime,15
oi_chg_z_8h,regime,15
loc_session_pos_48,location,15
oi_vel_8h,regime,14
asset_minus_mkt_oi_1d_z_90d,regime,14
ema_slope_norm,regime,13
funding_rank_30d,regime,13
exh_qual_surprise,regime,12
dist_ema20_atr,location,12
leverage_build_score,regime,12
oiw_intensity_entry_dist_1d_atr,location,12
loc_bb_channel_pos_24,location,11
loc_prev_day_range_pos_48,location,11
loc_pivot_ladder_pos_24,location,10
loc_pivot_ladder_pos_48,location,10
funding_mom_8h,regime,10
dist_ema50_atr,location,10
oiw_z_delta_entry_dist_1d_atr,location,10
funding_mom_w,regime,10
spike_score_surprise,regime,10
volume_zscore_48h,regime,9
ob_depth_usd_l20_z,regime,9
ob_depth_z_25bps,regime,9
xasset_ob_liquidity_ts_resid,regime,9
ob_depth_mkt_resid,regime,8
funding_mom_4h,regime,8
oi_vel_4h,regime,7
xasset_funding_peer_resid,regime,7
dist_ma100_atr,location,6
oi_chg_2h,regime,6
oiw_pos_delta_entry_dist_1d_atr,location,6
volume_price_corr_ts_resid,regime,5
oi_vel_2h,regime,5
ob_depth_z_10bps,regime,5
ob_spread_mkt_resid,regime,5
oi_chg_4h,regime,5
volume_entropy_24,regime,4
funding_1d_chg_peer_resid,regime,4
oi_chg_z_4h,regime,3
oi_chg_z_2h,regime,2
overext_surprise,regime,1
