,volume_kalman,moving_average,fisher,raw_price
2025-07-14 12:00:00,3050.5,,,3050.5
2025-07-14 12:15:00,3049.2146806677897,,,3045.31005859375
2025-07-14 12:30:00,3046.524265190992,,,3042.56005859375
2025-07-14 12:45:00,3047.734691620066,,,3050.93994140625
2025-07-14 13:00:00,3050.4589567524595,,,3054.43994140625
2025-07-14 13:15:00,3048.8658360507975,,,3046.360107421875
2025-07-14 13:30:00,3047.9722195141276,,,3047.1201171875
2025-07-14 13:45:00,3051.655905026128,,,3056.260009765625
2025-07-14 14:00:00,3056.177369301002,,,3060.81005859375
2025-07-14 14:15:00,3052.1243227021223,,,3045.2900390625
2025-07-14 14:30:00,3042.4807578912055,,,3031.739990234375
2025-07-14 14:45:00,3035.0423089647534,,,3029.489990234375
2025-07-14 15:00:00,3025.603493874322,,,3019.06005859375
2025-07-14 15:15:00,3025.4804469408614,,,3031.610107421875
2025-07-14 15:30:00,3023.484414752318,,,3025.97998046875
2025-07-14 15:45:00,3016.292255564334,,,3012.489990234375
2025-07-14 16:00:00,3007.8476106391845,,,3003.1298828125
2025-07-14 16:15:00,3012.0487062526995,,,3023.7099609375
2025-07-14 16:30:00,3014.9450218884504,,,3022.06005859375
2025-07-14 16:45:00,3019.020656993285,3036.22001953125,,3025.5400390625
2025-07-14 17:00:00,3021.3578285444064,3034.8870239257812,,3023.840087890625
2025-07-14 17:15:00,3017.6188848532433,3033.230517578125,,3012.179931640625
2025-07-14 17:30:00,3012.6952023443146,3031.4565185546876,,3007.080078125
2025-07-14 17:45:00,3010.05286579372,3029.3525268554686,,3008.860107421875
2025-07-14 18:00:00,3005.663885329997,3026.776025390625,,3002.909912109375
2025-07-14 18:15:00,3005.480096034204,3024.8840209960936,,3008.52001953125
2025-07-14 18:30:00,3003.4943025345947,3022.7000122070312,,3003.43994140625
2025-07-14 18:45:00,2995.858461666247,3019.36201171875,-0.4333554491728842,2989.5
2025-07-14 19:00:00,2992.6644044752275,3015.9735107421875,0.0774207249193474,2993.0400390625
2025-07-14 19:15:00,2992.4185063356367,3013.5230102539062,2.0369377702877225,2996.280029296875
2025-07-14 19:30:00,2994.2444332080454,3011.907507324219,2.2975599250672945,2999.429931640625
2025-07-14 19:45:00,2996.3601929216516,3010.44951171875,0.20639882872866422,3000.330078125
2025-07-14 20:00:00,2993.7623335155567,3009.04951171875,-0.10636613359261181,2991.06005859375
2025-07-14 20:15:00,2996.896875483855,3007.55400390625,0.18762305579385322,3001.699951171875
2025-07-14 20:30:00,3002.0190651697926,3006.6655029296876,0.5730500888026872,3008.2099609375
2025-07-14 20:45:00,3003.72979721696,3006.2400024414064,1.148924060325062,3003.97998046875
2025-07-14 21:00:00,3003.6977187859175,3006.1735107421873,1.7032413412206178,3001.800048828125
2025-07-14 21:15:00,3005.443795285788,3005.303515625,2.2975599250672945,3006.31005859375
2025-07-14 21:30:00,3007.8793348977315,3004.6570068359374,2.2975599250672945,3009.1298828125
