fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_prior_volatility_ts_top20,regime,context,0.7630703057225219,29
0,42,loc_dist_ema50_atr_ts_top20,location,,0.1055637497920543,4
0,42,reg_prior_volatility_ts_bot20,regime,context,1.3211900295573287e-05,1
0,42,reg_prior_volatility_ts_top30,regime,context,14.319754522293806,56
0,42,loc_dist_ema50_atr_ts_top30,location,,2.1856889724731445,8
0,42,reg_prior_volatility_ts_bot30,regime,context,0.9106719940900803,2
0,42,reg_prior_volatility_ts_top40,regime,context,0.7485962165519595,20
0,42,loc_dist_ema50_atr_ts_top40,location,,0.38816241731001355,9
0,42,reg_prior_volatility_ts_bot40,regime,context,0.08874789869184951,5
0,42,reg_prior_volatility_ts_top50,regime,context,1.3240335859300103,24
0,42,loc_dist_ema50_atr_ts_top50,location,,1.113488607108593,7
0,42,reg_prior_volatility_ts_bot50,regime,context,2.319682270521298,30
0,42,loc_dist_ema50_atr_ts_bot50,location,,0.05113539163721725,3
0,42,loc_dist_ema50_atr_ts_top70,location,,0.5056099891662598,1
0,42,reg_prior_volatility_ts_band20_80,regime,context,28.391758054494858,31
0,42,loc_dist_ema50_atr_ts_band20_80,location,,3.3543660044670105,3
0,42,reg_prior_volatility_ts_band25_75,regime,context,6.0362532862927765,32
0,42,loc_dist_ema50_atr_ts_band25_75,location,,0.8737680017948151,3
0,42,reg_prior_volatility_ts_band30_70,regime,context,22.785349994897842,31
0,42,loc_dist_ema50_atr_ts_band30_70,location,,1.694064974784851,2
0,42,reg_prior_volatility_ts_band40_60,regime,context,882.5858058929443,28
0,42,loc_dist_ema50_atr_ts_band40_60,location,,153.35390090942383,5
0,42,reg_rolling_std_4h_ts_top50,regime,volatility,0.3440200025215745,3
0,42,reg_rolling_std_4h_ts_bot50,regime,volatility,0.046973299235105515,1
0,42,reg_rolling_std_4h_ts_band25_75,regime,volatility,0.07497300207614899,1
0,42,reg_rolling_std_4h_ts_band40_60,regime,volatility,32.6526985168457,1
