timestamp,volume_kalman,moving_average,fisher,raw_price
2025-07-15 00:45:00,161.39999389648438,,,161.39999389648438
2025-07-15 01:00:00,161.2534003359852,,,160.75
2025-07-15 01:15:00,161.1309269347211,,,160.99000549316406
2025-07-15 01:30:00,161.40547649382614,,,161.9199981689453
2025-07-15 01:45:00,161.2896535705935,,,161.11000061035156
2025-07-15 02:00:00,161.1755208947359,,,161.0500030517578
2025-07-15 02:15:00,160.26464807106976,,,159.36000061035156
2025-07-15 02:30:00,160.23577991230204,,,160.5
2025-07-15 02:45:00,160.27642022533436,,,160.5800018310547
2025-07-15 03:00:00,159.64450060743508,,,159.08999633789062
2025-07-15 03:15:00,159.31586380594507,,,159.25
2025-07-15 03:30:00,159.18687364418452,,,159.38999938964844
2025-07-15 03:45:00,159.0330447921237,,,159.14999389648438
2025-07-15 04:00:00,159.02254047590685,,,159.27000427246094
2025-07-15 04:15:00,159.33421939009435,,,159.91000366210938
2025-07-15 04:30:00,159.654139376963,,,160.10000610351562
2025-07-15 04:45:00,159.88855844759078,,,160.11000061035156
2025-07-15 05:00:00,160.20836139556937,,,160.47999572753906
2025-07-15 05:15:00,160.38490977861,,,160.39999389648438
2025-07-15 05:30:00,160.3298147686653,160.24349975585938,,160.05999755859375
2025-07-15 05:45:00,160.36933627220128,160.18649978637694,,160.25999450683594
2025-07-15 06:00:00,160.49843730553602,160.1759994506836,,160.5399932861328
2025-07-15 06:15:00,160.53363731099097,160.14949951171874,,160.4600067138672
2025-07-15 06:30:00,160.61096223858266,160.08349990844727,,160.60000610351562
2025-07-15 06:45:00,160.5116109097399,160.03850021362305,,160.2100067138672
2025-07-15 07:00:00,160.39903175940884,159.99850006103514,,160.25
2025-07-15 07:15:00,160.44218096884802,160.05550003051758,,160.5
2025-07-15 07:30:00,160.27795266187113,160.0345001220703,0.5892687330184783,160.0800018310547
2025-07-15 07:45:00,160.0818574599971,159.99499969482423,-0.09432547118193525,159.7899932861328
2025-07-15 08:00:00,159.75666728630586,160.00849990844728,-0.5595110794940126,159.36000061035156
2025-07-15 08:15:00,159.40475113416628,160.00349960327148,-0.7828862506685731,159.14999389648438
2025-07-15 08:30:00,159.33278857024487,160.00899963378907,-0.8038591493439278,159.5
2025-07-15 08:45:00,159.1653609540522,160.0095001220703,-1.2200161004958658,159.16000366210938
2025-07-15 09:00:00,159.35569076036154,160.03300018310546,-0.23148125131051772,159.74000549316406
2025-07-15 09:15:00,159.504800540414,160.0254997253418,-0.3621984367068447,159.75999450683594
2025-07-15 09:30:00,159.5520826839446,160.00399932861328,-0.6819001068800168,159.6699981689453
2025-07-15 09:45:00,159.3281481876653,159.95299911499023,-1.6289041649686913,159.08999633789062
2025-07-15 10:00:00,159.2695748674914,159.89249954223632,-1.4643781489090024,159.27000427246094
2025-07-15 10:15:00,159.41814146557897,159.85649948120118,-0.3852576622036304,159.67999267578125
2025-07-15 10:30:00,159.55017934810292,159.84299926757814,-0.33221662003069913,159.7899932861328
2025-07-15 10:45:00,159.5763176570156,159.80849990844726,-0.7461197555606719,159.57000732421875
2025-07-15 11:00:00,159.71198249427505,159.77250061035156,-0.1896112978111883,159.82000732421875
2025-07-15 11:15:00,159.5005426177987,159.70050048828125,-0.6281109124465336,159.02000427246094
2025-07-15 11:30:00,159.4059162335807,159.6365005493164,-0.059912863917177615,159.32000732421875
2025-07-15 11:45:00,159.607895229867,159.61900024414064,0.48818813312523607,159.86000061035156
2025-07-15 12:00:00,159.56713553504787,159.58050003051758,-0.06689902684962531,159.47999572753906
2025-07-15 12:15:00,159.36604760884728,159.51100006103516,-0.08796339204088079,159.11000061035156
2025-07-15 12:30:00,159.02804014253553,159.44250030517577,-1.0158071897934684,158.7100067138672
2025-07-15 12:45:00,159.35036638216246,159.45050048828125,0.07920606352350136,159.9499969482422
2025-07-15 13:00:00,160.13281092061152,159.53100051879883,1.2571467749247556,160.97000122070312
2025-07-15 13:15:00,160.58264422144347,159.61700057983398,2.2975599250672945,160.8699951171875
2025-07-15 13:30:00,160.62257777256778,159.65600051879883,0.5607856991478753,160.27999877929688
2025-07-15 13:45:00,161.03413535623818,159.76000061035157,1.278680089104785,161.24000549316406
2025-07-15 14:00:00,161.66412477860388,159.87850036621094,2.2975599250672945,162.11000061035156
2025-07-15 14:15:00,161.6627221809915,159.9540008544922,0.8011928005071399,161.27000427246094
2025-07-15 14:30:00,161.19692407588005,159.98450088500977,-0.00974637286637551,160.27999877929688
2025-07-15 14:45:00,159.55714483437586,159.9185012817383,-1.748845991356868,157.77000427246094
2025-07-15 15:00:00,158.79058769552407,159.8730010986328,-1.0506901336744374,158.36000061035156
2025-07-15 15:15:00,158.58865224448454,159.8375015258789,-0.955632829462814,158.97000122070312
2025-07-15 15:30:00,158.8447226419876,159.83150177001954,-0.1573464950367899,159.6699981689453
2025-07-15 15:45:00,159.64941734082393,159.89850158691405,0.9115900464410247,160.91000366210938
2025-07-15 16:00:00,160.2521381978983,159.95200119018554,1.6737563898745493,160.88999938964844
2025-07-15 16:15:00,160.53624780601638,160.03300094604492,0.11529447353508568,160.63999938964844
2025-07-15 16:30:00,161.0855636441932,160.1425003051758,0.03159104156625327,161.50999450683594
2025-07-15 16:45:00,161.20183386608554,160.19800033569337,-0.2226519707233741,160.97000122070312
2025-07-15 17:00:00,161.37379635862973,160.2870002746582,0.25422890225088113,161.25999450683594
2025-07-15 17:15:00,161.5159529853122,160.39850006103515,-0.24700583765625642,161.33999633789062
2025-07-15 17:30:00,161.90376434300205,160.56749954223633,-0.3189412388315579,162.08999633789062
