fold_id,seed,group,gain,split
0,42,location,2405.8438,743.0
0,42,regime,3934.711,957.0
1,42,location,3315.4724,1361.0
1,42,regime,4981.8984,1682.0
2,42,location,2457.474,647.0
2,42,regime,3253.2786,772.0
3,42,location,445.82864,75.0
3,42,regime,1207.253,89.0
