canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_rolling_7d_high<=0.26330698&loc_vwap_dev_z_24<=-0.019962436)|(range_24h_pct>0.067357361),*,dist_rolling_7d_high<=0.26330698&loc_vwap_dev_z_24<=-0.019962436,range_24h_pct>0.067357361,0.0023798458569217473,0.0023798458569217473,0.002486682579064445,0.03028980130329728,0.08605,0.021874204747449295,1.0,1.0,0.5171919770773639,914,,,0.03489830555513469,0.016692739850138926,0.027720290302072723,0.045925856007068486,,1.0,0.017146369514424314,0.46130633256703774,0.75,0.032065883628092706,0.021322975463274132,0.4284380953758955,0.059465276157062284,,,,,,,,,,,7.106197174999998e-05,0.0023087838851717475,4,1,1,3,3,stage_a_context,,short,3-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.06093333333333333,0.017146369514424314,0.021322975463274132,-0.1577996015548706,0.7767999999999999,primary_target,0,,0.48188,,0.44893111435295857,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0023798458569217473, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 914, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prior_bar_pos_24>-0.56654805)|(dist_ema_fast<=0.0011107455&range_24h_pct>0.027781665&tail_asymmetry_q90_q10_atr_norm<=-0.19907455&volume_entropy_24<=-0.048439655),*,loc_prior_bar_pos_24>-0.56654805,dist_ema_fast<=0.0011107455&range_24h_pct>0.027781665&tail_asymmetry_q90_q10_atr_norm<=-0.19907455&volume_entropy_24<=-0.048439655,0.0027853208011947572,0.0027853208011947572,0.0010822514173608002,0.0256477864459157,0.06853333333333333,0.009381068406340742,1.0,1.0,0.5065885797950219,801,,,0.02956019782466537,0.022756380389475816,0.02815489828698608,0.03495871572217563,,1.0,0.022563970407113214,1.2243425563348296,0.75,0.018742555752396584,0.026740576355963025,0.7075556144118309,0.1647853019752387,,,,,,,,,,,9.2869636e-05,0.0026924511651947574,4,1,1,5,5,stage_a_context,,short,5-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0534,0.022563970407113214,0.026740576355963025,-0.031392693519592285,0.4965333333333333,primary_target,0,,0.38378666666666666,,0.42725571371207394,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027853208011947572, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 801, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.039878067&dist_vwap_atr<=0.0017320684&zscore_price_200>-1.4305315)|(volume_autocorr_48>0.26200455),*,dist_prior_day_high>0.039878067&dist_vwap_atr<=0.0017320684&zscore_price_200>-1.4305315,volume_autocorr_48>0.26200455,0.0024997689652082045,0.0024997689652082045,0.0026848779591841085,0.029634847305715084,0.07823333333333334,0.02130735397306135,1.0,1.0,0.5155195681511471,826,,,0.03266765195177189,0.029030046394213468,0.03638353609927211,0.04002114165683054,,1.0,-0.024486128143553044,-0.5958017951754128,0.5,0.007175425998866558,-0.020309522194703236,1.4237310886383057,0.13723973265264988,,,,,,,,,,,9.1968409e-05,0.0024078005562082044,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.05506666666666667,-0.024486128143553044,-0.020309522194703236,-0.12261998653411865,0.6517333333333333,primary_target,0,,0.43810666666666664,,0.43637511409074914,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0024997689652082045, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 826, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high<=0.17370386&zscore_price_200<=0.7402665)|(ema50_slope<=0.5433203&range_24h_pct>0.040685534&realized_volatility_24h>-0.72079062),*,dist_rolling_7d_high<=0.17370386&zscore_price_200<=0.7402665,ema50_slope<=0.5433203&range_24h_pct>0.040685534&realized_volatility_24h>-0.72079062,0.002349506816244684,0.002349506816244684,0.0016004213058938837,0.02714099595323205,0.07936666666666667,0.016649958291572717,1.0,1.0,0.5471976401179941,867,,,0.03341377134008134,0.025922930757393336,0.04164322418757156,0.04913406477025957,,1.0,0.01478398094806656,1.8520417343214934,0.75,0.006392356939613819,0.018960586896916376,0.9429333167790901,0.08673779603315038,,,,,,,,,,,9.1874161e-05,0.0022576326552446843,4,1,1,5,5,stage_a_context,,short,5-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0578,0.01478398094806656,0.018960586896916376,0.021665453910827637,0.6698666666666666,primary_target,0,,0.4444533333333333,,0.42797612273996677,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002349506816244684, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 867, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(direction_entropy_20<=0.19278118&ema50_slope<=-0.085849181&range_24h_pct>0.040225953&realized_volatility_24h<=-0.056905355),*,*,direction_entropy_20<=0.19278118&ema50_slope<=-0.085849181&range_24h_pct>0.040225953&realized_volatility_24h<=-0.056905355,0.003065807031816803,0.003065807031816803,0.002002153252610929,0.023060453590005636,0.054233333333333335,0.005864109291084006,1.0,1.0,0.5317997293640054,723,,,0.031819518484690765,0.014849887262627723,0.028676988361167416,0.04564661958323045,,1.0,-0.0003306504949895843,-0.0313606339867511,0.75,-0.017948400229215622,0.0038459554538602296,-0.4463403522968292,0.09104782138660471,,,,,,,,,,,9.4507129e-05,0.002971299902816803,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0482,-0.0003306504949895843,0.0038459554538602296,0.05537557601928711,0.2677333333333333,primary_target,0,,0.3037066666666666,,0.4451610631529151,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003065807031816803, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 723, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.03577856&loc_prev_week_range_pos_48>0.12498616&loc_swing_range_pos_48<=0.4178372)|(realized_volatility_24h<=0.34867224),*,dist_prior_day_high>0.03577856&loc_prev_week_range_pos_48>0.12498616&loc_swing_range_pos_48<=0.4178372,realized_volatility_24h<=0.34867224,0.001789111687685363,0.001789111687685363,0.0014444006783357669,0.025332402903586626,0.08578333333333332,0.015227706838377061,1.0,1.0,0.5182584269662921,981,,,0.02412745687785216,0.008266257093725816,0.031934551971696555,0.0477957517558229,,0.75,0.01002267553901336,0.17799332351383795,0.75,0.029397471342235804,0.014199281487863175,2.839900195132941,0.031269913826031094,,,,,,,,,,,9.138415225e-05,0.001697727535435363,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0654,0.01002267553901336,0.014199281487863175,-0.03855490684509277,0.7725333333333331,primary_target,0,,0.4803866666666666,,0.3875494248061163,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001789111687685363, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 981, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high<=0.17370386&loc_prev_week_range_pos_24<=0.43444431)|(range_24h_pct>0.044259429),*,dist_rolling_7d_high<=0.17370386&loc_prev_week_range_pos_24<=0.43444431,range_24h_pct>0.044259429,0.0015729566803202033,0.0015729566803202033,0.0009590495395854182,0.02390380622819066,0.08311666666666667,0.012778399743316847,1.0,1.0,0.5547445255474452,1012,,,0.020736325548739533,0.005020820964899398,0.015126948693656743,0.03084245327749688,,1.0,-0.022193960203273463,-0.7485793514876384,0.75,-0.04577743262052536,-0.018017354254423648,1.980530247092247,0.0093464985469737,,,,,,,,,,,7.122794952777776e-05,0.0015017287307924256,4,1,1,3,3,stage_a_context,,short,3-way,False,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.06746666666666666,-0.022193960203273463,-0.018017354254423648,0.10922789573669434,0.7298666666666667,primary_target,0,,0.46545333333333333,,0.3778418429924261,b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0015729566803202033, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1012, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ema200_atr<=0.0022415488&dist_weekly_vwap>-0.070698895)|(prior_volatility>-0.43025032&rv_24h>-0.057562057&up_down_semivol_ratio_tanh<=1.2188839),*,dist_ema200_atr<=0.0022415488&dist_weekly_vwap>-0.070698895,prior_volatility>-0.43025032&rv_24h>-0.057562057&up_down_semivol_ratio_tanh<=1.2188839,0.0019971662550233305,0.0019971662550233305,0.0027580992534427255,0.026590129360556602,0.3951,0.04165569188798411,1.0,1.0,0.5877192982456141,5193,,,0.021521650437907672,0.01601818531009149,0.033828803497261556,0.039332268625077736,,0.75,-0.058825415177527235,-3.1732752665767556,1.0,-0.11316806729882956,-0.05464880922867742,-2.8990728966891766,0.01643553654985673,,,,,,,,,,,0.0001228293045,0.0018743369505233305,4,1,1,5,5,stage_a_context,,short,5-way,False,b_support_too_high|b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.3462,-0.058825415177527235,-0.05464880922867742,0.06595516204833984,-inf,primary_target,0,,0.0,,0.3447450358160126,b_support_too_high|b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0019971662550233305, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 5193, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_support_too_high|b_uplift_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_swing_range_pos_24<=0.44000217)|(compression_score>0.44889688&range_24h_pct>0.042004526&realized_volatility_24h<=0.21602976),*,loc_swing_range_pos_24<=0.44000217,compression_score>0.44889688&range_24h_pct>0.042004526&realized_volatility_24h<=0.21602976,0.00311991035414394,0.00311991035414394,0.003040269029956128,0.025313324760645628,0.04003333333333334,0.008062877898120498,1.0,1.0,0.5255474452554745,455,,,0.02975883391636106,0.008362799426225299,0.019387819146578215,0.040783853636713975,,0.75,0.0473865854354716,0.6104368554017175,0.5,0.10226338123902678,0.051563191384321416,5.926851488649845,0.22122571493926685,,,,,,,,,,,9.6497401e-05,0.0030234129531439397,4,1,1,4,4,stage_a_context,,short,4-way,False,b_support_too_low|b_uplift_too_low|b_sign_consistency_too_low,production,0.030333333333333334,0.0473865854354716,0.051563191384321416,-0.05970168113708496,-inf,primary_target,0,,0.22418666666666667,,0.43696076903890235,b_support_too_low|b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00311991035414394, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 455, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_support_too_low|b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(bars_in_high_vol_state_log_norm<=0.82573318)|(ema50_slope<=-0.16094837&prior_range>-0.091059349&range_24h_pct>0.027781665),*,bars_in_high_vol_state_log_norm<=0.82573318,ema50_slope<=-0.16094837&prior_range>-0.091059349&range_24h_pct>0.027781665,0.0018872614746214822,0.0018872614746214822,0.0008460055565677768,0.027376552112400532,0.07585,0.022920751151158488,1.0,1.0,0.5303030303030303,714,,,0.009037162490417906,-0.005885933046002915,0.006560765442759214,0.021483860979180036,,0.5,0.013197142577115444,0.3197033737658295,0.5,-0.027786618564277887,0.017373748525965262,0.4448750913143158,0.15539051144238727,,,,,,,,,,,9.217415025e-05,0.0017950873243714823,4,1,1,4,4,stage_a_context,,short,4-way,False,b_uplift_too_low|b_sign_consistency_too_low,production,0.0476,0.013197142577115444,0.017373748525965262,-0.08907818794250488,0.6135999999999999,primary_target,0,,0.42475999999999997,,0.357923613940925,b_uplift_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018872614746214822, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 714, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_uplift_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
