,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ffd_vol_price_corr_10h_06,0.05771675,0.014739095,0.22601272,48.166668,8.132582,285.27567,159.88643,49.28549,518.68555,0.09456808,0.029098302,0.30734172,2.0,1.0,0.94224787,0.9993487,0.828125,0.8333333,0.0,2.0,1.8333334,0.88167304,1.0
vol_scale,0.057745732,0.018515596,0.1800952,55.833332,11.066717,281.688,145.70566,55.35057,383.55768,0.08973572,0.03259455,0.24705045,3.0,0.87615645,0.3464494,1.0,0.71875,0.8333333,0.0,2.5,3.0,0.8546875,2.0
ffd_cvar_5pct_06,0.052143723,0.013662315,0.19901222,57.5,8.883505,372.17853,148.0454,39.58701,553.65234,0.08781125,0.022502203,0.34266937,1.0,0.92597723,0.0,0.87411153,0.796875,0.8333333,0.0,3.5,2.1666667,0.8049801,3.0
dist_from_high_vol,0.0463745,0.017789172,0.12089343,44.166668,15.312486,127.39241,120.24468,58.657276,246.49599,0.07303632,0.034074724,0.15654723,8.0,0.0,0.8090848,0.7444654,0.484375,0.6666667,0.0,3.5,5.5,0.6305498,4.0
dist_from_low_vol,0.037279956,0.011182005,0.12428856,43.5,7.653975,247.22449,102.4934,35.45129,296.31918,0.061777562,0.020155039,0.1893555,5.0,0.0,0.9201128,0.5400926,0.46875,0.6666667,0.0,5.5,5.6666665,0.5142384,5.0
regime_transition_entropy_48h,0.03647617,0.012405422,0.10725237,38.833332,7.289643,206.87267,98.12993,35.47938,271.41068,0.058213875,0.020134553,0.16831042,7.0,0.21861291,0.7587453,0.5220299,0.65625,0.33333334,0.0,7.5,3.6666667,0.5011789,6.0
rv_48h,0.037181243,0.012906034,0.107116155,43.0,10.472185,176.56296,97.47532,30.304535,313.5319,0.05800844,0.01723507,0.19524024,6.0,0.0,0.9201128,0.53787434,0.609375,0.33333334,0.0,9.0,4.1666665,0.49817467,7.0
ffd_vol_price_corr_10h_04,0.033689,0.011010876,0.10307526,37.5,8.80814,159.65346,84.59496,29.62723,241.54494,0.050969657,0.017931512,0.14487936,13.0,0.7053783,1.0,0.45939657,0.4375,0.5,0.123283856,7.5,6.0,0.44320732,8.0
rv_6h,0.030839257,0.0065121357,0.14604421,39.666668,7.65216,205.62096,77.483734,17.906452,335.28302,0.046196178,0.009573446,0.22291729,4.0,0.20091477,0.9201128,0.39535707,0.515625,0.16666667,0.0,9.0,5.1666665,0.37135264,9.0
hh_count_24,0.028121162,0.009916531,0.079745606,34.333332,4.887626,241.17593,76.398125,25.669157,227.38081,0.045486204,0.014719305,0.14056335,19.0,0.0,0.8210539,0.334276,0.5,0.16666667,0.0,16.0,5.3333335,0.33385178,10.0
bars_outside_ema20_atr_band_log_norm,0.029562717,0.011127693,0.07853867,41.5,9.376389,183.67946,71.95265,29.140285,177.66415,0.044729818,0.016917238,0.11826733,22.0,0.58064324,0.9858732,0.36667064,0.328125,0.16666667,0.0,11.5,7.1666665,0.3087001,11.0
ffd_amihud_04,0.027024686,0.008840877,0.082608745,33.833332,9.838982,116.34278,67.753136,27.462904,167.15228,0.039936952,0.015611713,0.10216433,21.0,0.08085401,0.9201128,0.30963597,0.421875,0.16666667,0.0,14.5,6.1666665,0.30076852,12.0
