feature_a,feature_b,lift,final_pair_score
reversion_target_distance,ffd_z_24_06,28.152492668621697,28.152492668621697
ffd_rv_12_06,t_pl_proxy,17.352715150071976,17.352715150071976
ret3h,kf_ret1h_mean,13.370473537604456,13.370473537604456
ret3h,jump_rate_10h,9.101480023906632,9.101480023906632
jump_intensity,ts_12,7.8316214385546505,7.8316214385546505
ffd_rv_12_05,ts_12,7.421683598471238,7.421683598471238
ret120h,reversion_target_distance,6.51569829488744,6.51569829488744
reversion_target_distance,ts_12,6.514518375656274,6.514518375656274
ffd_rv_6h_04,jump_rate_10h,6.440057775637939,6.440057775637939
ret120h,ffd_z_24_06,6.372852369004354,6.372852369004354
ft_8,vp_in_lvn_below_zone,6.229664656630948,6.229664656630948
trapped_longs_24,ffd_z_24_06,6.096405317271555,6.096405317271555
up_down_return_mass_ratio_tanh,kf_score_mean,6.0738729548923915,6.0738729548923915
ft_8,reversion_target_distance,5.764705258064152,5.764705258064152
kf_ret1h_mean,jump_rate_10h,5.7204744766470705,5.7204744766470705
body_ratio,ffd_z_24_06,5.505924412092617,5.505924412092617
trapped_longs_24,ts_12,5.432564782697408,5.432564782697408
ema50_ema200_spread_atr,upside_semivariance_24,5.069753963393526,5.069753963393526
upside_semivariance_24,kf_ret1h_mean,4.861630516080777,4.861630516080777
reversion_target_distance,upside_semivariance_24,4.780001579337031,4.780001579337031
ffd_z_24_06,jump_rate_10h,4.7616900392298325,4.7616900392298325
ema50_ema200_spread_atr,t_pl_proxy,4.420467592886762,4.420467592886762
ema50_ema200_spread_atr,jump_rate_10h,4.408981808344437,4.408981808344437
ffd_rv_6h_04,kf_ret1h_mean,4.155739986319449,4.155739986319449
ts_12,kf_score_mean,4.142821474423189,4.142821474423189
bars_in_high_vol_state_log_norm,upside_semivariance_24,4.1184041184041185,4.1184041184041185
upside_semivariance_24,jump_rate_10h,3.9609902475618903,3.9609902475618903
vp_in_lvn_below_zone,jump_rate_10h,3.954346520209388,3.954346520209388
ffd_rv_12_05,ret3h,3.9509100304480542,3.9509100304480542
range_12h_pct,ema50_ema200_spread_atr,3.9481160573993845,3.9481160573993845
upside_semivariance_24,compression_ratio,3.920385565839619,3.920385565839619
zscore_price_50,jump_rate_10h,3.8605349745236683,3.8605349745236683
ffd_rv_12_06,upside_semivariance_24,3.823840178553173,3.823840178553173
