,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
shock_12h,0.054231152,0.008899291,0.33047777,74.166664,8.493462,647.63873,691.83704,136.72115,3500.8374,0.333055,0.06940052,1.59834,1.0,0.4,0.42857143,1.0,0.9818182,1.0,0.0,1.0,0.33333334,0.9454546,1.0
t_trail_proxy,0.036462475,0.011133333,0.11941726,62.166668,11.908214,324.54022,432.11505,133.78612,1395.686,0.2214532,0.06407337,0.76539636,6.5,0.4,0.14285715,0.6302686,0.75454545,0.8333333,0.0,3.0,4.5,0.66028404,2.0
dist_from_low_vol,0.032288022,0.0088259205,0.11811985,64.0,8.888194,460.836,396.5344,134.1677,1171.9626,0.20692243,0.06613679,0.64739895,9.0,0.4,0.71428573,0.54340637,0.75454545,0.8333333,0.0,4.0,4.5,0.61250985,3.0
kf_atr_mean,0.028717885,0.0080110645,0.10294723,65.333336,10.0609255,424.2596,333.93076,92.71082,1202.7695,0.18027811,0.044805463,0.7253624,11.0,0.8,0.0,0.46911877,0.77272725,0.8333333,0.0,8.5,4.1666665,0.57619715,4.0
bars_outside_ema20_atr_band_log_norm,0.030199684,0.012860739,0.070915125,64.166664,13.752777,299.38397,357.3293,164.60352,775.7079,0.18709637,0.07909008,0.44259727,21.0,0.4,0.5714286,0.49995214,0.57272726,0.6666667,0.0,7.5,7.8333335,0.5181555,5.0
amihud_z,0.022852326,0.0029979171,0.17419721,43.166668,5.520165,337.55533,269.96246,42.268238,1724.2197,0.13640468,0.020571297,0.9044757,2.0,0.0,0.42857143,0.34706798,0.8636364,0.5,0.0,12.5,2.5,0.4817965,6.0
mkt_rv_pct,0.02421739,0.0064051137,0.09156464,54.833332,9.973577,301.46603,287.82556,89.37332,926.93823,0.15856527,0.04657571,0.53982955,12.0,0.2,0.5714286,0.37547228,0.56363636,0.6666667,0.0,8.5,8.0,0.44741887,7.0
t_be_proxy,0.023949616,0.007129627,0.08045079,49.666668,9.843215,250.6069,292.52972,100.94363,847.73694,0.15126085,0.05249412,0.43585542,17.0,0.2,0.5714286,0.36990044,0.57272726,0.5,0.0,11.0,7.8333335,0.42162704,8.0
rv_48h,0.021524973,0.0027478714,0.16861211,41.833332,3.4840908,502.29108,260.96387,39.32196,1731.911,0.13684733,0.022606825,0.8283866,3.0,0.2,0.5714286,0.31944835,0.7818182,0.33333334,0.0,14.5,4.0,0.42115116,9.0
rv_24h,0.019713731,0.0023391924,0.16613905,45.666668,4.2687497,488.53757,224.55309,30.60903,1647.36,0.12176995,0.015851844,0.93540674,4.0,0.0,0.42857143,0.28175995,0.72727275,0.16666667,0.3057256,19.0,5.0,0.37707242,10.0
ffd_cvar_5pct_06,0.02240198,0.0077912356,0.06441195,42.833332,8.629729,212.60162,264.15057,101.71312,686.0032,0.13168085,0.04578179,0.3787498,24.0,0.8,1.0,0.33769715,0.5090909,0.33333334,0.0,15.0,9.0,0.36300617,11.0
trend_accel_120h,0.019859796,0.0063936105,0.06168839,43.833332,8.668269,221.65453,219.67168,77.88603,619.5674,0.121818654,0.04027935,0.3684216,26.0,0.8,1.0,0.28479928,0.4181818,0.5,0.15335312,13.0,10.666667,0.3438527,12.0
impact_24,0.019361213,0.0042116004,0.08900572,38.0,5.9721575,241.78867,220.07358,53.042416,913.0877,0.12021841,0.026893709,0.5373921,14.0,0.2,0.5714286,0.27442473,0.53636366,0.33333334,0.14289328,17.0,8.5,0.3421692,13.0
climax_decay,0.022237448,0.008005548,0.061770175,44.333332,9.104334,215.8801,256.0313,119.4474,548.79407,0.14612518,0.058618486,0.36426342,29.0,0.2,0.42857143,0.33427358,0.3181818,0.5,0.0,14.0,12.5,0.3383959,14.0
dir_path_long_2h,0.01859656,0.0026649155,0.12977225,32.833332,5.9278064,181.85948,220.46786,32.042034,1516.9475,0.11583392,0.017595738,0.7625425,5.0,0.0,0.42857143,0.2585138,0.7818182,0.0,0.0,20.5,4.0,0.33763716,15.0
mfe_2h,0.018104063,0.0027808654,0.11786156,33.0,5.354126,203.39453,229.50874,38.23038,1377.8115,0.11656693,0.02051607,0.66230285,8.0,0.2,0.5714286,0.2482659,0.74545455,0.0,0.23098324,18.5,4.6666665,0.33445907,16.0
liq_regime,0.016667454,0.002458506,0.11299707,41.5,4.0722637,422.922,192.46655,19.710533,1879.3694,0.10001511,0.009615854,1.0402635,6.5,0.2,0.42857143,0.21837287,0.8090909,0.0,0.13520825,27.0,3.5,0.32913822,17.0
asset_atr_level,0.016714273,0.0035317328,0.07910194,53.666668,2.1343749,1349.3933,188.88377,40.484673,881.249,0.10435409,0.019915465,0.5468,15.0,0.0,0.42857143,0.21934709,0.6818182,0.16666667,0.0,24.0,5.8333335,0.31609544,18.0
support_quality_score,0.022517156,0.012704729,0.039908156,28.5,13.263358,61.240147,272.606,146.80812,506.19824,0.12995607,0.07135891,0.23667091,43.5,0.0,0.42857143,0.34009373,0.0,0.6666667,0.5806143,9.5,18.333334,0.31608227,19.0
complexity_regime_24h,0.01564102,0.002725502,0.089760184,49.0,4.9665546,483.43372,168.66393,32.168777,884.32074,0.09566978,0.0162592,0.5629248,13.0,0.0,0.42857143,0.19701481,0.7090909,0.16666667,0.0,28.5,5.3333335,0.3106309,20.0
climax_vol_12,0.021762326,0.0094343815,0.050199244,43.666668,9.177267,207.77187,251.5704,113.39701,558.107,0.1343224,0.053867064,0.33494505,36.0,0.0,0.42857143,0.32438722,0.3181818,0.33333334,0.0,17.5,12.5,0.30795842,21.0
tf_tape,0.017639851,0.004784071,0.06504175,36.166668,5.335937,245.13554,206.91312,72.685814,589.015,0.10875821,0.0369465,0.32014802,25.0,0.0,0.42857143,0.23860656,0.54545456,0.16666667,0.18821274,25.0,8.333333,0.3020079,22.0
dist_from_low_event_12h,0.016504308,0.004853647,0.056121133,34.333332,6.1010017,193.21053,190.57423,69.78841,520.4093,0.1024169,0.033139993,0.31651253,34.0,0.4,0.71428573,0.21497813,0.59090906,0.16666667,0.18975703,29.0,7.5,0.30045307,23.0
vol_scale,0.016946007,0.0027349177,0.10500029,44.666668,5.022173,397.26053,174.03485,25.81439,1173.3041,0.10112181,0.013776953,0.74222654,10.0,1.0,0.85714287,0.22416902,0.6727273,0.0,0.145722,24.5,6.0,0.2987609,24.0
ffd_rv_24h_04,0.017668236,0.0046594553,0.066996366,30.5,8.13941,114.289604,233.05692,57.36002,946.92303,0.11221484,0.029793093,0.42265403,20.0,0.2,0.5714286,0.2391972,0.6181818,0.0,0.15515713,19.0,7.0,0.29386175,25.0
hh_count_24,0.009234972,0.0011002077,0.07751692,33.0,3.7416575,291.0475,97.510185,12.16848,781.38245,0.058032345,0.0067014806,0.5025386,18.0,0.0,0.42857143,0.06371746,0.8363636,0.0,0.7291639,48.5,3.0,0.2805937,26.0
ret48h,0.016259111,0.0035882688,0.07367304,44.5,5.4390564,364.0797,172.6413,52.950275,562.8869,0.10289598,0.027260367,0.3883874,23.0,0.0,0.42857143,0.20987606,0.54545456,0.0,0.44349822,27.0,8.333333,0.2739704,27.0
trend_slope_48h,0.0074078664,0.0013170923,0.041664876,26.0,3.3166249,203.82167,72.65168,15.341591,344.04947,0.04502442,0.008609449,0.23546207,46.0,0.0,0.42857143,0.02569896,0.8363636,0.0,1.0,53.5,3.0,0.27322534,28.0
ret120h,0.017451912,0.004950688,0.061520588,44.166668,7.840422,248.79967,204.78506,71.12902,589.58954,0.11672184,0.03796096,0.35889468,28.0,0.0,0.42857143,0.23469591,0.47272727,0.16666667,0.0,20.0,9.666667,0.27226457,29.0
ret2h,0.006172817,0.0013253521,0.02874985,23.5,2.8136573,196.2748,62.373337,12.826811,303.30478,0.03866568,0.008267381,0.18083535,58.0,0.0,0.42857143,0.0,0.9,0.0,0.92404556,56.0,1.8333334,0.27120227,30.0
breakout_confirmed,0.009243998,0.0010577758,0.08078412,39.5,4.8562675,321.28586,87.770256,12.55283,613.6957,0.057328463,0.008064103,0.40755343,19.0,0.0,0.42857143,0.06390526,0.8363636,0.0,0.50068134,46.5,3.0,0.26927286,31.0
mkt_rv_ratio,0.015092837,0.0030183813,0.07546884,37.333332,4.027682,346.04962,165.0934,44.380272,614.14294,0.09409933,0.023448585,0.37762123,22.0,0.2,0.42857143,0.18560816,0.6636364,0.0,0.0,27.5,6.1666665,0.2679936,32.0
dist_from_low_48h,0.013378703,0.0035543435,0.050358016,34.333332,7.2495213,162.60078,138.56253,44.721188,429.31714,0.08282047,0.023931673,0.28661725,37.0,0.0,0.42857143,0.1499404,0.59090906,0.0,0.714238,32.5,7.5,0.2659064,33.0
mae_8h,0.006556079,0.0012555098,0.034234833,24.833334,2.477678,248.90015,68.39184,13.290097,351.9495,0.041018184,0.0089637665,0.18769917,51.0,0.0,0.42857143,0.0079749245,0.8727273,0.0,0.8314291,57.0,2.3333333,0.26413947,34.0
