feature_a,feature_b,lift,final_pair_score
mae_8h,ret48h,7.969198001146883,7.969198001146883
trend_slope_48h,ret2h,7.727660066149602,7.727660066149602
support_quality_score,ffd_dist_ema_slow_04,7.377568410537447,7.377568410537447
dist_from_low_48h,trend_slope_120h,6.902060661088371,6.902060661088371
regime_transition_entropy_12h,trend_slope_48h,6.623136573367715,6.623136573367715
trend_slope_48h,range_norm_12,6.396433583104281,6.396433583104281
hh_count_24,sv_imb_24,6.3329689390430115,6.3329689390430115
mfe_2h,trail_act_pct,6.125918714550266,6.125918714550266
rsi_z_x_regime_vol,ret2h,6.042091810442562,6.042091810442562
trend_slope_48h,impact_12,5.7738216285314765,5.7738216285314765
volume_trend_alignment,ret2h,5.745308425597402,5.745308425597402
trend_slope_48h,trail_act_pct,5.591822527827699,5.591822527827699
vol_regime_z,trend_slope_120h,5.360043007101831,5.360043007101831
breakout_confirmed,trail_act_pct,5.29718688986323,5.29718688986323
kf_innov_var,trend_slope_120h,5.167558070433816,5.167558070433816
regime_transition_entropy_12h,kf_score_mean,5.105502463993029,5.105502463993029
mae_8h,trend_slope_48h,5.087937625087692,5.087937625087692
dist_from_low_event_12h,mfe_8h,5.032556102485942,5.032556102485942
tf_tape,ret2h,4.991599730210313,4.991599730210313
mae_8h,volume_trend_alignment,4.929229325072943,4.929229325072943
ret2h,trail_act_pct,4.770884910424141,4.770884910424141
mfe_8h,sv_imb_24,4.685371615337072,4.685371615337072
hh_count_24,dist_from_high_120h,4.679628394131465,4.679628394131465
regime_transition_entropy_12h,ret2h,4.484040308359264,4.484040308359264
hh_count_24,support_quality_score,4.435068580590625,4.435068580590625
regime_transition_entropy_12h,ffd_dist_ema_slow_04,4.301355013550135,4.301355013550135
ffd_rv_24h_04,trend_slope_120h,4.114930436039571,4.114930436039571
regime_transition_entropy_12h,dist_from_low_48h,4.109070934268729,4.109070934268729
breakout_confirmed,dist_from_low_48h,4.090881019984092,4.090881019984092
trail_act_pct,ffd_dist_ema_slow_04,4.0784543757585565,4.0784543757585565
trend_accel_120h,kf_score_mean,4.067086020937859,4.067086020937859
mae_8h,rv_24h,4.0640102893078245,4.0640102893078245
rv_24h,ret2h,4.044154041041081,4.044154041041081
up_down_semivol_ratio_tanh,trend_slope_120h,4.025858517130628,4.025858517130628
mae_8h,trend_slope_120h,4.009517785608868,4.009517785608868
trend_slope_120h,ret2h,3.941468932808463,3.941468932808463
breakout_confirmed,hh_count_24,3.890527178854382,3.890527178854382
vol_scale,mae_8h,3.8647009601366444,3.8647009601366444
trend_retest_success_rate,trend_slope_48h,4.820629792695248,3.856503834156199
dist_from_low_48h,ret2h,3.8403295915355953,3.8403295915355953
climax_vol_24,ret48h,3.7928413034977395,3.7928413034977395
impact_24,trend_slope_120h,3.7896801156126347,3.7896801156126347
mfe_8h,ret2h,3.7639042198605006,3.7639042198605006
trend_slope_48h,clv_mean_4,3.682576440588939,3.682576440588939
trend_retest_success_rate,regime_transition_entropy_12h,3.666773480912075,3.666773480912075
volume_trend_alignment,trend_slope_120h,3.630198715565107,3.630198715565107
liq_regime,support_quality_score,3.5858651295382007,3.5858651295382007
trend_retest_success_rate,regime_stability_24h,3.560749244788779,3.560749244788779
