end_time,risk_score
2024-09-26 13:30:00,0.12139415688902196
2024-09-26 14:00:00,0.11037138935909213
2024-09-26 14:15:00,0.12671418510080734
2024-09-26 14:45:00,0.12196563659115056
2024-09-26 15:00:00,0.1019066977072197
2024-09-26 15:15:00,0.10531443925553585
2024-09-26 15:30:00,0.0951197631834508
2024-09-26 16:15:00,0.09017308706465477
2024-09-26 16:30:00,0.10104781721528143
2024-09-26 16:45:00,0.1185656865378342
2024-09-26 17:00:00,0.09303870815659498
2024-09-26 17:15:00,0.12030538980132341
2024-09-26 17:30:00,0.12020718927716845
2024-09-26 17:45:00,0.12011120369989983
2024-09-26 18:00:00,0.0995346927501753
2024-09-26 18:30:00,0.09044694810186289
2024-09-26 18:45:00,0.10615313349479674
2024-09-26 19:00:00,0.12164661106397555
2024-09-26 19:45:00,0.10899184422273864
2024-09-26 20:15:00,0.09449949144792544
2024-09-26 20:45:00,0.07164314720306286
2024-09-26 21:00:00,0.08947554724293694
2024-09-26 21:30:00,0.09863977017518734
2024-09-26 22:00:00,0.09319912733467466
2024-09-26 22:15:00,0.11372664780689454
2024-09-26 22:45:00,0.09558598685052798
2024-09-26 23:00:00,0.1204031341778674
2024-09-27 00:15:00,0.06885410540954695
2024-09-27 00:45:00,0.0949323024462052
2024-09-27 01:15:00,0.09370020763371743
2024-09-27 01:30:00,0.11961310006174118
2024-09-27 02:15:00,0.0939587525290982
2024-09-27 02:45:00,0.09579617204884514
2024-09-27 03:15:00,0.09634013030803566
2024-09-27 03:30:00,0.10301350384205708
2024-09-27 04:00:00,0.07427063417477989
2024-09-27 05:15:00,0.10206947731743335
2024-09-27 05:45:00,0.08184090967710354
2024-09-27 06:00:00,0.08166753170742697
2024-09-27 06:30:00,0.10118986971768659
2024-09-27 07:15:00,0.10206580803975654
2024-09-27 08:00:00,0.09977119057699159
2024-09-27 08:15:00,0.10866862604822414
2024-09-27 08:30:00,0.12771635220968847
2024-09-27 09:15:00,0.10015228979114835
2024-09-27 10:00:00,0.10038893948645355
2024-09-27 10:45:00,0.10341438320887879
2024-09-27 11:00:00,0.11004481174561603
2024-09-27 11:45:00,0.1004992938131664
2024-09-27 12:30:00,0.10368974075769054
2024-09-27 13:00:00,0.11565746266514929
2024-09-27 13:30:00,0.11904036693853973
2024-09-27 13:45:00,0.11016842784371424
2024-09-27 14:00:00,0.08395563537951577
2024-09-27 14:15:00,0.09090138976369783
2024-09-27 14:30:00,0.10586063032717523
2024-09-27 15:00:00,0.08288545025850286
2024-09-27 15:45:00,0.08991621486707081
2024-09-27 16:00:00,0.0957686134925603
2024-09-27 16:15:00,0.10335533877903258
2024-09-27 16:30:00,0.09448937099084512
2024-09-27 17:00:00,0.10575672959094666
2024-09-27 17:15:00,0.1036805173190767
2024-09-27 17:45:00,0.08211547524001148
2024-09-27 18:00:00,0.10547247142661258
2024-09-27 18:15:00,0.10792024906010175
2024-09-27 18:45:00,0.09743744889472837
2024-09-27 20:00:00,0.0877146612895939
2024-09-27 20:30:00,0.09989533676049667
2024-09-27 21:15:00,0.09451155426338656
2024-09-27 21:30:00,0.11088243713887186
2024-09-27 22:15:00,0.10339304227824814
2024-09-27 22:30:00,0.11056408350101879
2024-09-27 23:15:00,0.11527139494091454
2024-09-28 00:00:00,0.10018519517511736
2024-09-28 00:15:00,0.11681174950183489
2024-09-28 01:15:00,0.09671120094005153
2024-09-28 01:45:00,0.10401471356944113
2024-09-28 02:00:00,0.11741208327024792
2024-09-28 02:15:00,0.11993337893597099
2024-09-28 03:00:00,0.11249240738687696
2024-09-28 03:15:00,0.12805978958855202
2024-09-28 03:45:00,0.126431276965893
2024-09-28 04:15:00,0.11309202643120453
2024-09-28 04:45:00,0.1353049981098573
2024-09-28 05:30:00,0.12138403775484906
2024-09-28 05:45:00,0.1363347377382802
2024-09-28 06:15:00,0.1168439348016199
2024-09-28 06:30:00,0.13333319755548562
2024-09-28 07:30:00,0.11495009117155477
2024-09-28 08:00:00,0.11769985132242136
2024-09-28 08:45:00,0.11991469073824541
2024-09-28 09:00:00,0.12144051715715176
2024-09-28 09:15:00,0.11388572838280016
2024-09-28 09:45:00,0.12469570309986001
2024-09-28 10:15:00,0.12115584941868085
2024-09-28 11:00:00,0.11112400480343629
2024-09-28 12:00:00,0.11589856969006962
2024-09-28 12:30:00,0.11489673388491548
2024-09-28 13:15:00,0.1207166127382248
2024-09-28 13:45:00,0.12602343132020735
2024-09-28 14:00:00,0.1248093823899552
2024-09-28 14:45:00,0.1156639146334875
2024-09-28 15:45:00,0.1359453565692097
2024-09-28 16:45:00,0.12620895295947993
2024-09-28 17:15:00,0.12645379020904288
2024-09-28 18:00:00,0.11974047104885883
2024-09-28 18:45:00,0.13318724265902376
2024-09-28 20:00:00,0.124010587443263
2024-09-28 21:00:00,0.13064182389439136
2024-09-28 22:00:00,0.11311068226242293
2024-09-28 22:30:00,0.12038871030065038
2024-09-28 23:15:00,0.1368661564803178
2024-09-29 00:00:00,0.12817424611422776
2024-09-29 00:30:00,0.13811744944878668
2024-09-29 01:15:00,0.13423904146997115
2024-09-29 01:45:00,0.12880660735383184
2024-09-29 02:00:00,0.1296493331041024
2024-09-29 02:45:00,0.13466511858587224
2024-09-29 03:15:00,0.14029163700139818
2024-09-29 04:00:00,0.14438125811950164
2024-09-29 05:15:00,0.12376156525579808
2024-09-29 05:30:00,0.14472819263467335
2024-09-29 06:30:00,0.13429639399072144
2024-09-29 06:45:00,0.15291997596998175
2024-09-29 07:15:00,0.14557614131514252
2024-09-29 07:45:00,0.14358090754940386
2024-09-29 08:30:00,0.1346489599823904
2024-09-29 09:30:00,0.13438389147092064
2024-09-29 10:15:00,0.14502311893119188
2024-09-29 10:30:00,0.1460236489665956
2024-09-29 11:30:00,0.14338455687786256
2024-09-29 12:15:00,0.1523862393200424
2024-09-29 12:45:00,0.15958827551172716
2024-09-29 13:00:00,0.15227700352491993
2024-09-29 13:45:00,0.14474977938343545
2024-09-29 14:15:00,0.15653731719380956
2024-09-29 14:45:00,0.1584093747262879
2024-09-29 15:00:00,0.1453560371486558
2024-09-29 15:30:00,0.14141639663883385
2024-09-29 16:30:00,0.1449109746271311
2024-09-29 17:00:00,0.14286748981688668
2024-09-29 18:00:00,0.1498947030401825
2024-09-29 19:30:00,0.14582425567307025
2024-09-29 20:15:00,0.14246159069334224
2024-09-29 21:00:00,0.14336517743827848
2024-09-29 21:45:00,0.14877204044065495
2024-09-29 22:30:00,0.14466359512298244
2024-09-29 23:15:00,0.14600051381116275
2024-09-29 23:45:00,0.14924492892893826
2024-09-30 00:15:00,0.14632257677590063
2024-09-30 00:45:00,0.13138103818659877
2024-09-30 01:00:00,0.15360552445658177
2024-09-30 01:15:00,0.13520816286396797
2024-09-30 01:45:00,0.1385314612510692
2024-09-30 02:15:00,0.12582166240428125
2024-09-30 02:45:00,0.1243008680976701
2024-09-30 03:15:00,0.11628663351796456
2024-09-30 03:45:00,0.11610930108941708
2024-09-30 04:30:00,0.12632758891784576
2024-09-30 05:15:00,0.11518966644514043
2024-09-30 05:45:00,0.11677031291705077
2024-09-30 06:00:00,0.1119407979122743
2024-09-30 06:15:00,0.12505487515310676
2024-09-30 06:45:00,0.12484322218554032
2024-09-30 07:00:00,0.11691162529445488
2024-09-30 07:30:00,0.12411950003706589
2024-09-30 08:00:00,0.12435256076433082
2024-09-30 08:30:00,0.11356329691656206
2024-09-30 09:00:00,0.11772711101346718
2024-09-30 09:30:00,0.12269536461862696
2024-09-30 09:45:00,0.13163641966380468
2024-09-30 10:00:00,0.13320474854083086
2024-09-30 10:15:00,0.11978437091920277
2024-09-30 10:45:00,0.1467605895884782
2024-09-30 11:00:00,0.1315632781665459
2024-09-30 11:15:00,0.12528919077204395
2024-09-30 11:30:00,0.13734138763790527
2024-09-30 11:45:00,0.12130958292775554
2024-09-30 12:15:00,0.12043423342950223
2024-09-30 12:45:00,0.12051320865102907
2024-09-30 13:15:00,0.13083305998034178
