fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,10,0.008794488383664737,6,64,50,quantile,0.35,quantile,quantile,returns_target,10
1,42,1,0.0070147717183636155,6,64,62,quantile,0.35,quantile,quantile,returns_target,10
2,42,141,0.0072353355354653325,6,64,64,quantile,0.35,quantile,quantile,returns_target,10
