fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,0.3439272,5.0
0,42,loc_dist_ema20_atr_ts_top20,location,,0.03001038,2.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,0.7282088,7.0
0,42,loc_dist_ema20_atr_ts_top30,location,,0.5050298,2.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.0694121,1.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,89.58084,7.0
0,42,loc_dist_ema20_atr_ts_top40,location,,31.4226,2.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,7.42001,1.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,3.9500659,7.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,0.289058,1.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,0.87177825,6.0
0,42,loc_dist_ema20_atr_ts_top60,location,,0.4761536,2.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,2.0336208,6.0
0,42,loc_dist_ema20_atr_ts_top70,location,,0.09842172,3.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,0.205593,1.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,11.25322,8.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,1.0926,1.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,1.9798754,3.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,5.570466,16.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,1.9923066,4.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.688441,1.0
0,42,loc_dist_ema50_atr_ts_top50,location,,1.08942,1.0
1,42,loc_dist_ema20_atr_ts_top20,location,,5.50466e-05,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.0912884,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,9.89721,1.0
1,42,reg_atr_change_rate_ts_top50,regime,volatility,0.713462,1.0
1,42,loc_dist_ema20_atr_ts_top60,location,,0.0156709,1.0
1,42,loc_dist_ema20_atr_ts_bot70,location,,0.061375,1.0
1,42,reg_atr_change_rate_ts_bot80,regime,volatility,1.45857,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,2.073071,2.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,98.9915,96.0
2,42,loc_dist_ema20_atr_ts_top20,location,,51.012463,29.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,18.529436,97.0
2,42,loc_dist_ema20_atr_ts_top30,location,,12.545288,42.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,10.420748,7.0
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.17036985,3.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,11.1850815,103.0
2,42,loc_dist_ema20_atr_ts_top40,location,,1.5471326,21.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,0.17167547,3.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.573467,3.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,18.1999,80.0
2,42,loc_dist_ema20_atr_ts_top50,location,,3.8716903,32.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,7.999288,12.0
2,42,loc_dist_ema20_atr_ts_bot50,location,,0.15684131,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,12.746023,90.0
2,42,loc_dist_ema20_atr_ts_top60,location,,5.201013,27.0
2,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.48261905,5.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,4.9748173,75.0
2,42,loc_dist_ema20_atr_ts_top70,location,,1.9658301,30.0
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.6560786,7.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,0.06320128,2.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,5.8418593,71.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,2.544147,25.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,2.5926063,27.0
2,42,loc_dist_ema20_atr_ts_band20_80,location,,0.71170384,10.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,15.206387,182.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,3.1145232,38.0
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,2.2957044,19.0
2,42,loc_dist_ema20_atr_ts_band30_70,location,,0.3101488,3.0
2,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,3.001592,4.0
2,42,loc_dist_ema50_atr_ts_top20,location,,6.71553,1.0
2,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,1.243482,3.0
2,42,loc_dist_ema50_atr_ts_top50,location,,1.12762,1.0
2,42,loc_dist_ema50_atr_ts_bot80,location,,0.120726,1.0
2,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,0.0254035,1.0
2,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.36123925,10.0
2,42,loc_dist_ema50_atr_ts_band25_75,location,,0.32527065,10.0
2,42,reg_atr_compression_ratio_ts_band30_70,regime,volatility_term_structure,0.0691023,1.0
2,42,reg_atr_percentile_ts_band20_80,regime,compression,0.354141,1.0
2,42,reg_atr_percentile_ts_band25_75,regime,compression,0.3933193,3.0
2,42,loc_dist_ema200_atr_ts_band25_75,location,,0.21957394,2.0
