fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,28,reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,100
0,42,0,reg_prior_volatility_ts_top20,regime,prior_volatility,context,154
0,42,32,reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,58
0,42,31,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,70
0,42,4,reg_prior_volatility_ts_top30,regime,prior_volatility,context,202
0,42,17,loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,25
0,42,12,reg_prior_volatility_ts_top50,regime,prior_volatility,context,87
0,42,8,reg_prior_volatility_ts_top40,regime,prior_volatility,context,111
0,42,2,reg_prior_volatility_ts_bot20,regime,prior_volatility,context,52
0,42,30,reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,304
0,42,16,reg_prior_volatility_ts_top60,regime,prior_volatility,context,88
0,42,14,reg_prior_volatility_ts_bot50,regime,prior_volatility,context,107
0,42,10,reg_prior_volatility_ts_bot40,regime,prior_volatility,context,87
0,42,18,reg_prior_volatility_ts_bot60,regime,prior_volatility,context,71
0,42,29,loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,15
0,42,35,loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,11
0,42,9,loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,25
0,42,6,reg_prior_volatility_ts_bot30,regime,prior_volatility,context,85
0,42,15,loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,21
0,42,56,reg_rolling_std_4h_ts_top70,regime,rolling_std_4h,volatility,5
0,42,33,loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,5
0,42,1,loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,27
0,42,21,loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,23
0,42,13,loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,context,19
0,42,20,reg_prior_volatility_ts_top70,regime,prior_volatility,context,90
0,42,5,loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,35
0,42,34,reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,44
0,42,7,loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,context,19
0,42,22,reg_prior_volatility_ts_bot70,regime,prior_volatility,context,58
0,42,66,reg_rolling_std_4h_ts_band25_75,regime,rolling_std_4h,volatility,15
0,42,48,reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,8
0,42,46,reg_rolling_std_4h_ts_bot40,regime,rolling_std_4h,volatility,3
0,42,42,reg_rolling_std_4h_ts_bot30,regime,rolling_std_4h,volatility,1
0,42,19,loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,9
0,42,11,loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,13
0,42,70,reg_rolling_std_4h_ts_band40_60,regime,rolling_std_4h,volatility,2
0,42,24,reg_prior_volatility_ts_top80,regime,prior_volatility,context,65
0,42,52,reg_rolling_std_4h_ts_top60,regime,rolling_std_4h,volatility,2
0,42,26,reg_prior_volatility_ts_bot80,regime,prior_volatility,context,46
0,42,25,loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,context,10
0,42,23,loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,context,9
0,42,67,loc_loc_vwap_dev_z_24_ts_band25_75,location,loc_vwap_dev_z_24,liquidity,6
0,42,27,loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,context,9
0,42,86,reg_trend_acceleration_ts_bot50,regime,trend_acceleration,trend,1
0,42,49,loc_loc_vwap_dev_z_24_ts_top50,location,loc_vwap_dev_z_24,liquidity,1
0,42,44,reg_rolling_std_4h_ts_top40,regime,rolling_std_4h,volatility,1
0,42,50,reg_rolling_std_4h_ts_bot50,regime,rolling_std_4h,volatility,1
0,42,58,reg_rolling_std_4h_ts_bot70,regime,rolling_std_4h,volatility,1
0,42,3,loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,context,10
0,42,38,reg_rolling_std_4h_ts_bot20,regime,rolling_std_4h,volatility,1
0,42,64,reg_rolling_std_4h_ts_band20_80,regime,rolling_std_4h,volatility,2
0,42,62,reg_rolling_std_4h_ts_bot80,regime,rolling_std_4h,volatility,2
0,42,40,reg_rolling_std_4h_ts_top30,regime,rolling_std_4h,volatility,1
0,42,36,reg_rolling_std_4h_ts_top20,regime,rolling_std_4h,volatility,1
0,42,39,loc_loc_vwap_dev_z_24_ts_bot20,location,loc_vwap_dev_z_24,liquidity,1
0,42,53,loc_loc_vwap_dev_z_24_ts_top60,location,loc_vwap_dev_z_24,liquidity,1
0,42,60,reg_rolling_std_4h_ts_top80,regime,rolling_std_4h,volatility,1
0,42,57,loc_loc_vwap_dev_z_24_ts_top70,location,loc_vwap_dev_z_24,liquidity,1
1,42,28,reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,69
1,42,0,reg_prior_volatility_ts_top20,regime,prior_volatility,context,71
1,42,32,reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,30
1,42,31,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,19
1,42,4,reg_prior_volatility_ts_top30,regime,prior_volatility,context,101
1,42,17,loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,12
1,42,14,reg_prior_volatility_ts_bot50,regime,prior_volatility,context,41
1,42,8,reg_prior_volatility_ts_top40,regime,prior_volatility,context,46
1,42,2,reg_prior_volatility_ts_bot20,regime,prior_volatility,context,5
1,42,30,reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,79
1,42,21,loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,7
1,42,6,reg_prior_volatility_ts_bot30,regime,prior_volatility,context,37
1,42,16,reg_prior_volatility_ts_top60,regime,prior_volatility,context,25
1,42,34,reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,22
1,42,29,loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,12
1,42,20,reg_prior_volatility_ts_top70,regime,prior_volatility,context,33
1,42,35,loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,4
1,42,9,loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,12
1,42,10,reg_prior_volatility_ts_bot40,regime,prior_volatility,context,23
1,42,56,reg_rolling_std_4h_ts_top70,regime,rolling_std_4h,volatility,3
1,42,1,loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,11
1,42,18,reg_prior_volatility_ts_bot60,regime,prior_volatility,context,16
1,42,12,reg_prior_volatility_ts_top50,regime,prior_volatility,context,24
1,42,15,loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,10
1,42,19,loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,6
1,42,5,loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,15
1,42,33,loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,3
1,42,13,loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,context,4
1,42,66,reg_rolling_std_4h_ts_band25_75,regime,rolling_std_4h,volatility,5
1,42,22,reg_prior_volatility_ts_bot70,regime,prior_volatility,context,10
1,42,7,loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,context,2
1,42,11,loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,4
1,42,70,reg_rolling_std_4h_ts_band40_60,regime,rolling_std_4h,volatility,1
1,42,48,reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,2
1,42,52,reg_rolling_std_4h_ts_top60,regime,rolling_std_4h,volatility,2
1,42,24,reg_prior_volatility_ts_top80,regime,prior_volatility,context,4
1,42,26,reg_prior_volatility_ts_bot80,regime,prior_volatility,context,2
1,42,23,loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,context,1
1,42,42,reg_rolling_std_4h_ts_bot30,regime,rolling_std_4h,volatility,1
1,42,67,loc_loc_vwap_dev_z_24_ts_band25_75,location,loc_vwap_dev_z_24,liquidity,2
2,42,28,reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,25
2,42,0,reg_prior_volatility_ts_top20,regime,prior_volatility,context,24
2,42,32,reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,16
2,42,31,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,3
2,42,4,reg_prior_volatility_ts_top30,regime,prior_volatility,context,41
2,42,34,reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,16
2,42,8,reg_prior_volatility_ts_top40,regime,prior_volatility,context,12
2,42,14,reg_prior_volatility_ts_bot50,regime,prior_volatility,context,18
2,42,2,reg_prior_volatility_ts_bot20,regime,prior_volatility,context,1
2,42,30,reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,25
2,42,29,loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,3
2,42,35,loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,2
2,42,9,loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,7
2,42,6,reg_prior_volatility_ts_bot30,regime,prior_volatility,context,11
2,42,48,reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,2
2,42,20,reg_prior_volatility_ts_top70,regime,prior_volatility,context,9
2,42,17,loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,2
2,42,15,loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,1
2,42,16,reg_prior_volatility_ts_top60,regime,prior_volatility,context,5
2,42,10,reg_prior_volatility_ts_bot40,regime,prior_volatility,context,6
2,42,33,loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,2
2,42,11,loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,1
2,42,18,reg_prior_volatility_ts_bot60,regime,prior_volatility,context,3
2,42,1,loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,3
2,42,12,reg_prior_volatility_ts_top50,regime,prior_volatility,context,7
2,42,21,loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,1
2,42,19,loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,1
2,42,5,loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,4
3,42,28,reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,16
3,42,0,reg_prior_volatility_ts_top20,regime,prior_volatility,context,15
3,42,32,reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,14
3,42,31,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,2
3,42,4,reg_prior_volatility_ts_top30,regime,prior_volatility,context,30
3,42,34,reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,11
3,42,8,reg_prior_volatility_ts_top40,regime,prior_volatility,context,8
3,42,14,reg_prior_volatility_ts_bot50,regime,prior_volatility,context,14
3,42,2,reg_prior_volatility_ts_bot20,regime,prior_volatility,context,1
3,42,30,reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,15
3,42,29,loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,1
3,42,35,loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,3
3,42,9,loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,6
3,42,6,reg_prior_volatility_ts_bot30,regime,prior_volatility,context,4
3,42,48,reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,1
3,42,17,loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,1
3,42,15,loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,1
3,42,10,reg_prior_volatility_ts_bot40,regime,prior_volatility,context,2
3,42,33,loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,1
3,42,16,reg_prior_volatility_ts_top60,regime,prior_volatility,context,2
3,42,1,loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,1
3,42,70,reg_rolling_std_4h_ts_band40_60,regime,rolling_std_4h,volatility,1
3,42,20,reg_prior_volatility_ts_top70,regime,prior_volatility,context,2
3,42,12,reg_prior_volatility_ts_top50,regime,prior_volatility,context,1
4,42,28,reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,56
4,42,0,reg_prior_volatility_ts_top20,regime,prior_volatility,context,54
4,42,32,reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,18
4,42,31,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,10
4,42,4,reg_prior_volatility_ts_top30,regime,prior_volatility,context,83
4,42,17,loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,9
4,42,8,reg_prior_volatility_ts_top40,regime,prior_volatility,context,34
4,42,14,reg_prior_volatility_ts_bot50,regime,prior_volatility,context,32
4,42,2,reg_prior_volatility_ts_bot20,regime,prior_volatility,context,2
4,42,30,reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,60
4,42,21,loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,6
4,42,34,reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,18
