fold_id,seed,group,used_feature_count,split_count
0,42,location,23,365
0,42,regime,35,1857
1,42,location,16,124
1,42,regime,24,652
2,42,location,12,30
2,42,regime,16,221
3,42,location,8,16
3,42,regime,16,137
4,42,location,16,89
4,42,regime,23,505
