,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
stage_blowoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,30.5
z_vwap_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.25,30.5
stage_mr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.25,30.5
rng_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.25,30.5
dip_velocity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.25,30.5
vol_price_diverge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.25,30.5
rejection_proxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.25,30.5
body_ratio_15m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.25,30.5
clv_t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.25,30.5
volatility_zscore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.25,30.5
volume_entropy_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.25,30.5
volume_entropy_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.25,30.5
vol_concentration_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.25,30.5
complexity_regime_24h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.25,30.5
regime_transition_entropy_48h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.25,30.5
regime_transition_entropy_12h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.25,30.5
regime_stability_24h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.25,30.5
mkt_rv_pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.25,30.5
rvol_hod_base,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.25,30.5
amihud_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.25,30.5
dist_from_low_event_12h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.25,30.5
shock_vol_ratio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.25,30.5
shock_12h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.25,30.5
rsi_z_x_regime_vol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.25,30.5
down_up_vol_ratio_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.25,30.5
atr_pct_change,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.25,30.5
accept_gt66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.25,30.5
