feature_a,feature_b,lift,final_pair_score
vol_scale,hh_count_24,8.885370925287248,8.885370925287248
ts_24,rv_120h,7.164945761873963,7.164945761873963
vp_profile_concentration,qv,6.166082897344406,6.166082897344406
climax_range_12,rv_24h,5.209766316682046,5.209766316682046
ts_24,climax_range_12,4.9969086499255235,4.9969086499255235
vol_z_x_regime_trend,pullback_48,4.719291888484297,4.719291888484297
press_24,climax_vol_12,4.639967988582424,4.639967988582424
asset_vol_level,rv_24h,4.535975646075386,4.535975646075386
vp_profile_concentration,trend_slope_48h,4.444621441280307,4.444621441280307
rv_ratio_24_120,vp_profile_concentration,4.360302778010625,4.360302778010625
rv_48h,tail_asymmetry_q90_q10_atr_norm,4.238102429011673,4.238102429011673
vol_price_diverge,rv_120h,4.2073331194231045,4.2073331194231045
delta_stall_6,trend_slope_48h,4.10788195749023,4.10788195749023
ts_24,kf_atr_mean,4.044585951801683,4.044585951801683
climax_range_12,trend_slope_48h,3.9971822189299693,3.9971822189299693
ts_24,delta_stall_6,3.9869387885864778,3.9869387885864778
z_vwap_24,climax_range_12,3.788248200872378,3.788248200872378
ret2h,rv_24h,3.7659110729653165,3.7659110729653165
rv_120h,ll_count_12,3.6902922512680494,3.6902922512680494
press_24,impact_24,3.6789922314602173,3.6789922314602173
t_be_proxy,vw_breakout,3.6656673187183815,3.6656673187183815
rv_120h,climax_range_12,3.6331405602531,3.6331405602531
press_24,range_norm_12,3.5985448836963574,3.5985448836963574
ts_24,vol_low,3.5962805255519377,3.5962805255519377
vol_scale,climax_range_12,3.5712320907897737,3.5712320907897737
ts_24,range_norm_12,3.4823998193522634,3.4823998193522634
press_24,rv_24h,3.459234226307083,3.459234226307083
vol_z_x_regime_trend,regime_stability_24h,3.4560194033578555,3.4560194033578555
vol_z_30_calm,climax_range_12,3.446353243118474,3.446353243118474
pullback_72,climax_range_12,3.4155250188817137,3.4155250188817137
ll_count_12,hh_count_24,3.410032421948887,3.410032421948887
rv_ratio_24_120,climax_vol_12,3.399149171768638,3.399149171768638
climax_range_12,vw_breakout,3.320237018058228,3.320237018058228
kf_vol_ratio_mean,delta_stall_6,3.2960816564732993,3.2960816564732993
ret2h,asset_vol_level,3.2783629766085607,3.2783629766085607
vol_z_x_regime_trend,trend_slope_48h,3.2422355496019195,3.2422355496019195
volume_trend_alignment,trend_slope_48h,3.2334384601981836,3.2334384601981836
pullback_72,hh_count_24,3.222368543679868,3.222368543679868
volume_trend_alignment,vol_z_x_regime_trend,3.2220078909445085,3.2220078909445085
trapped_longs_96,climax_vol_12,3.2214088477802654,3.2214088477802654
trend_slope_120h,vp_profile_concentration,3.2194488221228292,3.2194488221228292
rv_24h,trend_slope_48h,3.1950863528341378,3.1950863528341378
rv_ratio_24_120,qv,3.1660990879273307,3.1660990879273307
pullback_72,vp_profile_concentration,3.1396211643320537,3.1396211643320537
vol_z_x_regime_trend,vp_profile_concentration,3.13384854484682,3.13384854484682
press_24,tail_asymmetry_q90_q10_atr_norm,3.1131612108793156,3.1131612108793156
press_24,pullback_120,3.1087949007555915,3.1087949007555915
ll_count_12,vw_breakout,3.102415238161293,3.102415238161293
