,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
climax_vol_24,0.061323877,0.0097026015,0.38758865,76.833336,12.116334,487.22336,991.3661,168.71889,5825.1143,0.50944865,0.08852711,2.9317336,1.0,0.2,0.0,1.0,0.9770115,1.0,0.0,1.0,0.33333334,0.94425285,1.0
stage_blowoff,0.050818954,0.0096688215,0.26710245,70.666664,6.649979,750.9464,820.32117,217.73416,3090.589,0.40802807,0.10138098,1.6421905,2.0,0.0,0.0,0.80941015,0.9655172,1.0,0.0,2.0,0.5,0.8365549,2.0
climax_decay,0.044669583,0.0154621685,0.12904863,67.833336,11.538583,398.78046,690.4814,262.66342,1815.1157,0.3498575,0.13576001,0.901593,4.0,0.0,0.0,0.6978427,0.9310345,1.0,0.0,3.0,1.0,0.7665721,3.0
bb_pos_24,0.024886243,0.0057825735,0.10710198,47.333332,5.3748384,416.8394,401.124,109.4593,1469.9569,0.2011276,0.05059278,0.7995669,6.0,0.2,1.0,0.33891547,0.7011494,0.8333333,0.0,8.0,4.3333335,0.48669088,4.0
t_trail_proxy,0.025765503,0.008337155,0.07962682,54.0,10.519822,277.19098,382.6464,133.29811,1098.4272,0.20212604,0.06850262,0.5963996,17.0,0.2,1.0,0.3548678,0.5632184,0.6666667,0.0,9.0,6.3333335,0.43598193,5.0
z_vwap_24,0.024338083,0.00653919,0.090583436,48.0,7.3711147,312.57144,397.39706,130.32755,1211.7502,0.19223414,0.05775207,0.6398726,11.0,0.2,0.0,0.32897025,0.57471263,0.6666667,0.18759853,8.5,6.1666665,0.43399173,6.0
ffd_cvar_5pct_06,0.023669165,0.005544484,0.10104265,46.0,6.5064073,325.2179,387.05447,117.31371,1277.0133,0.20044194,0.056457583,0.71163106,9.0,0.0,0.0,0.31683412,0.6091954,0.6666667,0.0,8.5,5.6666665,0.42655766,7.0
time_since_trough_12h,0.022902966,0.0060494016,0.08671036,56.666668,6.523462,492.24033,339.40604,95.574394,1205.3066,0.17860025,0.047349554,0.67367166,10.0,0.0,0.0,0.30293304,0.54022986,0.5,0.0,11.5,6.6666665,0.37667066,8.0
vol_z,0.021206034,0.0039919005,0.112652086,50.666668,6.5489607,391.98755,297.51334,73.51236,1204.0721,0.16660719,0.037946936,0.73149395,8.0,1.0,1.0,0.27214578,0.7011494,0.33333334,0.0,13.5,4.3333335,0.37496755,9.0
asset_atr_level,0.021382108,0.005287443,0.086467996,59.5,10.468205,338.1907,294.05756,81.53099,1060.5764,0.16782546,0.039696086,0.7095255,13.0,0.2,1.0,0.27534026,0.62068963,0.33333334,0.0,15.5,5.5,0.35660958,10.0
