fold_id,seed,group,used_feature_count,split_count
0,42,location,24,395
0,42,regime,38,2358
1,42,location,19,89
1,42,regime,24,428
2,42,location,23,239
2,42,regime,34,1417
3,42,location,24,232
3,42,regime,34,1344
4,42,location,25,469
4,42,regime,36,2614
