fold_id,seed,regime_family,gain,split
0,42,compression,0.08400139957666397,1
0,42,trend,73.41550108911088,401
0,42,volatility,120.6912483294197,1903
0,42,volatility_term_structure,1.8358098632888868,53
1,42,trend,73.37938052415848,48
1,42,volatility,66.68808597203918,373
1,42,volatility_term_structure,0.4155581049271859,7
2,42,compression,0.020933089312165976,2
2,42,trend,83.87963151873146,193
2,42,volatility,118.5528768613926,1195
2,42,volatility_term_structure,1.2127613581123526,27
3,42,compression,0.006989759858697653,1
3,42,trend,81.17776022780617,192
3,42,volatility,122.77550871859737,1127
3,42,volatility_term_structure,1.3749342726077884,24
4,42,compression,0.05381537621724419,2
4,42,trend,62.851580426929104,416
4,42,volatility,158.92341203768584,2141
4,42,volatility_term_structure,2.032355320887291,55
