generated_boolean,group,source_feature,support,support_pct,usable_support,nan_rate_before,nan_rate_ts
loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_ema20_atr_ts_bot20,location,dist_ema20_atr,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_ema20_atr_ts_top80,location,dist_ema20_atr,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_ema20_atr_ts_band40_60,location,dist_ema20_atr,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_ema200_atr_ts_top20,location,dist_ema200_atr,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_ema200_atr_ts_bot20,location,dist_ema200_atr,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_ema200_atr_ts_top30,location,dist_ema200_atr,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_ema200_atr_ts_bot30,location,dist_ema200_atr,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_ema200_atr_ts_top40,location,dist_ema200_atr,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_ema200_atr_ts_bot40,location,dist_ema200_atr,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_ema200_atr_ts_top50,location,dist_ema200_atr,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_ema200_atr_ts_bot50,location,dist_ema200_atr,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_ema200_atr_ts_top60,location,dist_ema200_atr,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_ema200_atr_ts_bot60,location,dist_ema200_atr,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_ema200_atr_ts_top70,location,dist_ema200_atr,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_ema200_atr_ts_bot70,location,dist_ema200_atr,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_ema200_atr_ts_top80,location,dist_ema200_atr,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_ema200_atr_ts_bot80,location,dist_ema200_atr,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_ema200_atr_ts_band20_80,location,dist_ema200_atr,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_ema200_atr_ts_band25_75,location,dist_ema200_atr,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_ema200_atr_ts_band30_70,location,dist_ema200_atr,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_ema200_atr_ts_band40_60,location,dist_ema200_atr,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_vwap_atr_ts_top20,location,dist_vwap_atr,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_vwap_atr_ts_bot20,location,dist_vwap_atr,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_vwap_atr_ts_top30,location,dist_vwap_atr,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_vwap_atr_ts_bot30,location,dist_vwap_atr,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_vwap_atr_ts_top40,location,dist_vwap_atr,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_vwap_atr_ts_bot40,location,dist_vwap_atr,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_vwap_atr_ts_top50,location,dist_vwap_atr,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_vwap_atr_ts_bot50,location,dist_vwap_atr,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_vwap_atr_ts_top60,location,dist_vwap_atr,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_vwap_atr_ts_bot60,location,dist_vwap_atr,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_vwap_atr_ts_top70,location,dist_vwap_atr,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_vwap_atr_ts_bot70,location,dist_vwap_atr,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_vwap_atr_ts_top80,location,dist_vwap_atr,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_vwap_atr_ts_bot80,location,dist_vwap_atr,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_vwap_atr_ts_band20_80,location,dist_vwap_atr,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_vwap_atr_ts_band25_75,location,dist_vwap_atr,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_vwap_atr_ts_band30_70,location,dist_vwap_atr,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_vwap_atr_ts_band40_60,location,dist_vwap_atr,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_weekly_vwap_ts_top20,location,dist_weekly_vwap,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_weekly_vwap_ts_bot20,location,dist_weekly_vwap,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_weekly_vwap_ts_top30,location,dist_weekly_vwap,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_weekly_vwap_ts_bot30,location,dist_weekly_vwap,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_weekly_vwap_ts_top40,location,dist_weekly_vwap,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_weekly_vwap_ts_bot40,location,dist_weekly_vwap,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_weekly_vwap_ts_top50,location,dist_weekly_vwap,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_weekly_vwap_ts_bot50,location,dist_weekly_vwap,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_weekly_vwap_ts_top60,location,dist_weekly_vwap,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_weekly_vwap_ts_bot60,location,dist_weekly_vwap,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_weekly_vwap_ts_top70,location,dist_weekly_vwap,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_weekly_vwap_ts_bot70,location,dist_weekly_vwap,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_weekly_vwap_ts_top80,location,dist_weekly_vwap,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_weekly_vwap_ts_bot80,location,dist_weekly_vwap,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_weekly_vwap_ts_band20_80,location,dist_weekly_vwap,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_weekly_vwap_ts_band25_75,location,dist_weekly_vwap,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_weekly_vwap_ts_band30_70,location,dist_weekly_vwap,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_weekly_vwap_ts_band40_60,location,dist_weekly_vwap,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_prior_day_high_ts_top20,location,dist_prior_day_high,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_prior_day_high_ts_bot20,location,dist_prior_day_high,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_prior_day_high_ts_top30,location,dist_prior_day_high,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_prior_day_high_ts_bot30,location,dist_prior_day_high,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_prior_day_high_ts_top40,location,dist_prior_day_high,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_prior_day_high_ts_bot40,location,dist_prior_day_high,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_prior_day_high_ts_top50,location,dist_prior_day_high,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_prior_day_high_ts_bot50,location,dist_prior_day_high,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_prior_day_high_ts_top60,location,dist_prior_day_high,148700,0.4004168428195593,148700,0.0,0.0
loc_dist_prior_day_high_ts_bot60,location,dist_prior_day_high,222909,0.6002455818161745,148454,0.0,0.0
loc_dist_prior_day_high_ts_top70,location,dist_prior_day_high,111665,0.3006896217447619,111665,0.0,0.0
loc_dist_prior_day_high_ts_bot70,location,dist_prior_day_high,259953,0.6999970379386207,111410,0.0,0.0
loc_dist_prior_day_high_ts_top80,location,dist_prior_day_high,74806,0.20143633049065202,74806,0.0,0.0
loc_dist_prior_day_high_ts_bot80,location,dist_prior_day_high,296809,0.7992422508435143,74554,0.0,0.0
loc_dist_prior_day_high_ts_band20_80,location,dist_prior_day_high,222754,0.5998282004400007,148609,0.0,0.0
loc_dist_prior_day_high_ts_band25_75,location,dist_prior_day_high,185652,0.49992056289937337,185652,0.0,0.0
loc_dist_prior_day_high_ts_band30_70,location,dist_prior_day_high,148695,0.40040337890419886,148695,0.0,0.0
loc_dist_prior_day_high_ts_band40_60,location,dist_prior_day_high,74634,0.20097317180225277,74634,0.0,0.0
loc_dist_prior_day_low_ts_top20,location,dist_prior_day_low,297308,0.8005859495964864,74055,0.0,0.0
loc_dist_prior_day_low_ts_bot20,location,dist_prior_day_low,74301,0.2000764750392473,74301,0.0,0.0
loc_dist_prior_day_low_ts_top30,location,dist_prior_day_low,260105,0.7004063409655782,111258,0.0,0.0
loc_dist_prior_day_low_ts_bot30,location,dist_prior_day_low,111513,0.3002803187178044,111513,0.0,0.0
loc_dist_prior_day_low_ts_top40,location,dist_prior_day_low,223088,0.6007275899860783,148275,0.0,0.0
loc_dist_prior_day_low_ts_bot40,location,dist_prior_day_low,148523,0.3999402202157996,148523,0.0,0.0
loc_dist_prior_day_low_ts_top50,location,dist_prior_day_low,186046,0.5009815194297763,185317,0.0,0.0
loc_dist_prior_day_low_ts_bot50,location,dist_prior_day_low,185578,0.4997212969520388,185578,0.0,0.0
loc_dist_prior_day_low_ts_top60,location,dist_prior_day_low,148700,0.4004168428195593,148700,0.0,0.0
