feature_name,group,usage_count
reg_ema20_gt_ema50_raw,regime,6407
reg_atr_change_rate_ts_band25_75,regime,4060
reg_atr_change_rate_ts_bot50,regime,2243
reg_atr_change_rate_ts_top50,regime,1929
reg_atr_change_rate_ts_bot60,regime,1772
reg_atr_change_rate_ts_top30,regime,1582
reg_atr_change_rate_ts_top70,regime,1451
reg_atr_change_rate_ts_top60,regime,1273
reg_atr_change_rate_ts_top40,regime,1229
reg_atr_change_rate_ts_band40_60,regime,1174
reg_atr_change_rate_ts_bot80,regime,1164
reg_atr_change_rate_ts_top80,regime,1078
reg_atr_change_rate_ts_bot20,regime,1051
reg_ema50_gt_ema200_raw,regime,1041
reg_atr_change_rate_ts_top20,regime,1032
reg_atr_change_rate_ts_bot40,regime,947
reg_atr_change_rate_ts_bot30,regime,837
reg_atr_change_rate_ts_band30_70,regime,800
reg_atr_change_rate_ts_bot70,regime,794
loc_dist_ema20_atr_ts_band25_75,location,767
reg_atr_change_rate_ts_band20_80,regime,534
loc_dist_ema20_atr_ts_top50,location,493
loc_dist_ema20_atr_ts_bot50,location,326
loc_dist_ema20_atr_ts_top30,location,263
loc_dist_ema20_atr_ts_band40_60,location,257
loc_dist_ema20_atr_ts_bot60,location,244
loc_dist_ema20_atr_ts_top20,location,208
loc_dist_ema20_atr_ts_top70,location,185
reg_price_lt_ema200_raw,regime,179
loc_dist_ema20_atr_ts_bot80,location,177
loc_dist_ema20_atr_ts_bot70,location,157
loc_dist_ema20_atr_ts_top60,location,157
loc_dist_ema20_atr_ts_bot20,location,152
loc_dist_ema20_atr_ts_top40,location,147
loc_dist_ema20_atr_ts_bot40,location,129
loc_dist_ema20_atr_ts_bot30,location,127
loc_dist_ema20_atr_ts_band30_70,location,119
loc_dist_ema20_atr_ts_top80,location,105
reg_atr_compression_ratio_ts_band25_75,regime,96
reg_atr_compression_ratio_ts_top60,regime,87
reg_atr_compression_ratio_ts_top70,regime,68
reg_atr_compression_ratio_ts_top80,regime,67
reg_atr_compression_ratio_ts_top50,regime,63
loc_dist_ema20_atr_ts_band20_80,location,52
reg_atr_compression_ratio_ts_top30,regime,42
reg_atr_compression_ratio_ts_bot60,regime,39
reg_atr_compression_ratio_ts_band20_80,regime,36
reg_atr_compression_ratio_ts_bot50,regime,35
reg_atr_compression_ratio_ts_top40,regime,34
loc_dist_ema50_atr_ts_band25_75,location,33
reg_atr_compression_ratio_ts_bot30,regime,33
reg_atr_compression_ratio_ts_bot20,regime,31
reg_atr_percentile_ts_bot70,regime,22
reg_atr_compression_ratio_ts_band40_60,regime,22
loc_dist_ema50_atr_ts_band20_80,location,21
reg_atr_compression_ratio_ts_bot40,regime,20
loc_dist_ema50_atr_ts_top60,location,20
reg_atr_compression_ratio_ts_band30_70,regime,11
reg_atr_percentile_ts_bot80,regime,11
loc_dist_ema50_atr_ts_bot40,location,10
loc_dist_ema50_atr_ts_band30_70,location,9
loc_dist_ema50_atr_ts_top80,location,9
loc_dist_ema50_atr_ts_bot20,location,8
reg_atr_compression_ratio_ts_bot70,regime,7
reg_bollinger_band_width_ts_bot20,regime,5
loc_dist_ema50_atr_ts_bot50,location,4
reg_atr_compression_ratio_ts_top20,regime,3
loc_dist_ema50_atr_ts_bot30,location,2
loc_dist_ema50_atr_ts_top50,location,2
