feature_name,group,usage_count
dist_prior_day_high,location,733
return_autocorr_48,regime,438
realized_volatility_24h,regime,387
dist_rolling_7d_high,location,377
zscore_price_200,location,374
up_down_semivol_ratio_tanh,regime,374
zscore_price_50,location,370
atr_percentile,regime,352
volume_autocorr_48,regime,324
spectral_entropy_ret_24,regime,308
bars_in_high_vol_state_log_norm,location,302
rv_24h,regime,282
compression_ratio,regime,266
rolling_range_20,regime,264
prior_volatility,regime,252
atr_compression_ratio,regime,247
dist_ma100_atr,location,235
ema50_slope,regime,223
direction_entropy_20,regime,206
dist_prior_day_low,location,194
dist_weekly_vwap,location,193
range_24h_pct,regime,193
range_expansion_ratio,regime,189
volume_zscore_48h,regime,168
volume_percentile,regime,152
amihud_illiq,regime,149
dist_ema200_atr,location,137
dist_range_mid_atr,location,137
loc_prior_bar_pos_24,location,127
volume_trend_48,regime,126
up_down_return_mass_ratio_tanh,regime,121
prior_range,regime,115
loc_vwap_dev_z_48,location,115
bollinger_band_width,regime,111
loc_bb_channel_pos_48,location,109
loc_prior_bar_pos_48,location,108
loc_prev_week_range_pos_48,location,108
compression_score,regime,104
loc_swing_range_pos_24,location,101
loc_range_pos_48,location,96
dist_ema50_atr,location,95
trend_acceleration,regime,93
dist_vwap_atr,location,92
loc_swing_range_pos_48,location,89
loc_range_pos_24,location,83
pullback_depth,location,82
volatility_ratio_short_long,regime,80
loc_pullback_depth_24,location,79
variance_ratio_10_48,regime,76
dist_ema_fast,regime,75
loc_prev_day_range_pos_24,location,71
loc_initial_balance_pos_48,location,71
loc_session_pos_48,location,69
loc_session_pos_24,location,68
true_range_percentile,regime,68
loc_initial_balance_pos_24,location,68
choppiness_index_20,regime,68
efficiency_ratio_20,regime,67
dist_local_swing,location,67
tail_asymmetry_q90_q10_atr_norm,regime,64
path_efficiency_24,regime,64
loc_ema_stack_pos_24,location,63
loc_prev_week_range_pos_24,location,61
loc_vwap_dev_z_24,location,60
loc_bb_channel_pos_24,location,47
loc_ema_stack_pos_48,location,47
ema20_slope_5h,regime,46
loc_pivot_ladder_pos_48,location,46
loc_pullback_depth_48,location,44
loc_prev_day_range_pos_48,location,42
ema_slope_norm,regime,41
volume_entropy_24,regime,39
distance_to_ema,location,38
dist_ema20_atr,location,38
loc_pivot_ladder_pos_24,location,22
amihud_z,regime,7
