canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(dist_prior_day_low>0.0065432359&loc_session_pos_48<=0.51807719&zscore_price_50>-1.2584362)|(range_24h_pct>0.077209771),*,dist_prior_day_low>0.0065432359&loc_session_pos_48<=0.51807719&zscore_price_50>-1.2584362,range_24h_pct>0.077209771,0.003645119839347899,0.003645119839347899,0.004069373030320582,0.034260313492268324,0.0582,0.016087469243689843,1.0,1.0,0.5414908579465542,620,,,0.043351401167004006,0.023463193751106143,0.03721421540088822,0.05710242281678608,,1.0,0.15108061094695405,3.0452158414049397,1.0,0.32516381330788136,0.05000257085438578,0.947000153362751,0.44371309022051875,0.5584813121615247,,,,,,,,0.518336076737148,0.518336076737148,9.4016016e-05,0.003551103823347899,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.04133333333333333,0.15108061094695405,0.05000257085438578,0.13879349827766418,0.3312,primary_target,0,,0.32592,,0.49736042999490426,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003645119839347899, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 620, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.4827957100793795,production,production,production,production,False,False,0.1,0.4827957100793795,0.061218285400446174,1.0,0.000313451026858534,0.0006272479538711139,0.03924769498790179,4,0.5584813121615247,within_leaf_future_edge,0.6151154048813929,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_rolling_7d_high<=0.25806749)|(range_24h_pct>0.10359767),*,dist_rolling_7d_high<=0.25806749,range_24h_pct>0.10359767,0.004045145935378969,0.004045145935378969,0.0033559807260684898,0.04025696869939566,0.06156666666666667,0.014808893724155541,1.0,1.0,0.5648414985590778,666,,,0.04948551945991125,0.029094613244944882,0.04770071069281758,0.06809161690778395,,1.0,0.17401845229906365,2.343195836840915,1.0,0.3753662593662739,0.07294041220649541,1.0176455974578857,0.14047597801877054,0.32706705276551146,,,,,,,,0.5122628452863514,0.5122628452863514,8.842021961111113e-05,0.003956725715767858,4,1,1,2,2,stage_a_context,,short,2-way,False,b_sign_consistency_too_low,production,production,production,production,0.0444,0.17401845229906365,0.07294041220649541,0.05748772621154785,0.3850666666666667,primary_target,0,,0.3447733333333333,,0.5418097979431477,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004045145935378969, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 666, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3574269451797206,production,production,production,production,False,False,0.15,0.3574269451797206,0.027048823506656796,0.5,0.0010598892833768758,-0.00016331416095590368,-0.007024231061053418,4,0.32706705276551146,within_leaf_future_edge,0.5504317400748234,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_prior_day_high>0.038653746&zscore_price_200>-1.7027134)|(volume_autocorr_48>0.47303388),*,dist_prior_day_high>0.038653746&zscore_price_200>-1.7027134,volume_autocorr_48>0.47303388,0.0036716033064294606,0.0036716033064294606,0.0033187322300792417,0.030776629224419594,0.08345,0.018497589933105695,1.0,1.0,0.5299145299145299,908,,,0.0530398534746226,0.03734495283481506,0.05645449075500973,0.07214939139481728,,1.0,0.10929399527813716,2.6325992278164336,1.0,0.228691590949893,0.008215955185568904,0.6166426315903664,0.3393437520645335,0.7532421509946966,,,,,,,,0.5093943468456581,0.5093943468456581,7.120848175e-05,0.003600394824679461,4,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.060533333333333335,0.10929399527813716,0.008215955185568904,0.09924258291721344,0.7351999999999999,primary_target,0,,0.46731999999999996,,0.5296343178997253,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0036716033064294606, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 908, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7423012643926161,production,production,production,production,False,False,0.3,0.7423012643926161,0.05963373956920712,1.0,0.0020961382390247874,0.0010166509411072113,0.043596792134315776,4,0.7532421509946966,within_leaf_future_edge,0.4712544386786083,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_rolling_7d_high>0.031176949&dist_weekly_vwap>-0.066426471)|(compression_ratio>-0.44635275&range_expansion_ratio<=0.14228192&volume_autocorr_48>0.6245873),*,dist_rolling_7d_high>0.031176949&dist_weekly_vwap>-0.066426471,compression_ratio>-0.44635275&range_expansion_ratio<=0.14228192&volume_autocorr_48>0.6245873,0.0034447218931745738,0.0034447218931745738,0.0030748993760001675,0.026007835287600756,0.054683333333333334,0.01092228862871188,1.0,1.0,0.5438108484005564,561,,,0.036986676759400594,0.021407478053143345,0.04279100744569396,0.0583702061519512,,1.0,0.16209678572852237,2.7764673459916502,1.0,0.36707322113215923,0.061018745635954136,0.8774034529924393,0.3926771826151606,0.7629810204484353,,,,,,,,0.5087807588315202,0.5087807588315202,9.444999025000002e-05,0.003350271902924574,4,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low,production,production,production,production,0.0374,0.16209678572852237,0.061018745635954136,0.06756958365440369,0.2749333333333333,primary_target,0,,0.30622666666666665,,0.47047041083678937,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0034447218931745738, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 561, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.47978668508049765,production,production,production,production,False,False,0.1,0.47978668508049765,0.044863131543767386,0.75,0.0028316130352912623,0.0018740068287000586,0.05255669147517235,4,0.7629810204484353,within_leaf_future_edge,0.6173682727718794,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(loc_prior_bar_pos_24>-0.1666645)|(return_autocorr_48>0.00000000000000000000000000000000001&rv_24h>0.68036592),*,loc_prior_bar_pos_24>-0.1666645,return_autocorr_48>0.00000000000000000000000000000000001&rv_24h>0.68036592,0.003334787441417575,0.003334787441417575,0.00384711266099346,0.03178976383060217,0.05506666666666667,0.010785999155283566,1.0,1.0,0.5187319884726225,626,,,0.04195231958916147,0.03254369668251727,0.05914788735305347,0.06855651025969767,,0.75,0.15107547774309163,7.423560708749907,1.0,0.28828366100788116,0.04999743765052336,1.0854951590299606,0.5101531598167198,0.8978660734703585,,,,,,,,0.5085549690221209,0.5085549690221209,7.342346977777776e-05,0.003261363971639797,4,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.04173333333333333,0.15107547774309163,0.04999743765052336,0.026671573519706726,0.28106666666666663,primary_target,0,,0.30837333333333333,,0.4884153028498591,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003334787441417575, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 626, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.412385978962047,production,production,production,production,False,False,0.3,0.412385978962047,0.08120629740759425,1.0,0.003552930095199274,0.004128942584815836,0.04541704500472327,4,0.8978660734703585,within_leaf_future_edge,0.6324214941332287,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_ema200_atr>-0.0018699239&dist_rolling_7d_high>0.0889&loc_prior_bar_pos_48<=0.76068342)|(*),*,dist_ema200_atr>-0.0018699239&dist_rolling_7d_high>0.0889&loc_prior_bar_pos_48<=0.76068342,*,0.0025761179567780346,0.0025761179567780346,0.001317872672399591,0.030362108256667852,0.08216666666666667,0.041315116953590844,1.0,1.0,0.5334224598930482,538,,,0.0386115774387539,0.027979821354979506,0.03876572617369169,0.04939748225746609,,1.0,0.10529657138718669,3.4209037664747948,1.0,0.2390238381922245,0.004218531294618438,0.5823724195361137,0.3475156979572461,0.0,,,,,,,,0.4956755306790639,0.4956755306790639,7.12842861111111e-05,0.0025048336706669236,4,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.035866666666666665,0.10529657138718669,0.004218531294618438,0.10672147572040558,0.7146666666666666,primary_target,0,,0.4601333333333333,,0.470623043883125,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0025761179567780346, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 538, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5691211340060202,production,production,production,production,False,False,0.3,0.5691211340060202,0.0051021368307211205,0.5,-0.0023878764700948647,-0.0011119095789651364,0.009155469546699602,4,0.0,within_leaf_future_edge,0.4634071242124701,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_ema200_atr>0.003278401&dist_rolling_7d_high>0.080769248&loc_initial_balance_pos_48>0.12142798&zscore_price_50>-0.32400987)|(atr_compression_ratio>-0.92850435),*,dist_ema200_atr>0.003278401&dist_rolling_7d_high>0.080769248&loc_initial_balance_pos_48>0.12142798&zscore_price_50>-0.32400987,atr_compression_ratio>-0.92850435,0.004360694292699918,0.004360694292699918,0.00283187069118192,0.03691809484735131,0.051750000000000004,0.021912014715422427,1.0,1.0,0.523680649526387,380,,,0.04603594556335164,0.04065244573754733,0.05115891400819646,0.056542413834000764,,1.0,0.12285810483946955,7.969401485980308,1.0,0.2664466332644224,0.021780064746901286,0.876425489783287,0.24833119770096082,0.847774621371584,,,,,,,,0.4807653209156984,0.4807653209156984,9.482900625e-05,0.004265865286449918,4,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low,production,production,production,production,0.025333333333333333,0.12285810483946955,0.021780064746901286,0.08936791121959686,0.22800000000000004,primary_target,0,,0.2898,,0.5011973635933,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004360694292699918, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 380, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3674368698746939,production,production,production,production,False,False,0.1,0.3674368698746939,0.07479919384769063,0.75,0.006324767461946374,0.003541123183517356,0.031623015050083914,4,0.847774621371584,within_leaf_future_edge,0.5537140516973128,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_prior_day_high>0.019677976&zscore_price_200>-0.51557612)|(choppiness_index_20<=-0.22316609&return_autocorr_48>-1.1703227),*,dist_prior_day_high>0.019677976&zscore_price_200>-0.51557612,choppiness_index_20<=-0.22316609&return_autocorr_48>-1.1703227,0.002978938107844442,0.002978938107844442,0.0012418189429460032,0.027337167877703905,0.07120000000000001,0.022878276935896103,1.0,1.0,0.5156695156695157,590,,,0.04807990319396874,0.04122022765025757,0.04678665029876139,0.05364632584247256,,1.0,0.10020208212339812,6.0299497805041105,1.0,0.21085558459162712,-0.0008759579691701314,0.7084858268499374,0.4654116552354774,0.5443041667488112,,,,,,,,0.4736535105409798,0.4736535105409798,9.260499600000001e-05,0.002886333111844442,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.03933333333333333,0.10020208212339812,-0.0008759579691701314,0.0786079615354538,0.5392000000000001,primary_target,0,,0.3987200000000001,,0.4874777575798376,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002978938107844442, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 590, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.42700840482017727,production,production,production,production,False,False,0.1,0.42700840482017727,0.01768266848633989,0.5,0.002731979519521374,0.0015874368060597287,-0.012248375807373868,4,0.5443041667488112,within_leaf_future_edge,0.4368590662611158,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_prior_day_high>0.029371811)|(ema50_slope>-0.86875141&range_24h_pct>0.093600363),*,dist_prior_day_high>0.029371811,ema50_slope>-0.86875141&range_24h_pct>0.093600363,0.003281009936472401,0.003281009936472401,0.00263601879699484,0.0416603721678257,0.05781666666666667,0.012417046974041598,1.0,1.0,0.5173370319001387,657,,,0.04303666560955924,0.02123351821959918,0.03991314713565111,0.06171629452561117,,1.0,0.1611066272582514,1.4490002062770602,0.75,0.3068423429504037,0.060028587165683114,1.1360503330943175,0.06744495381246722,0.17288664583908608,,,,,,,,0.45581083378516885,0.45581083378516885,7.315952019444444e-05,0.0032078504162779565,4,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.0438,0.1611066272582514,0.060028587165683114,0.09674961864948273,0.32506666666666667,primary_target,0,,0.3237733333333333,,0.4907757079917775,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003281009936472401, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 657, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5167189745408364,production,production,production,production,False,False,0.3,0.5167189745408364,0.0441494064936823,0.75,-0.0010056147782611712,-0.00045303923421950655,0.013696618481168099,4,0.17288664583908608,within_leaf_future_edge,0.44508215045725313,c_trade_path_quality_too_low|c_quality_stability_too_low
(*)|(dist_rolling_7d_high>0.026422318&loc_session_pos_24<=0.59302396&zscore_price_50>-0.87768316)|(spectral_entropy_ret_24<=-0.34314066),*,dist_rolling_7d_high>0.026422318&loc_session_pos_24<=0.59302396&zscore_price_50>-0.87768316,spectral_entropy_ret_24<=-0.34314066,0.003034496505279094,0.003034496505279094,0.0008705400753747458,0.023889399133622646,0.056266666666666666,0.005632840215103647,1.0,1.0,0.5073099415204678,713,,,0.037333444756983025,0.029848404811608123,0.03593970153534452,0.043424741480719425,,1.0,0.11143286012641807,1.2046889721460097,0.75,0.28422193229198456,0.010354820033849806,0.3757736086845398,0.4543814210456453,0.3945883974236313,,,,,,,,0.4512502464279955,0.4512502464279955,9.4251844e-05,0.002940244661279094,4,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.04753333333333333,0.11143286012641807,0.010354820033849806,0.06468185782432556,0.3002666666666666,primary_target,0,,0.3150933333333333,,0.4601402385633988,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003034496505279094, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 713, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.39778022300735233,production,production,production,production,False,False,0.1,0.39778022300735233,0.029630311817726167,0.75,0.0008787438336006015,0.00019672136203255776,0.002735874163713653,4,0.3945883974236313,within_leaf_future_edge,0.4523296042287521,c_trade_path_quality_too_low|c_quality_stability_too_low
