,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
distance_to_ema,0.073127426,0.0074161408,0.7210786,82.5,6.652067,1023.17816,96.703476,10.118376,924.2157,0.04647772,0.0045727217,0.47240543,1.0,1.0,1.0,1.0,0.92,1.0,0.0,1.5,0.6666667,0.93000007,1.0
prior_volatility,0.04912868,0.0082977535,0.2908772,73.333336,5.467073,983.6667,64.64424,13.61744,306.87692,0.03326603,0.006554162,0.16884364,3.0,0.80409926,0.6368769,0.63672376,0.84,1.0,0.043313593,4.5,1.3333334,0.7709452,2.0
asset_vol_level,0.04266773,0.009540429,0.1908232,87.0,13.140269,576.0156,53.95578,13.705544,212.4123,0.02743449,0.0068439497,0.10997323,5.0,0.33994612,0.45721915,0.5389224,0.72,0.6666667,0.0,6.5,2.3333333,0.50676566,3.0
ema50_slope,0.042702015,0.005918732,0.30808327,49.833332,5.01387,495.2983,59.162243,8.946936,391.21454,0.027126173,0.003991716,0.18433908,2.0,0.19587563,0.5187741,0.5394414,0.76,0.8333333,0.09712499,7.5,2.0,0.49630103,4.0
pred_dist_prior_day_low_0_029999996_compression_ratio_-0_095844157_vov_mad_20_-0_2115936_H10,0.060961947,0.020573417,0.1806389,96.0,17.729448,519.8131,80.28628,29.197147,220.7711,0.040278837,0.013732764,0.11813972,6.0,0.0,0.5187741,0.81584746,0.7,0.8333333,0.042169258,2.5,2.5,0.46527794,5.0
regime_trend_score,0.05110307,0.017353319,0.15049131,81.666664,18.535252,359.82486,68.01459,27.12112,170.56757,0.033616737,0.013184569,0.08571269,7.0,0.0,0.40372562,0.6666107,0.7,1.0,0.080907874,6.0,2.5,0.46236753,6.0
zscore_price_50,0.043455344,0.010042296,0.18804137,71.166664,10.730279,472.00024,58.672718,13.144942,261.88687,0.027472744,0.006098511,0.12375998,4.0,0.099693134,0.5564661,0.5508447,0.66,0.8333333,0.043260556,6.5,2.8333333,0.4372246,7.0
up_down_return_mass_ratio_tanh,0.022482608,0.0042265444,0.1195936,49.166668,3.1313825,771.9789,27.888798,5.8584485,132.76297,0.014091898,0.0029515505,0.06728043,11.0,0.5979875,0.80654114,0.23337412,0.62,0.0,0.09282834,18.0,3.1666667,0.41561186,8.0
ema20_slope_5h,0.03309862,0.0073700137,0.14864539,49.0,6.350853,378.05945,43.61435,11.581505,164.24564,0.020355593,0.0053934734,0.07682436,10.0,0.13636567,0.39389968,0.39407188,0.6,0.5,0.03932832,9.5,3.3333333,0.35350877,9.0
zscore_price_200,0.042643767,0.013968901,0.13018139,68.833336,8.335,568.44965,61.649826,19.798687,191.96732,0.029943563,0.008906107,0.10067439,8.0,0.0,0.5187741,0.5385597,0.58,0.5,0.08986976,9.0,3.5,0.3322054,10.0
asset_atr_level,0.04226789,0.016864019,0.10594002,75.166664,15.931276,354.65005,53.64019,23.957777,120.09754,0.027630731,0.011390145,0.06702789,13.0,0.0,0.0,0.5328699,0.48,0.6666667,0.08517009,9.0,4.3333335,0.33083248,11.0
time_since_peak_12h,0.037724476,0.013520083,0.10526089,64.5,13.561588,306.76718,48.91373,17.846102,134.06587,0.022356298,0.008077547,0.061875727,12.0,0.20851937,0.43206793,0.46409488,0.34,0.5,0.0,9.5,5.5,0.32580078,12.0
trend_pct_base,0.027217442,0.007952078,0.093156666,44.5,9.287087,213.22615,35.113495,11.588731,106.39281,0.01663617,0.005390033,0.051347025,16.0,0.2594795,0.51772195,0.30504674,0.38,0.16666667,0.27028924,13.0,5.1666665,0.28534162,13.0
price_lt_ema200,0.02179259,0.006983735,0.0680033,52.666668,8.259674,335.8217,24.679352,8.399659,72.51133,0.012825522,0.0038268575,0.042984094,23.0,0.3737391,0.5187741,0.22292912,0.28,0.0,0.21302362,19.5,6.0,0.25604567,14.0
bars_in_high_vol_state_log_norm,0.027172614,0.007644041,0.0965917,55.0,9.626352,314.24155,33.39068,11.31093,98.57168,0.018254293,0.0057645338,0.05780506,14.0,0.0,0.24474852,0.30436817,0.54,0.16666667,0.28316736,14.0,3.8333333,0.23503202,15.0
jump_intensity,0.017182443,0.0037066708,0.079650015,39.833332,7.151146,221.87975,20.729252,3.883675,110.64311,0.010903397,0.0021983802,0.054078024,17.0,0.18550096,0.608042,0.15314394,0.44,0.0,0.48588422,21.5,4.6666665,0.22984834,16.0
ret3h,0.023179064,0.0035588434,0.1509673,41.666668,3.1446605,552.0822,30.236229,5.6383605,162.14456,0.014390945,0.0026450101,0.07829812,9.0,0.0,0.3892535,0.24391659,0.66,0.0,0.19712919,16.5,2.8333333,0.22363979,17.0
vol_regime_z,0.007836165,0.0013569522,0.045252506,28.833334,3.0230596,275.00653,8.968379,2.0523784,39.189568,0.0050680568,0.0010596759,0.02423873,34.0,0.0,0.5187741,0.011666504,0.72,0.0,0.50592536,39.0,2.3333333,0.20762958,18.0
ffd_range_24_04,0.0070654526,0.0023140404,0.021572927,27.166666,5.079917,145.28343,7.9546494,2.4793024,25.521873,0.0046149944,0.0013575339,0.01568887,41.0,0.0,0.5187741,0.0,0.74,0.0,0.3781999,39.5,2.1666667,0.20391,19.0
ffd_z_24_04,0.013212582,0.0023443904,0.07446385,33.833332,5.610011,204.04495,15.397045,3.2331884,73.32359,0.0077401856,0.0014508388,0.041293684,19.0,0.0,0.5187741,0.09305095,0.58,0.0,0.44268364,28.0,3.5,0.18574437,20.0
ema50_ema200_spread_atr,0.011219861,0.0019996513,0.06295362,31.333334,4.6785564,209.84631,13.361665,3.486065,51.213642,0.007133685,0.0016033698,0.031739067,27.0,0.0,0.5187741,0.06288653,0.6,0.0,0.422875,31.5,3.3333333,0.18372107,21.0
vol_z_30_calm,0.010783103,0.0026209115,0.04436446,38.833332,4.450343,338.8565,11.919997,2.96714,47.88663,0.006985454,0.0017618154,0.027696753,30.0,0.0,0.5187741,0.0562752,0.48,0.0,1.0,35.5,4.3333335,0.18125503,22.0
reversion_target_distance,0.0104317665,0.0016522213,0.065863915,31.333334,4.7842336,205.21109,12.400866,1.7854863,86.12861,0.0066229994,0.00088865845,0.049359936,20.0,0.0,0.5187741,0.05095691,0.6,0.0,0.38660762,34.0,3.3333333,0.17952177,23.0
atr_percentile,0.009455414,0.0022161377,0.04034264,37.166668,4.8790936,283.11838,10.532773,2.5641558,43.26543,0.006117452,0.0014365978,0.026049891,37.0,0.0,0.5187741,0.036177557,0.6,0.0,0.38034123,37.0,3.3333333,0.17625257,24.0
kf_score_mean,0.012305948,0.003652094,0.041465625,36.666668,6.2360954,215.59073,14.233491,4.5190525,44.830696,0.007891425,0.0025740997,0.024192767,35.0,0.0,0.5187741,0.07932696,0.56,0.0,0.2992611,32.5,3.6666667,0.17082845,25.0
G_VOL_LIQ_GT1,0.013176599,0.0030715198,0.05652666,49.0,8.225975,291.88028,14.389905,3.1622252,65.48216,0.0083688535,0.0017763104,0.03942876,24.0,0.0,0.5187741,0.09250626,0.56,0.0,0.23631233,27.5,3.6666667,0.17031687,26.0
atr_pct_base,0.010491312,0.0024197933,0.045486376,40.5,6.3179636,259.61688,11.864946,3.9748747,35.4167,0.0068663023,0.0020735394,0.022737019,36.0,0.0,0.5187741,0.051858258,0.52,0.0,0.28428203,33.5,4.0,0.15458575,27.0
