feature_a,feature_b,lift,final_pair_score
vol_z_30_calm,ffd_rv_24_05,31.839464882943144,31.839464882943144
ffd_range_24_04,downside_semivariance_24,8.610417067076687,8.610417067076687
jump_intensity,t_be_proxy,6.270312807397207,6.270312807397207
vol_regime_z,downside_semivariance_24,4.925186560871329,4.925186560871329
kf_ret1h_mean,vol_regime_z,4.845661036691904,4.845661036691904
kf_ret1h_mean,volume_trend_48,4.629885682477857,4.629885682477857
vol_z_30_calm,volume_trend_48,4.262529454670227,4.262529454670227
body_ratio,reversion_target_distance,4.13872746151279,4.13872746151279
ffd_z_24_04,vol_price_div,4.096984833093371,4.096984833093371
kf_atr_mean,downside_semivariance_24,4.0722692652567405,4.0722692652567405
reversion_target_distance,kf_score_mean,3.944025718092099,3.944025718092099
ffd_z_24_04,kf_atr_mean,3.740247390437016,3.740247390437016
jump_intensity,ffd_range_24_04,3.7061157416037083,3.7061157416037083
kf_ret1h_mean,adx_7_slope,3.6911384119153103,3.6911384119153103
ffd_rv_24_05,downside_semivariance_24,3.6334671839972277,3.6334671839972277
atr_percentile,adx_7_slope,3.5511704010845033,3.5511704010845033
kf_score_mean,t_be_proxy,3.4885221301450526,3.4885221301450526
ema50_ema200_spread_atr,kf_atr_mean,3.4120008550439915,3.4120008550439915
ffd_z_24_06,t_be_proxy,3.3837860252954597,3.3837860252954597
atr_pct_base,downside_semivariance_24,3.308861871263969,3.308861871263969
vol_z_30_calm,kf_ret1h_mean,3.2341062757461434,3.2341062757461434
vol_price_div,kf_atr_mean,3.132480561918801,3.132480561918801
atr_percentile,price_lt_ema200,3.0675466183354785,3.0675466183354785
ffd_z_24_04,downside_semivariance_24,2.9967792181328945,2.9967792181328945
ema50_ema200_spread_atr,vol_regime_z,2.9679886321388773,2.9679886321388773
ffd_rv_24_05,atr_pct_base,2.942140026420079,2.942140026420079
ema50_slope,t_be_proxy,2.9143589363437084,2.9143589363437084
ema50_ema200_spread_atr,vol_price_div,2.902918923093381,2.902918923093381
ffd_z_24_06,vol_regime_z,2.893451427987194,2.893451427987194
price_lt_ema200,downside_semivariance_24,2.8770755856292625,2.8770755856292625
ret3h,vol_high,2.8724053073982065,2.8724053073982065
bars_in_high_vol_state_log_norm,G_VOL_LIQ_GT1,2.847120616464255,2.847120616464255
ema50_ema200_spread_atr,cvar_5pct,2.789456501039334,2.789456501039334
ffd_rv_24_05,kf_score_mean,2.7722209600760714,2.7722209600760714
atr_pct_base,t_be_proxy,2.704217304262033,2.704217304262033
jump_intensity,atr_pct_base,2.7031817652495516,2.7031817652495516
bars_in_high_vol_state_log_norm,kf_ret1h_mean,2.6963785059404515,2.6963785059404515
ffd_z_24_04,atr_pct_base,2.694736429923482,2.694736429923482
atr_percentile,ema50_ema200_spread_atr,2.6639846230321926,2.6639846230321926
jump_intensity,kf_score_mean,2.6631629996135837,2.6631629996135837
jump_intensity,vol_regime_z,2.658561296859169,2.658561296859169
ret3h,bars_in_high_vol_state_log_norm,2.64895993320504,2.64895993320504
atr_percentile,cvar_5pct,2.6169420525124534,2.6169420525124534
trend_pct_base,ffd_range_24_04,2.562301096506886,2.562301096506886
atr_percentile,downside_semivariance_24,2.5561015557052302,2.5561015557052302
