timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_101914,BTCUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/BTCUSDT_15m_20260131_111801/layer0_kalman_bundle.joblib,13828,2025-07-14 10:00:00,2026-01-10 10:00:00,0.0005324600975689569,0.020316027766016837,0.0,True,127.63445774810275,109.9643985785577,17.636154718421327,0.6000000000000001,False,0.03390445112371963,123.3323752103892,0.9918144301837334,1060.041925950385,349.00370857556004,0.9971407846046644,627.0678090695983,1.0531019061329195e-08,-1.3787984964874767e-06,102701.16969148112
