fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,1,0.003696826463067732,6,64,18,quantile,0.65,quantile,quantile,returns_target,10
1,42,93,0.0029000049779680263,6,64,24,quantile,0.65,quantile,quantile,returns_target,10
2,42,148,0.002914162943576522,6,64,30,quantile,0.65,quantile,quantile,returns_target,10
