fold_id,seed,group,gain,split
0,42,location,15.71316,5.0
0,42,regime,17.040394,5.0
1,42,location,681.0528,608.0
1,42,regime,620.02094,482.0
2,42,location,867.0638,953.0
2,42,regime,734.21027,749.0
