fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,1,0.003696826463067732,6,64,18,quantile,0.65,quantile,quantile,returns_target,10,10,32.75355,False,low_iterations_or_gain
1,42,93,0.0029000049779680263,6,64,24,quantile,0.65,quantile,quantile,returns_target,10,1090,1301.0737,True,healthy
2,42,148,0.002914162943576522,6,64,30,quantile,0.65,quantile,quantile,returns_target,10,1702,1601.274,True,healthy
