canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(loc_bb_channel_pos_24<=0.4301222&loc_prev_day_range_pos_24<=0.17342825)|(atr_percentile>0.029181769&prior_range<=0.12500028&variance_ratio_10_48<=0.45007193),5,5,location|regime,compression|context|volatility,compression|context,compression|context|volatility
(*)|(loc_bb_channel_pos_24<=0.4301222&loc_prev_day_range_pos_24<=0.17342825)|(atr_percentile>0.029181769&prior_range>0.12500028&variance_ratio_10_48<=0.45007193),5,5,location|regime,compression|context|volatility,compression|context,compression|context|volatility
(*)|(loc_prev_day_range_pos_48<=0.87965882)|(bars_since_ema20_ema50_cross_log_norm<=0.62027705&return_autocorr_48>0.49999884&variance_ratio_10_48>0.45007193),4,4,location|regime,momentum|trend|volatility,context,context|momentum|trend|volatility
(*)|(loc_prev_day_range_pos_48>0.87965882&loc_swing_range_pos_24<=0.9866665)|(variance_ratio_10_48>0.45007193),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_prior_day_high>0.026510574)|(atr_percentile<=0.13767186&bars_outside_ema20_atr_band_log_norm<=0.47942206&efficiency_ratio_20<=0.47584453&ema50_slope<=0.12820572),5,5,location|regime,compression|path_structure|trend|volatility,context,compression|context|path_structure|trend|volatility
(*)|(dist_prior_day_high>0.026510574&loc_vwap_dev_z_48<=0.17951272)|(atr_percentile>0.13767186&bars_outside_ema20_atr_band_log_norm<=0.47942206&efficiency_ratio_20<=0.47584453),5,5,location|regime,compression|path_structure|volatility,context|liquidity,compression|context|liquidity|path_structure|volatility
(*)|(dist_prior_day_high>0.026510574&loc_swing_range_pos_48<=0.59183639&loc_vwap_dev_z_24<=0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206),4,4,location|regime,volatility,context|liquidity,context|liquidity|volatility
(*)|(dist_prior_day_high>0.026510574&loc_pivot_ladder_pos_24<=0.80437785&loc_swing_range_pos_48<=0.74667102&loc_swing_range_pos_48>0.59183639&loc_vwap_dev_z_24<=0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206),6,6,location|regime,volatility,context|liquidity,context|liquidity|volatility
(*)|(dist_prior_day_high>0.026510574&loc_pivot_ladder_pos_24<=0.80437785&loc_swing_range_pos_48>0.74667102&loc_vwap_dev_z_24<=0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206),5,5,location|regime,volatility,context|liquidity,context|liquidity|volatility
(*)|(dist_prior_day_high>0.026510574&loc_pivot_ladder_pos_24>0.80437785&loc_swing_range_pos_48>0.59183639&loc_vwap_dev_z_24<=0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206),5,5,location|regime,volatility,context|liquidity,context|liquidity|volatility
(*)|(dist_prior_day_high>0.026510574&loc_vwap_dev_z_24>0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206&return_autocorr_48<=0.94102603),4,4,location|regime,momentum|volatility,context|liquidity,context|liquidity|momentum|volatility
(*)|(dist_prior_day_high>0.026510574&loc_vwap_dev_z_24>0.85310245)|(bars_outside_ema20_atr_band_log_norm>0.47942206&return_autocorr_48>0.94102603),4,4,location|regime,momentum|volatility,context|liquidity,context|liquidity|momentum|volatility
(*)|(*)|(bars_since_ema20_ema50_cross_log_norm<=0.45833355&true_range_percentile>0.042900067&volatility_ratio_short_long<=0.10360675),3,3,regime,trend|volatility,,trend|volatility
(*)|(loc_bb_channel_pos_24<=0.16421603)|(bars_since_ema20_ema50_cross_log_norm<=0.45833355&true_range_percentile>0.031029694&volatility_ratio_short_long>0.10360675),4,4,location|regime,trend|volatility,compression,compression|trend|volatility
(*)|(loc_bb_channel_pos_24<=0.83035696)|(bars_since_ema20_ema50_cross_log_norm>0.45833355&prior_range<=0.56973219),3,3,location|regime,context|trend,compression,compression|context|trend
(*)|(loc_bb_channel_pos_24<=0.83035696)|(bars_since_ema20_ema50_cross_log_norm>0.45833355&prior_range<=0.77171522&prior_range>0.59663862),4,4,location|regime,context|trend,compression,compression|context|trend
(*)|(loc_bb_channel_pos_24<=0.83035696)|(bars_since_ema20_ema50_cross_log_norm>0.45833355&prior_range>0.77171522),3,3,location|regime,context|trend,compression,compression|context|trend
(*)|(loc_bb_channel_pos_24>0.83035696)|(bars_since_ema20_ema50_cross_log_norm>0.45833355&volatility_ratio_short_long<=0.92840362),3,3,location|regime,trend|volatility,compression,compression|trend|volatility
(*)|(loc_bb_channel_pos_24>0.83035696)|(bars_since_ema20_ema50_cross_log_norm>0.45833355&prior_range<=0.99176598&volatility_ratio_short_long>0.92840362),4,4,location|regime,context|trend|volatility,compression,compression|context|trend|volatility
(*)|(loc_initial_balance_pos_48>0.031029694&loc_pullback_depth_24<=0.08276841)|(trend_acceleration<=0.42718437&up_down_semivol_ratio_tanh<=0.11255434),4,4,location|regime,path_structure|trend,context|path_structure,context|path_structure|trend
(*)|(loc_initial_balance_pos_48>0.031029694)|(trend_acceleration<=0.42718437&up_down_semivol_ratio_tanh<=0.21088459&up_down_semivol_ratio_tanh>0.11255434),4,4,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(loc_initial_balance_pos_48>0.031029694)|(trend_acceleration<=0.42718437&up_down_semivol_ratio_tanh>0.21088459),3,3,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(loc_prev_day_range_pos_48<=0.56973219)|(bollinger_band_width<=0.51640534&realized_volatility_24h<=0.86419731&trend_acceleration>0.42718437),4,4,location|regime,compression|trend|volatility,context,compression|context|trend|volatility
(*)|(loc_prev_day_range_pos_48>0.56973219)|(bollinger_band_width>0.81621879&realized_volatility_24h<=0.86419731&trend_acceleration>0.42718437),4,4,location|regime,compression|trend|volatility,context,compression|context|trend|volatility
(*)|(loc_prev_day_range_pos_24<=0.98185956)|(realized_volatility_24h>0.86419731&trend_acceleration>0.90609497),3,3,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_local_swing<=0.11255434&loc_bb_channel_pos_24<=0.46261603&loc_range_pos_48<=0.14285737)|(volume_zscore_48h>0.031029694),4,4,location|regime,liquidity,compression|context,compression|context|liquidity
(*)|(loc_bb_channel_pos_24<=0.46261603&loc_range_pos_48>0.14285737)|(bars_outside_ema20_atr_band_log_norm<=0.18888922&volume_zscore_48h>0.031029694),4,4,location|regime,liquidity|volatility,compression|context,compression|context|liquidity|volatility
(*)|(bars_in_high_vol_state_log_norm<=0.24864651&loc_bb_channel_pos_24<=0.46261603&loc_range_pos_48>0.14285737)|(bars_outside_ema20_atr_band_log_norm>0.18888922&volume_zscore_48h>0.031029694),5,5,location|regime,liquidity|volatility,compression|context,compression|context|liquidity|volatility
(*)|(bars_in_high_vol_state_log_norm>0.24864651&loc_bb_channel_pos_24<=0.46261603&loc_range_pos_48>0.14285737)|(bars_outside_ema20_atr_band_log_norm>0.18888922&volume_zscore_48h>0.031029694),5,5,location|regime,liquidity|volatility,compression|context,compression|context|liquidity|volatility
(*)|(dist_ema20_atr<=0.69333369&dist_local_swing<=0.84958506&loc_bb_channel_pos_24>0.46261603)|(ema_slope_norm<=0.59183639&volume_zscore_48h>0.031029694),5,5,location|regime,liquidity|trend,compression|context,compression|context|liquidity|trend
(*)|(dist_ema20_atr<=0.69333369&dist_local_swing<=0.84958506&loc_bb_channel_pos_24>0.46261603)|(ema_slope_norm>0.59183639&volume_zscore_48h>0.031029694),5,5,location|regime,liquidity|trend,compression|context,compression|context|liquidity|trend
(*)|(dist_ema20_atr>0.69333369&dist_local_swing<=0.84958506&loc_bb_channel_pos_24>0.46261603)|(volume_zscore_48h>0.031029694),4,4,location|regime,liquidity,compression|context,compression|context|liquidity
(*)|(dist_local_swing>0.84958506&loc_bb_channel_pos_24>0.46261603&loc_swing_range_pos_24<=0.98185956)|(volume_zscore_48h>0.031029694),4,4,location|regime,liquidity,compression|context,compression|context|liquidity
(*)|(dist_prior_day_high<=0.45102239&dist_vwap_atr>0.28358209&loc_range_pos_48>0.034913789)|(ema50_slope>0.092214234&rolling_range_20<=0.41860449&rolling_range_20>0.0797427),6,6,location|regime,compression|trend,context,compression|context|trend
(*)|(dist_ema20_atr<=0.6842773&dist_prior_day_high>0.45102239&distance_to_ema<=0.79647374&loc_range_pos_48>0.034913789)|(volume_zscore_48h<=0.50156283),5,5,location|regime,liquidity,context,context|liquidity
(*)|(dist_ema20_atr<=0.6842773&dist_prior_day_high>0.45102239&distance_to_ema<=0.79647374&loc_range_pos_48>0.034913789)|(volume_zscore_48h>0.50156283),5,5,location|regime,liquidity,context,context|liquidity
(*)|(dist_ema20_atr>0.6842773&dist_prior_day_high>0.45102239&distance_to_ema<=0.79647374&loc_initial_balance_pos_24<=0.76315796&loc_range_pos_48>0.034913789)|(*),5,5,location,,context,context
(*)|(dist_prior_day_high>0.45102239&distance_to_ema>0.79647374&loc_range_pos_48>0.034913789)|(trend_acceleration<=0.85310245),4,4,location|regime,trend,context,context|trend
(*)|(dist_prior_day_high>0.45102239&distance_to_ema>0.79647374&loc_range_pos_48>0.034913789)|(trend_acceleration>0.85310245),4,4,location|regime,trend,context,context|trend
(*)|(dist_prior_day_high<=0.14611734&dist_vwap_atr<=0.46760905)|(atr_percentile>0.067450508),3,3,location|regime,compression,context,compression|context
(*)|(dist_prior_day_high>0.14611734&dist_rolling_7d_high<=0.21768735&dist_vwap_atr<=0.46760905)|(atr_percentile>0.067450508),4,4,location|regime,compression,context,compression|context
(*)|(dist_prior_day_low<=0.56020141&dist_vwap_atr>0.46760905&loc_prior_bar_pos_48<=0.84172702)|(bars_outside_ema20_atr_band_log_norm<=0.60073978),4,4,location|regime,volatility,context,context|volatility
(*)|(dist_vwap_atr>0.46760905&loc_prior_bar_pos_48<=0.84172702)|(bars_outside_ema20_atr_band_log_norm>0.60073978&up_down_return_mass_ratio_tanh<=0.79647374),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_vwap_atr>0.46760905&loc_prior_bar_pos_48>0.84172702&loc_swing_range_pos_48>0.85310245)|(*),3,3,location,,context,context
(*)|(dist_weekly_vwap<=0.10036518&loc_prev_week_range_pos_24>0.034913789)|(return_autocorr_48<=0.43636328&true_range_percentile<=0.54233098),4,4,location|regime,momentum|volatility,context,context|momentum|volatility
