fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-3.1126587e-05,0.009042655,-0.02647978,0.0,0.025154522
1,-2.6472173e-05,0.009020648,-0.026430566,4.8459015e-12,0.025136858
2,-5.5191987e-05,0.008824277,-0.02649197,4.849454e-12,0.025081536
3,-6.6482746e-05,0.00873145,-0.026527774,-9.706014e-12,0.02508499
4,-3.1593074e-05,0.008600135,-0.0266077,0.0,0.0252154
