feature_a,feature_b,lift,final_pair_score
ffd_rv_12_05,trend_z_t,20.669483262918423,20.669483262918423
trend_z_t,ffd_z_24_04,10.04737247989424,10.04737247989424
pct_extreme,kf_innov_var,9.87168454791381,9.87168454791381
asset_atr_level,ffd_range_24_04,8.743430482560917,8.743430482560917
trend_z_t,trend_accel_120h,10.2834959660914,8.22679677287312
breakout_t,range_12h_pct,7.758268681094325,7.758268681094325
rv_24h,ffd_z_24_04,7.306102023610825,7.306102023610825
entropy_jump_24h,ret3h,6.989443028758645,6.989443028758645
ffd_rv_12_05,ffd_range_24_04,8.545460002505449,6.83636800200436
amihud_illiq,kf_innov_var,6.80277905552456,6.80277905552456
range_12h_pct,trend_accel_120h,6.054031246449517,6.054031246449517
ret1h_z,trend_accel_120h,6.022589496643191,6.022589496643191
kf_innov_var,ffd_range_24_04,6.001875586120662,6.001875586120662
entropy_jump_24h,asym_ratio,5.9731909245251895,5.9731909245251895
ft_2,kf_innov_var,5.737274830683198,5.737274830683198
vol_regime_transition,trend_accel_120h,5.680473372781066,5.680473372781066
entropy_jump_24h,breakout_t,5.392663951388941,5.392663951388941
ffd_rv_24h_04,trend_accel_120h,5.152586957415248,5.152586957415248
ffd_rv_24h_04,vol_regime_transition,5.122332118688183,5.122332118688183
ret3h,breakout_t,4.777442703142045,4.777442703142045
ffd_rv_12_05,range_12h_pct,4.664178676204648,4.664178676204648
climax,trend_accel_120h,4.555454415654371,4.555454415654371
rv_24h,trend_z_t,4.374928503999285,4.374928503999285
volume_z_12,trend_accel_120h,4.293349106712884,4.293349106712884
climax,ret1h_z,4.079471671117102,4.079471671117102
vp_in_hvn_below_zone,kf_innov_var,4.076403256752045,4.076403256752045
dn_vol_6,ffd_range_24_04,4.056488379850995,4.056488379850995
ret1h_z,ffd_z_24_04,3.8292290285204476,3.8292290285204476
entropy_jump_24h,regime_vol_score,3.8116498833138124,3.8116498833138124
trend_snr,rv_24h,3.790496465514889,3.790496465514889
ret1h_z,breakout_t,3.4995228743080187,3.4995228743080187
asym_ratio,ema20_slope_5h,3.4914861982658016,3.4914861982658016
rv_24h,breakout_t,3.4793271363625755,3.4793271363625755
vw_breakout,entropy_jump_24h,3.3570037269367035,3.3570037269367035
amihud_illiq,ret3h,3.3271600190873123,3.3271600190873123
trend_snr,ffd_range_24_04,3.31132668140884,3.31132668140884
ts_12,vol_regime_transition,3.3084637643524597,3.3084637643524597
vp_in_hvn_below_zone,amihud_illiq,3.285701919245569,3.285701919245569
trend_snr,ema20_slope_5h,3.2130874874576025,3.2130874874576025
pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10,rv_24h,3.1946928216642676,3.1946928216642676
ffd_rv_12_05,ema20_slope_5h,3.1895099807070424,3.1895099807070424
ret3h,kf_innov_var,3.164991957766417,3.164991957766417
ffd_rv_24h_04,regime_vol_score,3.1300581063614237,3.1300581063614237
range_12h_pct,trend_z_t,3.121422869858526,3.121422869858526
ema20_slope_5h,ffd_z_24_04,3.110189885973921,3.110189885973921
dlog_vol_5h,kf_innov_var,3.1089752334183274,3.1089752334183274
entropy_jump_24h,kf_ret1h_mean,3.1073659284502613,3.1073659284502613
ts_12,ffd_range_24_04,3.0375455547080263,3.0375455547080263
ffd_rv_12_05,regime_vol_score,2.992172952755588,2.992172952755588
ffd_rv_12_05,ret3h,2.9845548947981277,2.9845548947981277
vol_regime_transition,ret3h,2.976880806018352,2.976880806018352
pct_extreme,ffd_z_24_04,2.9531185634760337,2.9531185634760337
prior_volatility,ema20_slope_5h,2.931150578354643,2.931150578354643
regime_vol_score,ffd_z_24_04,2.928668707489018,2.928668707489018
rv_24h,range_12h_pct,2.911919820591315,2.911919820591315
ffd_rv_24h_04,entropy_jump_24h,2.8711631081587727,2.8711631081587727
vol_regime_transition,trend_snr,2.828704099435403,2.828704099435403
ema20_gt_ema50,ffd_range_24_04,2.8106244849349533,2.8106244849349533
regime_vol_score,trend_accel_120h,2.8099606815203146,2.8099606815203146
vol_regime_transition,pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10,2.79946517679618,2.79946517679618
regime_vol_score,asym_ratio,2.7924387663942736,2.7924387663942736
trend_accel_120h,ffd_range_24_04,2.7905399404103446,2.7905399404103446
asym_ratio,trend_accel_120h,2.782402782402782,2.782402782402782
ts_12,breakout_t,2.776318359993872,2.776318359993872
ema20_gt_ema50,ret1h_z,2.743419361510393,2.743419361510393
ret3h,ffd_z_24_04,2.73951989777671,2.73951989777671
kf_ret1h_mean,asym_ratio,2.7329436957161146,2.7329436957161146
climax,breakout_t,2.7307127908488273,2.7307127908488273
zscore_price_50,breakout_t,2.7247350197118965,2.7247350197118965
up_down_return_mass_ratio_tanh,kf_innov_var,2.7216309011327873,2.7216309011327873
kf_innov_var,trend_accel_120h,2.7149321266968327,2.7149321266968327
pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10,trend_z_t,2.706025134087617,2.706025134087617
ret1h_z,kf_innov_var,2.698458829191136,2.698458829191136
ffd_rv_12_05,asym_ratio,2.6819788490286145,2.6819788490286145
trend_snr,trend_accel_120h,3.350902794601411,2.680722235681129
vp_in_hvn_below_zone,asym_ratio,2.6755192437082296,2.6755192437082296
ts_12,range_12h_pct,2.6678624311266135,2.6678624311266135
vw_breakout,trend_z_t,2.665474171403393,2.665474171403393
vol_regime_transition,pct_extreme,2.6643851913946768,2.6643851913946768
pred_dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928_H10,breakout_t,2.655322877739728,2.655322877739728
kf_ret1h_mean,breakout_t,2.650427919756174,2.650427919756174
volume_z_12,ffd_range_24_04,2.644690089154542,2.644690089154542
vol_regime_transition,asset_atr_level,2.639358791070169,2.639358791070169
ema20_gt_ema50,trend_z_t,2.6292315867913336,2.6292315867913336
ret3h,dlog_vol_5h,2.604128661438548,2.604128661438548
dn_vol,trend_accel_120h,2.5887196500085636,2.5887196500085636
amihud_illiq,regime_vol_score,2.568821107096995,2.568821107096995
amihud_illiq,asym_ratio,2.545456098307979,2.545456098307979
pct_extreme,asset_atr_level,2.5442886473602213,2.5442886473602213
ffd_rv_24h_04,trend_z_t,2.5307315821202185,2.5307315821202185
vw_breakout,asym_ratio,2.5266482431898933,2.5266482431898933
entropy_jump_24h,ffd_range_24_04,2.525651144435675,2.525651144435675
kf_ret1h_mean,ffd_range_24_04,2.5161141900467032,2.5161141900467032
ts_12,ffd_z_24_04,2.5137430071902793,2.5137430071902793
volume_z_12,amihud_illiq,2.505314543190881,2.505314543190881
climax,ffd_rv_12_05,2.496583844216467,2.496583844216467
rv_24h,asym_ratio,2.495652329813364,2.495652329813364
ffd_rv_24h_04,ret1h_z,2.460725901169019,2.460725901169019
ffd_rv_24h_04,ft_2,2.4548377163120096,2.4548377163120096
dn_vol_6,kf_innov_var,2.4463237451026654,2.4463237451026654
