asset,d,n_rows,warmup_bars,K_d,ic_overall_mean,ic_overall_std,ic_event_mean,ic_event_std,ic_nonevent_mean,ic_nonevent_std,ic_ir_event,n_folds_used
AAVE/USDT,0.4,16053,1457,1458,0.010918965748253684,0.011012510896735663,0.009399481249414665,0.038719044361860744,0.011123816542643387,0.010691545253867518,0.2427611828124615,4
AAVE/USDT,0.5,16053,1457,927,0.008527642738598656,0.009854844463417854,0.009241984685320183,0.03839123827621507,0.007828036537157189,0.011545126098317694,0.24073160594859896,4
AAVE/USDT,0.6,16053,1457,590,0.006972182927044348,0.01031598229115073,0.008293835603549024,0.0381241647023533,0.0065787078977194505,0.012027540288262296,0.21754798959540428,4
AAVE/USDT,0.7,16053,1457,372,0.005935931466321528,0.010815784594442225,0.00804348638343674,0.037748559382530175,0.006249738409138788,0.012454718233530726,0.21308061292740638,4
ACE/USDT,0.4,16052,1457,1458,0.006311728271988034,0.04334208901823166,-0.0037136705617406007,0.061154629016255485,0.015204496581527345,0.032649196231426175,-0.06072591005380086,4
ACE/USDT,0.5,16052,1457,927,0.0017175884296290918,0.03809223165468503,-0.013305842614183562,0.05207527449511159,0.012582167605870238,0.029920817854088816,-0.2555117085349382,4
ACE/USDT,0.6,16052,1457,590,0.007971947153537468,0.038285912984672966,0.0005824750941253731,0.055510800556846575,0.014861779798047377,0.030027865942696876,0.01049300456468606,4
ACE/USDT,0.7,16052,1457,372,0.0008338381863443149,0.03390957498234143,-0.0029375300269530464,0.050803726673715625,0.005233823699938552,0.027362125584890894,-0.057821151349743166,4
ACH/USDC,0.4,5636,1457,1458,0.043600912267798365,0.0272357271067163,0.07330082834101724,0.044971108381832194,0.0205984958874308,0.03920286961703615,1.62995374916479,4
ACH/USDC,0.5,5636,1457,927,0.03102523969426852,0.01902997629755758,0.05959768827279294,0.04773823905419766,0.008885539783390909,0.03604670518139563,1.2484265906143823,4
ACH/USDC,0.6,5636,1457,590,0.01414755341098432,0.01875025236165884,0.031613175822330634,0.02411787532458342,-0.003317458324673325,0.0365340860598408,1.3107777565849459,4
ACH/USDC,0.7,5636,1457,372,0.0004477374569407633,0.023101576886601687,0.011491728171751111,0.027197382415130786,-0.014389709640663457,0.038733988008331006,0.4225306529067752,4
ACH/USDT,0.4,16052,1457,1458,-0.01355863098813018,0.03700327953788489,-0.0008526802943752887,0.049092020804978855,-0.015502707898264148,0.03667721100238368,-0.017369019710832337,4
ACH/USDT,0.5,16052,1457,927,-0.014426143534554278,0.03624932655200294,-0.00577950869180669,0.04480081643291163,-0.01523206009815566,0.035508544353458925,-0.12900453659046276,4
ACH/USDT,0.6,16052,1457,590,-0.014833886793938496,0.03616444668904452,-0.007675307464936955,0.04299698114204263,-0.01539001711995873,0.03501100227479017,-0.1785080506250695,4
ACH/USDT,0.7,16052,1457,372,-0.014100547410922752,0.036589472367682105,-0.007283131481408859,0.042751892026152746,-0.01490267482141433,0.03464336909580445,-0.17035810500726895,4
ACM/USDT,0.4,16052,1457,1458,0.06355188438448318,0.06749695369632515,0.06412412300622188,0.06479194430806298,0.07015179472783656,0.07933499001501794,0.9896928190893814,4
ACM/USDT,0.5,16052,1457,927,0.06022910075852251,0.06101886712613769,0.06403622528857282,0.057939183118309485,0.06352235751984159,0.07216579228006269,1.105231740195261,4
ACM/USDT,0.6,16052,1457,590,0.05611453664750601,0.055490695034273375,0.06301499304954494,0.0522823902378482,0.0561116175058481,0.06462442872154203,1.2052813874344603,4
ACM/USDT,0.7,16052,1457,372,0.05029758770960244,0.04959221030497535,0.0602667558424855,0.046690856798204804,0.048005016420966135,0.05650885080357842,1.2907613756627678,4
ACT/USDC,0.4,9428,1457,1458,0.04097713300167792,0.01432052008217131,0.12561564734032515,0.07915082820661934,0.01764849800959296,0.03463251484476871,1.5870414574231648,4
ACT/USDC,0.5,9428,1457,927,0.03806936336931615,0.015939795135079114,0.12166656800582833,0.08092654226470936,0.015966915300001,0.03610824767110701,1.5034198063774828,4
ACT/USDC,0.6,9428,1457,590,0.03520539617550088,0.016583862159281048,0.11874254445363767,0.08075844513648023,0.012982608544327982,0.037034717854499986,1.47034211447017,4
ACT/USDC,0.7,9428,1457,372,0.03270751275023054,0.017870236155078947,0.11456105844588163,0.07797734927693623,0.009725642150878632,0.037167206174489376,1.469158134240501,4
ACT/USDT,0.4,9584,1457,1458,0.012715731525551412,0.041209444201919465,0.08551255494665122,0.1345530326155038,0.00044252158847072134,0.04054025047831241,0.6355304867448048,4
ACT/USDT,0.5,9584,1457,927,0.008188349801058217,0.04116754349138645,0.08057245510515929,0.1346113639603607,-0.0036501271036346906,0.04028622689163657,0.5985561109857673,4
ACT/USDT,0.6,9584,1457,590,0.004375623959614345,0.040913849044893175,0.0775537045609641,0.13392623718062724,-0.009046106370767347,0.03967148830533974,0.5790777491738914,4
ACT/USDT,0.7,9584,1457,372,0.001269047189197058,0.040204558251714886,0.07685407869193606,0.1311747645706082,-0.014488522331815261,0.038701515294944894,0.585890726448963,4
ACX/USDT,0.4,8981,1457,1458,-0.0008208304502067253,0.035172142176459156,0.03753093660702572,0.04287705527588619,-0.014095973832645546,0.03429947849319534,0.8753151421016023,4
ACX/USDT,0.5,8981,1457,927,-0.002669477599358893,0.036014482140013945,0.03881657894943061,0.0448618700302279,-0.01700342560344634,0.0362782844465663,0.865246545853516,4
ACX/USDT,0.6,8981,1457,590,-0.005607504457491752,0.03661173005022502,0.03921411743742066,0.045658985696583346,-0.020548420555291238,0.03906650846827849,0.8588477378617569,4
ACX/USDT,0.7,8981,1457,372,-0.007604531497983581,0.03806238208468014,0.039558283098820486,0.045464021205785604,-0.02256095592674391,0.042386355723267474,0.8701008221350558,4
ADA/USDC,0.4,16052,1457,1458,0.026605322831523594,0.03454523664005967,0.021605084621499796,0.04507274911963447,0.030990312006753673,0.025953310565423035,0.4793380604501487,4
ADA/USDC,0.5,16052,1457,927,0.02184556544425274,0.037708349778738166,0.015215843624702702,0.047853176989174684,0.027415546315435996,0.02731177246817117,0.3179693442334137,4
ADA/USDC,0.6,16052,1457,590,0.012831352980684914,0.044037575828862016,0.005423843874439153,0.052630604781977265,0.019348420034439515,0.03293036882179501,0.10305493911484646,4
ADA/USDC,0.7,16052,1457,372,0.005755017069285379,0.04637053130438143,-0.0006624028323203787,0.05453524430184165,0.01001032928746813,0.03773515715924642,-0.01214632534710556,4
ADA/USDT,0.4,16052,1457,1458,0.02732976980219124,0.03412092096860891,0.021676425119992106,0.04535179471849869,0.031223708382856118,0.029660869579747808,0.4779617824735976,4
ADA/USDT,0.5,16052,1457,927,0.02270279202031828,0.03715647408549,0.014254994068944728,0.04625350999978879,0.028140954446091687,0.032420178082980526,0.3081926919885027,4
ADA/USDT,0.6,16052,1457,590,0.013334967098829364,0.04380483890164236,0.002805251586844436,0.05041066450425202,0.019908940011601234,0.03810267493697099,0.05564797764091846,4
ADA/USDT,0.7,16052,1457,372,0.006185646543307711,0.046380645954722514,-0.0045749366114985115,0.052863718541352904,0.011534904215006258,0.042628908980253025,-0.08654208692068564,4
ADX/USDT,0.4,16052,1457,1458,-0.027422756095824008,0.026439514209224343,-0.029074361426349393,0.026459929600037478,-0.024485095928142124,0.030782331941942236,-1.0988071686895586,4
ADX/USDT,0.5,16052,1457,927,-0.026109530769618042,0.028243535831525467,-0.02678909766178267,0.029948604537193193,-0.023749909388128175,0.031598280411458464,-0.8945023376301535,4
ADX/USDT,0.6,16052,1457,590,-0.024425465785621575,0.028337031771700567,-0.026093315850616403,0.029061610645731734,-0.022956763724679485,0.03011550779284558,-0.8978619688646454,4
ADX/USDT,0.7,16052,1457,372,-0.021713049615112796,0.027006735008655598,-0.02390081904099511,0.02691904065551734,-0.02159400927877371,0.027277204214714287,-0.8878777835724471,4
