feature_name,group,usage_count
vp_lvn_depth_ratio,regime,44
adx_10_gt25,regime,26
G_VOL_LIQ_GT1,regime,22
adx_14_gt25,regime,20
volume_capitulation,regime,19
entropy_jump_24h,regime,19
tail_asymmetry_q90_q10_atr_norm,location,17
t_pl_proxy,regime,17
dist_rolling_7d_high,location,17
vol_z,regime,16
volume_trend_alignment,regime,15
adx_14_slope,regime,15
z_breakout_up_24,regime,15
volume_percentile,regime,12
is_low_vol_regime,regime,12
vov_mad_60,regime,12
press_24,regime,12
vov_interaction,regime,11
kf_vol_ratio_mean,regime,11
zr_3h_minus_zr_12h,regime,11
impact_12,regime,11
downside_semivariance_24,regime,10
vol_low,regime,10
trend_strength_vs_reversion,regime,10
session_progress,regime,10
rvol_hod_base,regime,10
ret72h,regime,10
vov_fast_slow_ratio,regime,10
trail_act_pct,regime,9
signed_vol,regime,8
kf_innov_var,regime,8
ffd_rv_24_05,regime,8
kf_atr_mean,regime,7
range_24h_pct,regime,7
vol_regime_z,regime,7
dist_from_low_vol,regime,7
trapped_longs_96,regime,6
bb_pos_24,regime,6
ret24h,regime,6
range_16h_pct,regime,6
state_uncertainty_1h,regime,6
rsi_z_x_regime_vol,regime,6
loc_prev_week_range_pos_24,location,6
ker_24,regime,6
dist_ema_slow_base,regime,6
amihud_illiq,regime,5
ret8h,regime,5
vp_profile_entropy,regime,5
vp_dist_lvn_below_atr,regime,5
shannon_entropy_ret_16,regime,5
vol_asym,regime,5
regime_stability_24h,regime,5
trend_dispersion_3_6_12,regime,4
rv_ratio_24_120,regime,4
vol_z_30_calm,regime,4
z_breakout_dn_24,regime,4
sv_imb_24,regime,4
trend_stack_3_6_12,regime,4
regime_transition_entropy_12h,regime,4
zr_6h_minus_zr_24h,regime,4
range_norm_12,regime,4
zscore_price_50,location,4
range_12h_pct,regime,4
dist_ema200_atr,location,4
adx_zscore,regime,4
jump_intensity,regime,4
vp_in_hvn_above_zone,regime,3
qv,regime,3
up_vol,regime,3
dist_range_mid_atr,location,3
trend_pct_base,regime,3
direction_entropy_20,regime,3
ffd_range_24_05,regime,3
clv_collapse,regime,3
giveback_vol_units,regime,3
vol_regime_switch_12h,regime,3
kalman_gain_1h,regime,3
dn_vol_6,regime,3
liquidity_ratio,regime,3
return_autocorr_48,regime,3
be_vol_units,regime,3
loc_pullback_depth_24,location,3
zr_3h,regime,2
vol_shock_asym_4_212,regime,2
vol_shock_asym_8_24,regime,2
zscore_price_200,location,2
vol_state,regime,2
accel,regime,2
vol_state_x_volume_state,regime,2
dist_vwap_24_atr,regime,2
adx_7_slope,regime,2
asset_atr_level,regime,2
zr_1h_minus_zr_6h,regime,2
volume_trend_48,regime,2
dir_path_risk_long_2h,regime,2
asym_ft,regime,2
dip_volume_profile,regime,2
clv_pullback,regime,2
vp_profile_concentration,regime,2
vp_dist_hvn_above_atr,regime,2
beta_24h,regime,2
vov_ratio,regime,2
evr_slope,regime,2
vol_price_div,regime,2
ffd_range_24_06,regime,2
range_expansion_ratio,regime,2
pullback_48,regime,2
realized_volatility_24h,regime,2
prog_eff_12,regime,2
ret48h,regime,2
log_volume_state_1h,regime,2
loc_range_pos_48,location,2
is_high_vol_regime,regime,2
stall_x_flow,regime,2
ffd_rv_6h_04,regime,2
hour_vol_ratio,regime,2
time_since_trough_12h,regime,2
ffd_mr_z_04,regime,2
ffd_ema_spread_06,regime,2
vol_exhaust,regime,2
ffd_diff_2_04,regime,2
ffd_accel_06,regime,2
trend_t,regime,2
trapped_longs_12,regime,2
ts_12,regime,2
variance_ratio_10_48,regime,2
pullback_2,regime,1
vol_high,regime,1
z_atr_norm_ret_24,regime,1
prog_eff_24,regime,1
resid_ret_6h,regime,1
kf_score_mean,regime,1
dist_vwap_96_atr,regime,1
G_TF_TREND,regime,1
