fold_id,seed,regime_family,gain,split
0,42,volatility,1.9703493,6.0
1,42,volatility,6.174059,5.0
2,42,compression,0.0098245405,2.0
2,42,volatility,77.74501,474.0
2,42,volatility_term_structure,4.129931,14.0
