fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,240,0.1880184256018471,6,64,1655,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,2381,6195.556,True,healthy
1,42,38,0.18787200805675322,6,64,1660,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,378,1691.3406,True,healthy
2,42,182,0.1938225373653607,6,64,1648,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,1798,4320.427,True,healthy
3,42,210,0.1852139342787441,6,64,1633,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,2085,5040.364,True,healthy
