fold_id,seed,group,gain,split
0,42,location,85.89278,108.0
0,42,regime,86.62026,76.0
1,42,location,499.49976,985.0
1,42,regime,373.70743,753.0
2,42,location,332.8137,407.0
2,42,regime,319.89935,295.0
