canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_low<=0.51762372&dist_range_mid_atr>0.074548043&loc_prev_week_range_pos_24<=0.33010522)|(ema50_slope>0.037073307&realized_volatility_24h<=0.14285742),5,5,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_low<=0.51762372&loc_prev_day_range_pos_24>0.19261912&loc_prev_week_range_pos_24<=0.33010522)|(ema50_slope>0.037073307&realized_volatility_24h>0.14285742),5,5,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_low<=0.51762372&loc_prev_week_range_pos_24>0.33010522)|(ema50_slope>0.037073307&variance_ratio_10_48<=0.42675993),4,4,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_low<=0.51762372&loc_prev_week_range_pos_24>0.33010522)|(ema50_slope>0.037073307&variance_ratio_10_48>0.42675993),4,4,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_low>0.51762372&loc_vwap_dev_z_48>0.52238697)|(compression_score<=0.71428567&ema50_slope>0.037073307),4,4,location|regime,trend|volatility_term_structure,context|liquidity,context|liquidity|trend|volatility_term_structure
(*)|(dist_ma100_atr>0.75340945&dist_prior_day_low>0.51762372)|(compression_score>0.71428567&ema50_slope>0.037073307&true_range_percentile>0.78372049&up_down_semivol_ratio_tanh>0.82775432),6,6,location|regime,path_structure|trend|volatility|volatility_term_structure,context,context|path_structure|trend|volatility|volatility_term_structure
(*)|(dist_ema200_atr<=0.16129033&dist_ema50_atr>0.024904575&loc_prior_bar_pos_24<=0.30387819&loc_session_pos_24<=0.58884639)|(ema20_slope_5h>0.033135336),5,5,location|regime,trend,context,context|trend
(*)|(dist_ema200_atr>0.16129033&dist_ema50_atr>0.024904575&loc_prior_bar_pos_24<=0.30387819&loc_session_pos_24<=0.58884639)|(ema20_slope_5h>0.033135336&rolling_range_20<=0.22286543),6,6,location|regime,compression|trend,context,compression|context|trend
(*)|(dist_ema200_atr>0.16129033&dist_ema50_atr>0.024904575&loc_prior_bar_pos_24<=0.30387819&loc_session_pos_24<=0.58884639)|(ema20_slope_5h>0.033135336&rolling_range_20>0.22286543),6,6,location|regime,compression|trend,context,compression|context|trend
(*)|(dist_ema50_atr>0.024904575&loc_prior_bar_pos_24>0.30387819&loc_session_pos_24<=0.58884639)|(ema20_slope_5h>0.033135336&prior_range<=0.44026729),5,5,location|regime,context|trend,context,context|trend
(*)|(dist_ema50_atr>0.024904575&loc_prior_bar_pos_24>0.30387819&loc_session_pos_24<=0.58884639)|(ema20_slope_5h>0.033135336&prior_range<=0.53456807&prior_range>0.44026729),6,6,location|regime,context|trend,context,context|trend
(*)|(dist_ema50_atr>0.024904575&loc_pullback_depth_48<=0.78787845&loc_session_pos_24>0.58884639&zscore_price_50<=0.69213909)|(*),4,4,location,,context|path_structure,context|path_structure
(*)|(dist_ema50_atr>0.024904575&loc_pullback_depth_48<=0.78787845&loc_session_pos_24>0.58884639&zscore_price_50<=0.80502456&zscore_price_50>0.69213909)|(*),5,5,location,,context|path_structure,context|path_structure
(*)|(dist_ema50_atr>0.024904575&loc_session_pos_24>0.58884639&zscore_price_50<=0.92307734&zscore_price_50>0.80502456)|(variance_ratio_10_48>0.82051241),5,5,location|regime,volatility,context,context|volatility
(*)|(dist_ema50_atr>0.024904575&loc_session_pos_24>0.58884639&zscore_price_50>0.92307734)|(bollinger_band_width>0.94003767),4,4,location|regime,compression,context,compression|context
(*)|(*)|(choppiness_index_20<=0.16129033&efficiency_ratio_20>0.024904575&true_range_percentile<=0.53456807&volume_autocorr_48<=0.37172928),4,4,regime,liquidity|path_structure|volatility,,liquidity|path_structure|volatility
(*)|(loc_session_pos_24<=0.28015694)|(choppiness_index_20>0.16129033&efficiency_ratio_20>0.024904575&true_range_percentile<=0.53456807&volume_autocorr_48<=0.37172928),5,5,location|regime,liquidity|path_structure|volatility,context,context|liquidity|path_structure|volatility
(*)|(loc_session_pos_24>0.28015694)|(choppiness_index_20>0.16129033&efficiency_ratio_20>0.024904575&true_range_percentile<=0.53456807&volume_autocorr_48<=0.37172928),5,5,location|regime,liquidity|path_structure|volatility,context,context|liquidity|path_structure|volatility
(*)|(dist_weekly_vwap<=0.62962979&zscore_price_200<=0.6785726)|(efficiency_ratio_20>0.024904575&prior_volatility<=0.85567045&true_range_percentile>0.53456807),5,5,location|regime,context|path_structure|volatility,context,context|path_structure|volatility
(*)|(zscore_price_200>0.6785726&zscore_price_50<=0.84313679)|(efficiency_ratio_20>0.024904575&prior_volatility<=0.85567045&true_range_percentile>0.53456807),5,5,location|regime,context|path_structure|volatility,context,context|path_structure|volatility
(*)|(*)|(efficiency_ratio_20>0.024904575&prior_volatility>0.85567045&return_autocorr_48>0.90322584&true_range_percentile>0.53456807),4,4,regime,context|momentum|path_structure|volatility,,context|momentum|path_structure|volatility
(*)|(dist_ema20_atr<=0.36252648&loc_pivot_ladder_pos_48<=0.1376933)|(atr_percentile<=0.54320985&tail_asymmetry_q90_q10_atr_norm>0.037073307),4,4,location|regime,compression|path_structure,context,compression|context|path_structure
