fold_id,raw_target_name,effective_target_name,target_representation,residualisation_enabled,fit_sample_count,train_effective_valid_count,val_effective_valid_count,train_excluded_missing_nuisance_pct,val_excluded_missing_nuisance_pct,nuisance_columns_requested,nuisance_columns_resolved,intercept,coefficients,fit_support_definition,residualizer_weight_mean,residualizer_weight_p5,residualizer_weight_p50,residualizer_weight_p95,resolved__ema50_ema200_spread_continuous,corr_raw__ema50_ema200_spread_continuous,corr_effective__ema50_ema200_spread_continuous,resolved__atr_change_rate_ts_continuous,corr_raw__atr_change_rate_ts_continuous,corr_effective__atr_change_rate_ts_continuous,resolved__bars_in_high_vol_state_log_norm,corr_raw__bars_in_high_vol_state_log_norm,corr_effective__bars_in_high_vol_state_log_norm,resolved__volatility_of_volatility_48,corr_raw__volatility_of_volatility_48,corr_effective__volatility_of_volatility_48,resolved__trend_strength_percentile,corr_raw__trend_strength_percentile,corr_effective__trend_strength_percentile,resolved__volatility_autocorr_48,corr_raw__volatility_autocorr_48,corr_effective__volatility_autocorr_48,train_processed_valid_count,val_processed_valid_count
0,returns_target,returns_target_miner_effective,residualised,True,18138,18138,5940,0.13874643874643877,0.15384615384615385,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.0003109868522566549,"[0.00020773840655843303, 0.0002077384065584331, 0.0002077384065584331, 0.0002077384065584331, 0.0002077384065584331, 0.0002077384065584331]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4436511457268728,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,-0.0028986957696403234,-0.02668978438640567,atr_change_rate,-0.0028986957696403234,-0.02668978438640567,bars_in_high_vol_state_log_norm,-0.0028986957696403234,-0.02668978438640567,volatility_of_volatility_48,-0.0028986957696403234,-0.02668978438640567,trend_strength_percentile,-0.0028986957696403234,-0.02668978438640567,volatility_autocorr_48,-0.0028986957696403234,-0.02668978438640567,18138,5940
1,returns_target,returns_target_miner_effective,residualised,True,24078,24078,6300,0.14252136752136757,0.10256410256410253,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.0005750698720110692,"[0.0002896849581211458, 0.0002896849581211459, 0.0002896849581211459, 0.0002896849581211459, 0.0002896849581211459, 0.0002896849581211459]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4462294802484308,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,0.004494489866549518,-0.028809000731104237,atr_change_rate,0.004494489866549518,-0.028809000731104237,bars_in_high_vol_state_log_norm,0.004494489866549518,-0.028809000731104237,volatility_of_volatility_48,0.004494489866549518,-0.028809000731104237,trend_strength_percentile,0.004494489866549518,-0.028809000731104237,volatility_autocorr_48,0.004494489866549518,-0.028809000731104237,24078,6300
2,returns_target,returns_target_miner_effective,residualised,True,30378,30378,5940,0.13452991452991458,0.15384615384615385,"[""ema50_ema200_spread_continuous"", ""atr_change_rate_ts_continuous"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]","[""ema50_ema200_spread_atr"", ""atr_change_rate"", ""bars_in_high_vol_state_log_norm"", ""volatility_of_volatility_48"", ""trend_strength_percentile"", ""volatility_autocorr_48""]",-0.0003014108926094847,"[0.0001547372198125537, 0.0001547372198125537, 0.0001547372198125537, 0.0001547372198125537, 0.0001547372198125537, 0.0001547372198125537]",finite(raw_target)&finite(all_nuisance_columns) on fold-train partition,1.4459885830852213,1.2441539764404297,1.5,1.5,ema50_ema200_spread_atr,-0.009775748622466485,-0.02813389277286241,atr_change_rate,-0.009775748622466485,-0.02813389277286241,bars_in_high_vol_state_log_norm,-0.009775748622466485,-0.02813389277286241,volatility_of_volatility_48,-0.009775748622466485,-0.02813389277286241,trend_strength_percentile,-0.009775748622466485,-0.02813389277286241,volatility_autocorr_48,-0.009775748622466485,-0.02813389277286241,30378,5940
