fold_id,seed,regime_family,gain,split
0,42,compression,5.650363,7.0
0,42,context,6.974357,8.0
0,42,liquidity,7.3681374,4.0
0,42,momentum,3.705766,3.0
0,42,path_structure,21.432856,17.0
0,42,trend,14.177065,9.0
0,42,volatility,9.854329,12.0
0,42,volatility_term_structure,17.457386,16.0
1,42,compression,31.673218,64.0
1,42,context,13.525301,45.0
1,42,liquidity,41.33757,84.0
1,42,momentum,14.090011,20.0
1,42,path_structure,87.79237,171.0
1,42,trend,66.84552,131.0
1,42,volatility,70.8459,144.0
1,42,volatility_term_structure,47.597538,94.0
2,42,compression,34.579594,40.0
2,42,context,20.007412,16.0
2,42,liquidity,38.4124,39.0
2,42,momentum,4.996088,5.0
2,42,path_structure,82.18117,54.0
2,42,trend,45.253567,46.0
2,42,volatility,50.677258,53.0
2,42,volatility_term_structure,43.791885,42.0
