,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
ft_drop_8,0.013157981,0.004852328,0.035680287,24.833334,7.6029963,81.11202,725.5102,268.46155,1960.6721,0.11922452,0.045348763,0.31344816,0.13654664,0.043030087,0.43330115,21.0,0.0,0.85346407,0.3535874,0.7044776,0.8333333,0.0,14.0,16.5,0.49559247,15.0
dist_vwap_12_atr,0.009640582,0.0018409985,0.05048392,20.666666,4.606758,92.71403,550.9775,113.90986,2665.0564,0.089881636,0.018074477,0.44696778,0.10541371,0.020581793,0.53989714,12.0,0.3625058,0.94330096,0.2513439,0.86567163,0.8333333,0.0,26.0,7.5,0.47965705,16.0
rsi_slope_G_VOL_1,0.012754246,0.0060788,0.026760345,26.666666,8.69227,81.8096,735.94464,363.78235,1488.8422,0.11383057,0.054572333,0.23743531,0.14207242,0.06877211,0.29349938,30.0,0.0,0.81523204,0.34185162,0.66567165,0.8333333,0.0,13.0,18.666666,0.4794363,17.0
body_pct,0.00953267,0.0023067673,0.039393567,26.166666,4.561311,150.10915,617.7128,157.80423,2417.9905,0.089251235,0.02397323,0.33227825,0.11954526,0.03373883,0.42357925,16.0,0.02028288,0.51636994,0.2482071,0.8716418,0.8333333,0.0,21.0,7.1666665,0.47942436,18.0
accel_5h,0.009384721,0.0018765465,0.046933547,20.833334,1.5723302,276.0411,548.2833,82.88199,3627.0195,0.0854644,0.015684946,0.46567997,0.10511663,0.015917059,0.6941926,10.0,0.18184412,0.8342891,0.24390654,0.85373133,0.8333333,0.0,26.0,8.166667,0.47258145,19.0
trapped_longs_12,0.009848008,0.0024630006,0.039376058,17.833334,3.1841621,99.878006,568.6997,160.61745,2013.6005,0.09124934,0.026377587,0.31566352,0.10978421,0.031907234,0.37773794,18.0,0.35447976,1.0,0.25737333,0.8119403,0.8333333,0.0,23.0,10.5,0.46954042,20.0
funding_proxy,0.00793598,0.0016657106,0.03780956,34.166668,6.2561083,186.59541,561.9936,127.17848,2483.4136,0.07519265,0.017749367,0.3185429,0.10870655,0.028419737,0.4158066,17.0,0.12792726,0.9223379,0.20179468,0.8955224,0.8333333,0.0,25.5,5.8333335,0.4598677,21.0
breakout_t,0.00862364,0.0016882566,0.04404968,19.5,3.730505,101.9299,481.79404,89.52739,2592.7874,0.07778376,0.0155264335,0.3896783,0.09267158,0.022067074,0.3891781,14.0,0.0,0.90019435,0.22178352,0.8208955,0.8333333,0.0,30.5,10.0,0.45220482,22.0
up_down_return_mass_ratio_tanh,0.009146437,0.0027386444,0.030546974,24.666666,3.7712362,161.3382,542.0901,167.13637,1758.215,0.082465604,0.027799422,0.24463013,0.10538875,0.038285784,0.29010215,23.0,0.0,0.757732,0.23698014,0.73731345,0.8333333,0.0,29.0,14.666667,0.43966746,23.0
vp_in_hvn_below_zone,0.010483344,0.004372903,0.02513216,31.666666,9.62058,104.232574,706.6276,273.5752,1825.175,0.09784882,0.040673286,0.23539752,0.13543928,0.049218662,0.3727,29.0,0.0,0.8520911,0.27584124,0.7343283,0.6666667,0.0,13.0,14.833333,0.4352948,24.0
is_trending,0.011638299,0.005071417,0.026708512,21.833334,8.070867,59.0636,591.46185,247.49739,1413.4579,0.10135984,0.043679003,0.23521179,0.115586296,0.053717583,0.24871169,31.0,0.031306062,0.9090087,0.30941337,0.5432836,0.6666667,0.0,16.5,25.5,0.4059983,25.0
dir_path_risk_short_2h,0.011970872,0.0069304253,0.0206772,31.166666,9.7368145,99.761696,676.0463,371.5056,1230.2335,0.11155218,0.066550635,0.18698378,0.13043806,0.07316855,0.23253278,41.0,0.0,0.90019435,0.3190806,0.51044774,0.6666667,0.0,21.0,27.333334,0.40310627,26.0
G_VOL,0.008572824,0.0027136093,0.027083233,33.833332,6.1214557,186.99709,577.7672,188.30019,1772.7809,0.07870379,0.025179915,0.24600106,0.11077095,0.03795493,0.3232835,25.0,0.030951891,0.8420855,0.22030641,0.68358207,0.6666667,0.0,17.5,17.666666,0.39206403,27.0
dir_path_risk_long_2h,0.008506563,0.0042535546,0.017012034,23.666666,5.217492,107.35256,532.9103,246.2667,1153.1943,0.07916102,0.03831952,0.16353197,0.10573164,0.059192467,0.18886152,48.0,0.0,0.8736749,0.21838032,0.7552239,0.5,0.0,39.5,13.666667,0.38391513,28.0
dn_vol_6,0.009620411,0.004279337,0.021627722,20.666666,6.574361,64.96618,565.68915,272.34106,1175.0128,0.08871086,0.042024884,0.18726087,0.10674191,0.04663095,0.24434064,42.0,0.10248858,0.90019435,0.25075758,0.680597,0.5,0.0,40.5,17.833334,0.38306594,29.0
stall_x_flow,0.006435158,0.0014949087,0.027701532,23.166666,4.139914,129.63902,448.99677,112.35791,1794.2493,0.05976539,0.015545904,0.22976485,0.08467771,0.018182348,0.3943558,26.0,0.0,0.90019435,0.15816891,0.77014923,0.6666667,0.0,36.0,12.833333,0.37953025,30.0
time_since_event_extreme_12h,0.00708481,0.0025884192,0.019391965,28.833334,6.9860973,119.00222,471.67145,149.24425,1490.6702,0.06572051,0.022348575,0.19326448,0.0925366,0.037666213,0.22733961,39.0,0.61038893,0.90019435,0.17705293,0.6238806,0.6666667,0.0,31.0,21.0,0.35334927,31.0
press_12,0.0072146268,0.0032956416,0.015793841,25.333334,7.95124,80.71417,485.1297,205.2478,1146.6666,0.067084394,0.031499702,0.1428685,0.093524575,0.04124402,0.2120755,55.0,0.0,0.90019435,0.18082644,0.67761195,0.5,0.0,41.0,18.0,0.34385753,32.0
trend_t,0.008693519,0.003908297,0.019337647,17.5,5.315073,57.619152,429.05905,192.932,954.179,0.07654825,0.03449525,0.16986787,0.08411732,0.046800707,0.1511884,49.0,0.4812831,0.94091916,0.22381476,0.66567165,0.33333334,0.0,51.0,18.666666,0.33951604,33.0
loc_pullback_depth_48,0.0062163672,0.0024279163,0.01591621,19.5,5.1234756,74.2172,407.46783,145.54929,1140.7135,0.05838658,0.021851668,0.15600605,0.07653315,0.02603936,0.22494112,54.0,0.0,0.90019435,0.15180911,0.519403,0.5,1.0,38.0,26.833334,0.33834577,34.0
v_power,0.0065142284,0.0016411823,0.025856461,21.333334,5.497474,82.78549,410.29776,113.99929,1476.713,0.06033182,0.017230608,0.21124785,0.07888837,0.027594594,0.22552876,34.0,0.0,0.90019435,0.16046731,0.67761195,0.5,0.0,37.5,18.0,0.33266002,35.0
loc_range_pos_48,0.0058437353,0.0012073057,0.028285498,19.0,4.725816,76.38893,388.11206,67.940445,2217.1028,0.05291554,0.00977597,0.28642213,0.07419235,0.017349614,0.3172696,22.0,0.0,0.90019435,0.14097747,0.71940297,0.5,0.0,47.0,15.666667,0.33238834,36.0
clv_collapse,0.007378023,0.0036811875,0.014787409,27.0,8.736895,83.439255,490.59265,207.53201,1159.7302,0.06912096,0.032317452,0.14783674,0.093519114,0.040660698,0.21509281,56.0,0.0,0.90019435,0.18557602,0.61791044,0.5,0.0,39.0,21.333334,0.3315444,37.0
align,0.005734904,0.0009928076,0.03312739,22.833334,2.409472,216.3798,380.49756,60.85654,2379.0112,0.0525724,0.009217762,0.29984036,0.072533846,0.014326842,0.36722392,19.0,0.0,0.72092885,0.13781399,0.8149254,0.33333334,0.0,48.5,10.333333,0.32952905,38.0
adx_14_slope,0.006891887,0.0025063958,0.01895076,19.0,5.7445626,62.842033,426.23544,151.43477,1199.7023,0.063885875,0.022270812,0.18326253,0.080079444,0.027513595,0.2330745,43.0,0.0,0.90019435,0.17144507,0.47462687,0.6666667,0.0,32.5,29.333334,0.3129515,39.0
atr_pct_base,0.0052875774,0.0010463691,0.026719514,18.666666,2.4267032,143.58757,351.455,92.44007,1336.2238,0.048523102,0.011544909,0.20394197,0.065742865,0.016624477,0.25998557,35.0,0.0,0.90019435,0.12481112,0.71343285,0.33333334,0.17059122,60.0,16.0,0.30553392,40.0
z_vwap_12,0.006098943,0.0014544898,0.02557399,15.166667,3.5316033,65.134094,352.83197,98.596,1262.6313,0.0576455,0.01427361,0.2328075,0.06695466,0.021776812,0.20585777,36.0,0.0,0.90019435,0.14839582,0.6268657,0.33333334,0.22935225,61.5,20.833334,0.29980174,41.0
trend_overextension_z,0.006705894,0.0019773368,0.022742216,14.333333,2.4267032,84.6599,354.98962,90.80416,1387.7959,0.05863485,0.015704028,0.21892762,0.067547075,0.02138593,0.21334621,38.0,0.013837071,0.90019435,0.16603863,0.6865672,0.16666667,0.0,48.0,17.5,0.28796306,42.0
lr_6h,0.0062603997,0.0012942108,0.030283015,11.166667,1.462494,85.261505,341.2673,72.87715,1598.0781,0.05729771,0.011298343,0.29057604,0.064895704,0.017866148,0.23572245,24.0,0.03661515,0.90019435,0.15308905,0.6865672,0.16666667,0.0,57.0,17.5,0.28084078,43.0
mr_tape,0.0067450395,0.003122556,0.014569974,16.666666,3.9440532,70.42952,372.1454,145.08154,954.5818,0.061776392,0.028162038,0.13551301,0.06970117,0.027498897,0.17667085,67.0,0.0,0.52825356,0.16717651,0.5522388,0.33333334,0.0,58.0,25.0,0.2800068,44.0
trend_z_t,0.0071649547,0.0029801868,0.017225958,18.166666,6.0392237,54.647385,377.12186,159.16336,893.553,0.06361644,0.027652021,0.14635645,0.073411494,0.038654685,0.1394203,60.0,0.03623461,0.9103964,0.17938256,0.5044776,0.33333334,0.0,57.0,27.666666,0.27477983,45.0
vp_dist_poc_atr,0.0051242113,0.0014766953,0.017781286,17.5,2.362908,129.60725,358.76355,106.01637,1214.07,0.04897361,0.014051629,0.17068586,0.06661472,0.016212337,0.2737126,44.0,0.0,0.90019435,0.12006241,0.6238806,0.33333334,0.0,62.0,21.0,0.2720045,46.0
bb_pos_24,0.005406816,0.0011291913,0.025889022,16.166666,2.1921577,119.2255,336.79404,65.28186,1737.5457,0.05085154,0.0105216075,0.24576844,0.06429001,0.017042113,0.24252895,27.0,0.33153045,0.96260333,0.12827714,0.79701495,0.0,0.0,50.5,11.333333,0.26980618,47.0
asym_ft,0.0050090905,0.0017134901,0.014643204,19.666666,3.543382,109.154976,311.19064,77.1416,1255.3488,0.04608491,0.013421952,0.15823475,0.059466653,0.02044473,0.17296794,53.0,0.0,0.90019435,0.11671609,0.71343285,0.16666667,0.0,67.5,16.0,0.26755208,48.0
coh,0.010425694,0.006101586,0.017814236,15.333333,7.340905,32.02754,487.46945,297.95236,797.53174,0.08758558,0.054309387,0.14125061,0.094793715,0.06592455,0.13630505,63.0,0.0,0.88975626,0.27416548,0.1522388,0.5,0.0,38.5,47.333332,0.26385072,49.0
adx_7_slope,0.0026381877,0.00065423077,0.0106385015,11.166667,2.8528738,43.708363,185.57776,36.605038,940.82965,0.024548858,0.0057956623,0.10398232,0.033262227,0.0070541175,0.15684113,77.0,0.0,0.90019435,0.047798883,0.74925375,0.0,0.92026496,113.0,14.0,0.25961608,50.0
vp_in_poc_zone,0.010851633,0.007387029,0.015941175,24.5,12.958266,46.32178,674.03796,463.22656,980.7882,0.09775041,0.06822115,0.1400613,0.13306154,0.10065631,0.1758993,62.0,0.2186448,0.90019435,0.28654662,0.0,0.6666667,0.0,17.5,55.833332,0.25760067,51.0
mr_soft,0.0011256591,0.00042404488,0.0029881469,5.1666665,1.86339,14.325742,75.22321,20.02633,282.55463,0.010118674,0.0029873587,0.034273606,0.011413817,0.0036537943,0.035654776,190.0,0.0,0.90019435,0.0038328252,0.8567164,0.0,0.8159258,189.5,8.0,0.25708345,52.0
shock_vol_ratio,0.0046591577,0.00085871277,0.02527941,12.833333,2.3392782,70.40396,294.05963,53.17051,1626.2975,0.04137394,0.0073588463,0.23261838,0.05570301,0.014631229,0.21206866,32.0,0.0,0.90019435,0.10654427,0.7910448,0.0,0.0,68.5,11.666667,0.25636053,53.0
atr_slope,0.005657357,0.0020443057,0.015656019,17.5,3.640055,84.13335,364.93506,121.68387,1094.4556,0.05305395,0.019267187,0.14608887,0.070434265,0.029185787,0.16997951,58.0,0.0,0.90019435,0.13555986,0.52537316,0.33333334,0.0,45.5,26.5,0.25590122,54.0
loc_swing_range_pos_24,0.006623767,0.0025130776,0.017458389,13.666667,5.4057584,34.551632,353.04922,139.6918,892.27673,0.05825526,0.022416417,0.15139242,0.06492486,0.023528485,0.17915462,59.0,0.29650933,0.90019435,0.16365136,0.3313433,0.5,0.0,48.0,37.333332,0.24784409,55.0
vp_dist_lvn_below_atr,0.005768657,0.002234482,0.014892672,17.166666,5.398045,54.59281,366.54575,148.09352,907.2361,0.05432405,0.02097999,0.14066273,0.069887586,0.033626582,0.1452504,66.0,0.0,0.90019435,0.13879511,0.47761193,0.33333334,0.0,60.0,29.166666,0.2457403,56.0
vp_air_pocket_score,0.0048287436,0.0013468822,0.017311659,17.0,2.309401,125.14067,319.14548,91.593475,1112.0206,0.044793654,0.0131982975,0.15202501,0.060409166,0.018710056,0.19504309,52.0,0.0,0.90019435,0.111473784,0.6328358,0.16666667,0.0,57.0,20.5,0.24451953,57.0
jump_rate_10h,0.0052797487,0.0023637929,0.011792803,15.833333,4.913134,51.02536,351.30136,164.92455,748.29755,0.049332142,0.023277102,0.10455169,0.068378426,0.039746754,0.11763499,78.0,0.0,0.90019435,0.12458356,0.49850747,0.33333334,0.0,68.0,28.0,0.24314782,58.0
impulse,0.002225497,0.00051932276,0.009537107,10.5,1.7078252,64.555786,151.96155,30.895967,747.4216,0.020058522,0.0038957025,0.10327901,0.02694151,0.008029535,0.09039688,90.0,0.0,0.90019435,0.035802823,0.68955225,0.0,1.0,148.5,17.333334,0.24207962,59.0
atr_percentile,0.004614261,0.0012868398,0.016545495,18.5,2.9860787,114.6152,318.37396,75.268845,1346.6656,0.042763382,0.011568039,0.15808272,0.061481677,0.021258892,0.1778078,46.0,0.0,0.90019435,0.10523922,0.6358209,0.16666667,0.0,61.5,20.333334,0.24183682,60.0
loc_prev_week_range_pos_24,0.0046991445,0.0007867018,0.028069034,17.5,2.2173557,138.11496,310.1372,63.387104,1517.4237,0.043367587,0.008154775,0.23063143,0.058953386,0.015556735,0.22340818,28.0,0.0,0.90019435,0.10770661,0.7283582,0.0,0.0,64.0,15.166667,0.24132818,61.0
vol_price_spread,0.0022843508,0.00031587327,0.016520103,10.166667,2.114763,48.87598,151.79012,23.19319,993.40533,0.02119233,0.0030866277,0.14550342,0.02704299,0.0061001224,0.11988666,57.0,0.0,0.90019435,0.03751358,0.77313435,0.0,0.42112598,141.5,12.666667,0.23497236,62.0
atr_expansion,0.0036951464,0.0005921002,0.023060465,14.0,1.5275252,128.31212,244.69327,34.973625,1711.9985,0.033044517,0.004822814,0.22641142,0.0451594,0.0068493043,0.2977487,33.0,0.0,0.90019435,0.07852247,0.7641791,0.0,0.0,93.5,13.166667,0.23423214,63.0
trend_strength_vs_reversion,0.0043415646,0.001211217,0.015562185,15.0,2.7688746,81.26045,262.22223,50.081177,1372.9807,0.038946956,0.0098304115,0.15430336,0.04965639,0.015206616,0.1621503,50.0,0.0,0.90019435,0.0973125,0.7223881,0.0,0.0,81.5,15.5,0.23411891,64.0
body_ratio,0.005063338,0.0016491238,0.01554607,17.666666,3.72678,83.7482,326.51703,101.19814,1053.5111,0.046548203,0.015931208,0.13600571,0.061267965,0.019705612,0.19049211,64.0,0.0,0.90019435,0.11829296,0.5761194,0.16666667,0.0,61.0,23.666666,0.23409098,65.0
evr_slope,0.006464737,0.005111107,0.008176864,19.833334,9.940099,39.573162,413.4801,303.6632,563.0112,0.05912542,0.046452817,0.07525518,0.07557747,0.05163505,0.11062164,122.0,0.0,0.90019435,0.1590287,0.38208956,0.33333334,0.0,75.5,34.5,0.23298818,66.0
ft_drop,0.007005299,0.0044551343,0.011015204,17.666666,5.022173,62.146626,389.46558,208.74242,726.65356,0.06080646,0.0356814,0.10362334,0.072935194,0.040811576,0.13034396,85.0,0.033422448,0.90019435,0.17474172,0.3402985,0.33333334,0.0,59.0,36.833332,0.23118258,67.0
ffd_strength_04,0.005303802,0.0021202082,0.0132677145,11.666667,3.197221,42.571693,312.1888,125.48146,776.7032,0.04954569,0.020956885,0.11713456,0.059784874,0.029801415,0.11993495,72.0,0.0,0.90019435,0.12528273,0.4,0.33333334,0.19310345,77.5,33.5,0.22856069,68.0
tail_asymmetry_q90_q10_atr_norm,0.00557504,0.0025359802,0.012256039,18.0,3.9581141,81.85717,352.518,175.40187,708.4813,0.0500469,0.023978075,0.1044576,0.068790406,0.04267253,0.11089382,83.0,0.0,0.90019435,0.13316706,0.5074627,0.16666667,0.0,66.0,27.5,0.22510755,69.0
trend_x_trending,0.0017831405,0.00062150153,0.005115981,4.1666665,1.3437096,12.920285,108.57122,36.19653,325.6586,0.01595328,0.0053393533,0.04766628,0.018171811,0.0070249983,0.04700566,171.0,0.0,0.90019435,0.02294444,0.77014923,0.0,0.38197386,171.0,12.833333,0.22425544,70.0
zscore_price_50,0.00499367,0.0014124544,0.0176549,17.833334,3.4359214,92.55968,307.5748,88.07386,1074.124,0.044182144,0.011816049,0.16520427,0.05837992,0.020460254,0.16657734,51.0,0.0,0.90019435,0.11626785,0.5402985,0.16666667,0.0,67.0,25.666666,0.22402196,71.0
loc_range_pos_24,0.0045400085,0.0016846282,0.01223515,16.5,4.645787,58.601486,279.23322,84.76271,919.87604,0.041295055,0.014280006,0.11941742,0.052860867,0.020279704,0.13778658,71.0,0.0,0.90019435,0.103080854,0.5641791,0.16666667,0.0,86.0,24.333334,0.22273925,72.0
roc_div,0.002725567,0.00067978643,0.010928014,11.5,2.6299555,50.28602,164.71938,29.656326,914.8966,0.023792317,0.0056071305,0.10095616,0.029501429,0.007076583,0.12298793,76.0,0.0,0.90019435,0.050338816,0.7044776,0.0,0.35518402,137.5,16.5,0.22156495,73.0
dist_weekly_vwap,0.0021664207,0.0005066333,0.009263856,7.8333335,1.3437096,45.665455,144.5057,28.891468,722.7704,0.019631376,0.003827948,0.100678205,0.025281647,0.006399071,0.09988352,100.0,0.0,0.90019435,0.034085598,0.6208955,0.0,0.94232816,146.0,21.166666,0.22108737,74.0
dist_from_high_event_12h,0.0066191517,0.0034984432,0.012523619,12.833333,5.398045,30.510017,329.24908,184.22458,588.4392,0.05739628,0.031657815,0.10406065,0.061801482,0.036863036,0.08634266,87.0,0.0022869825,0.6285825,0.1635172,0.3164179,0.33333334,0.0,65.0,38.166668,0.21903896,75.0
ker_10,0.004808696,0.0010041174,0.023028737,15.0,3.5118847,64.06816,287.25592,68.480705,1204.9521,0.04286451,0.009936141,0.18491746,0.053128585,0.012243526,0.23054196,40.0,0.0,0.90019435,0.11089104,0.59402984,0.0,0.18397626,67.5,22.666666,0.21869636,76.0
trend_acceleration,0.003973008,0.0014835425,0.010639934,12.666667,3.036811,52.8332,247.32333,103.775055,589.43677,0.0361651,0.015683709,0.08339318,0.044398475,0.016338509,0.120649,103.0,0.0,0.90019435,0.086599335,0.51343286,0.16666667,0.33876288,103.5,27.166666,0.21792601,77.0
dist_vwap_96_atr,0.004828881,0.0022755153,0.010247389,21.0,6.350853,69.43949,319.33643,147.34851,692.0719,0.044870216,0.021928454,0.09181387,0.06038438,0.029745774,0.12258123,94.0,0.0,0.90019435,0.11147777,0.4119403,0.33333334,0.0,87.5,32.833332,0.21429786,78.0
compression_score,0.0016054681,0.0004823725,0.0053434386,7.0,1.6329932,30.006248,112.32171,36.107517,349.40552,0.01486477,0.00440047,0.050213132,0.018672764,0.007466274,0.04669961,165.0,0.0,0.90019435,0.017779874,0.75820893,0.0,0.2655392,158.5,13.5,0.21260813,79.0
ft_2,0.0042689824,0.0017096947,0.010659336,14.833333,4.775516,46.074135,261.56494,115.24902,593.6382,0.039524417,0.017364042,0.08996635,0.049858317,0.027509773,0.0903625,99.0,0.0,0.90019435,0.09520269,0.42089552,0.16666667,0.58541703,101.0,32.333332,0.21185622,80.0
vp_profile_concentration,0.0018657277,0.00081947044,0.0042477916,9.0,1.8257419,44.36553,130.2586,46.31505,366.34537,0.017590929,0.006479998,0.04775322,0.023189878,0.011423388,0.04707627,174.0,0.0,0.90019435,0.025345078,0.65373135,0.0,0.6775607,164.5,19.333334,0.21125066,81.0
body_ratio_15m,0.002056726,0.0004706357,0.008988103,8.833333,1.5723302,49.62557,138.05595,29.401598,648.24524,0.019280668,0.0044114003,0.08426897,0.023852859,0.0051852674,0.10972605,110.0,0.0,0.90019435,0.030897,0.70746267,0.0,0.29245284,145.5,16.333334,0.20848165,82.0
ft_4,0.00455413,0.0016085367,0.01289377,14.166667,4.8790936,41.13355,275.5006,109.118996,695.5763,0.040384185,0.015866678,0.10278663,0.051127717,0.022406034,0.11666694,81.0,0.0,0.90019435,0.103491336,0.49253732,0.16666667,0.0,77.0,28.333334,0.20505458,83.0
vp_in_lvn_above_zone,0.0035963324,0.00095448416,0.013550362,17.333334,3.72678,80.61771,262.4104,60.45048,1139.1013,0.03385541,0.008068636,0.14205483,0.04987045,0.016281309,0.15275565,65.0,0.0,0.90019435,0.075650156,0.6119403,0.0,0.20091817,83.5,21.666666,0.20463857,84.0
vp_accept_hvn_touchrate,0.0021362826,0.00071494305,0.0063833105,10.0,2.7688746,36.115757,143.83832,51.333847,403.03748,0.019665577,0.0069940407,0.055294916,0.025776979,0.011992477,0.055405788,149.5,0.0,0.90019435,0.033209547,0.53731346,0.0,0.9976276,154.5,25.833334,0.202475,85.0
jump_intensity,0.0016457152,0.00021783411,0.012433215,8.666667,1.4907119,50.386066,121.628334,29.231981,506.0708,0.016043277,0.0031656818,0.08130531,0.020758888,0.0059554325,0.07235938,106.0,0.0,0.90019435,0.018949773,0.7283582,0.0,0.19011544,164.0,15.166667,0.20201771,86.0
sv_imb_24,0.0014131641,0.0004235792,0.004714662,7.3333335,2.2110832,24.321915,99.42205,30.114132,328.2427,0.013478875,0.0044277506,0.041032135,0.016324118,0.0052059344,0.051187124,177.0,0.0,0.90019435,0.012189996,0.7402985,0.0,0.19605559,176.0,14.5,0.2015819,87.0
vp_dist_hvn_above_atr,0.003355986,0.0011925793,0.009443936,12.0,2.0,72.0,210.86816,58.305904,762.6224,0.030164376,0.010251491,0.08875679,0.039550547,0.015865063,0.098596886,96.0,0.0,0.90019435,0.06866378,0.6029851,0.0,0.26050422,109.5,22.166666,0.20153657,88.0
vp_dist_lvn_above_atr,0.0021765865,0.00093940285,0.005043128,9.666667,2.6874192,34.771072,147.26292,57.9156,374.44778,0.0203199,0.008287764,0.049820233,0.026627695,0.013812256,0.0513337,166.0,0.0,0.90019435,0.0343811,0.6238806,0.0,0.53092575,147.0,21.0,0.20142604,89.0
rolling_range_20,0.0011224829,0.00049334863,0.00255391,5.5,1.7078252,17.712585,78.161026,37.568874,162.6119,0.010631355,0.0054805563,0.02062304,0.012006799,0.007469654,0.01929985,195.0,0.0,0.90019435,0.003740501,0.76119405,0.0,0.17535238,190.0,13.333333,0.2011234,90.0
