fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.016703764,0.52431536,-0.9968399,0.015201208,0.99489003
1,0.016147785,0.524725,-0.9967521,0.013823483,0.9948157
2,0.021647263,0.5258194,-0.9969477,0.022741172,0.9948095
3,0.022791771,0.52348197,-0.99684364,0.027096711,0.99488354
4,0.024828713,0.52801543,-0.99688995,0.028277777,0.9949284
