fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,21.87409,6.0
0,42,dist_ema20_atr,location,,context,24.41622,7.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,38.56693,8.0
0,42,dist_ema50_atr,location,,context,6.887931,3.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,5.472911,3.0
0,42,dist_ema200_atr,location,,context,13.696421,3.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,17.246092,9.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,11.275749,3.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,51.170082,24.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,13.006866,5.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,59.538067,15.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,166.18651,41.0
0,42,dist_oiw_signed_delta_12h_atr,location,,open_interest_location,87.64308,21.0
0,42,dist_oiw_abs_delta_12h_atr,location,,open_interest_location,31.348537,11.0
0,42,dist_funding_pressure_price_12h_atr,location,,open_interest_location,32.59126,15.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,127.10108,25.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,35.9672,8.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,55.616974,16.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,40.045246,12.0
0,42,amihud_illiq,regime,liquidity,liquidity,73.131195,23.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,63.07586,11.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,305.96457,32.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,32.98455,5.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,72.28985,15.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,31.17358,8.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,33.662655,8.0
