fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.008066898,0.3908504,-0.86565423,0.010262189,0.8677807
1,0.008268023,0.39177454,-0.86609024,0.011176983,0.8704544
2,0.0065762214,0.39208248,-0.8670302,0.0077850423,0.8746834
3,0.0073441197,0.39023134,-0.86705106,0.008004411,0.8727164
4,0.0063257273,0.3893625,-0.86558753,0.008915862,0.8730964
