feature_name,group,usage_count
mkt_ret_eq_24h,regime,792
bars_in_high_vol_state_log_norm,location,471
up_down_semivol_ratio_tanh,regime,409
volume_autocorr_48,regime,370
xasset_mkt_depth_z,regime,359
symbol_minus_mkt_ret_24h,regime,323
range_expansion_ratio,regime,307
dist_rolling_7d_high,location,280
direction_entropy_20,regime,243
dist_weekly_vwap,location,237
atr_compression_ratio,regime,229
compression_ratio,regime,229
zscore_price_200,location,220
xasset_mkt_spread_bps,regime,214
rv_24h,regime,207
mark_index_basis,regime,176
volume_zscore_48h,regime,172
prior_volatility,regime,166
return_autocorr_48,regime,158
xasset_mkt_ob_stress,regime,158
loc_vwap_dev_z_48,location,148
market_dispersion_4h,regime,140
loc_vwap_dev_z_24,location,137
trend_acceleration,regime,115
dist_ema50_atr,location,114
atr_percentile,regime,112
rolling_range_20,regime,110
mark_index_basis_z,regime,107
loc_prev_week_range_pos_24,location,106
volatility_ratio_short_long,regime,103
loc_prev_week_range_pos_48,location,103
amihud_illiq,regime,100
prior_range,regime,100
variance_ratio_10_48,regime,100
realized_volatility_24h,regime,94
choppiness_index_20,regime,94
tail_asymmetry_q90_q10_atr_norm,regime,90
zscore_price_50,location,89
ema50_slope,regime,86
loc_bb_channel_pos_48,location,85
dist_ema_fast,regime,78
dist_prior_day_low,location,77
compression_score,regime,76
range_24h_pct,regime,75
dist_ma100_atr,location,72
loc_pullback_depth_48,location,72
dist_prior_day_high,location,65
dist_ema200_atr,location,64
premium_index_z,regime,61
loc_swing_range_pos_24,location,60
spectral_entropy_ret_24,regime,59
perp_index_basis,regime,59
perp_index_basis_z,regime,55
loc_initial_balance_pos_24,location,54
dist_range_mid_atr,location,53
volume_percentile,regime,53
market_breadth_4h,regime,50
up_down_return_mass_ratio_tanh,regime,50
volume_trend_48,regime,49
loc_pivot_ladder_pos_24,location,47
loc_range_pos_48,location,47
loc_swing_range_pos_48,location,46
volume_entropy_24,regime,46
loc_ema_stack_pos_24,location,43
loc_prev_day_range_pos_24,location,43
ema_slope_norm,regime,43
efficiency_ratio_20,regime,43
true_range_percentile,regime,43
path_efficiency_24,regime,40
basis_vol,regime,40
loc_pullback_depth_24,location,39
distance_to_ema,location,39
loc_prior_bar_pos_24,location,38
pullback_depth,location,38
ema20_slope_5h,regime,37
loc_prev_day_range_pos_48,location,37
premium_index,regime,36
dist_vwap_atr,location,35
loc_range_pos_24,location,33
ob_depth_usd_l20_z,regime,33
dist_ema20_atr,location,30
loc_session_pos_24,location,29
loc_initial_balance_pos_48,location,28
loc_pivot_ladder_pos_48,location,23
loc_prior_bar_pos_48,location,22
dist_local_swing,location,21
loc_bb_channel_pos_24,location,21
mark_perp_dislocation,regime,20
ob_spread_z_24h,regime,20
basis_pct,regime,19
loc_ema_stack_pos_48,location,19
bollinger_band_width,regime,16
premium_index_mom_8h,regime,16
loc_session_pos_48,location,16
cs_rank_ret_24h,regime,15
market_breadth_24h,regime,11
basis_pct_z,regime,10
basis_stretch,regime,9
basis_mom_4h,regime,7
basis_mom_2h,regime,4
amihud_z,regime,2
