fold_id,seed,group,gain,split
0,42,location,1907.4148,353.0
0,42,regime,5127.3,803.0
1,42,location,1337.9618,197.0
1,42,regime,2557.2754,349.0
2,42,location,366.89294,44.0
2,42,regime,617.0529,77.0
3,42,location,476.81473,63.0
3,42,regime,682.6822,102.0
4,42,location,2663.3691,831.0
4,42,regime,5580.089,1705.0
