fold_id,seed,regime_family,gain,split
0,42,basis,20.92688,5.0
0,42,compression,219.27869,47.0
0,42,context,205.70255,37.0
0,42,cross_asset,890.5245,85.0
0,42,cross_asset_orderbook,469.2008,62.0
0,42,cross_sectional,180.87119,26.0
0,42,liquidity,457.02005,91.0
0,42,mark_index,279.65945,69.0
0,42,momentum,177.6263,32.0
0,42,orderbook,56.620792,12.0
0,42,path_structure,877.05444,122.0
0,42,trend,183.86775,42.0
0,42,volatility,399.82587,74.0
0,42,volatility_term_structure,709.1206,99.0
1,42,basis,5.59483,2.0
1,42,compression,69.56881,21.0
1,42,context,80.53691,11.0
1,42,cross_asset,710.85297,63.0
1,42,cross_asset_orderbook,472.8958,41.0
1,42,cross_sectional,54.48187,10.0
1,42,liquidity,227.66852,43.0
1,42,mark_index,140.02823,29.0
1,42,momentum,32.910416,8.0
1,42,orderbook,15.544588,4.0
1,42,path_structure,235.15306,44.0
1,42,trend,144.68307,22.0
1,42,volatility,73.500084,18.0
1,42,volatility_term_structure,293.85635,33.0
2,42,basis,1.64694,1.0
2,42,compression,5.55125,3.0
2,42,context,15.27165,3.0
2,42,cross_asset,179.06166,12.0
2,42,cross_asset_orderbook,81.52699,8.0
2,42,liquidity,50.93282,7.0
2,42,mark_index,21.072042,5.0
2,42,momentum,10.4154,1.0
2,42,orderbook,0.121167,1.0
2,42,path_structure,104.3086,13.0
2,42,trend,31.47947,3.0
2,42,volatility,24.228367,8.0
2,42,volatility_term_structure,91.43653,12.0
3,42,compression,3.744845,3.0
3,42,context,40.59512,6.0
3,42,cross_asset,203.49666,15.0
3,42,cross_asset_orderbook,51.00856,7.0
3,42,cross_sectional,4.01154,1.0
3,42,liquidity,34.19448,13.0
3,42,mark_index,25.579288,8.0
3,42,momentum,2.691272,2.0
3,42,orderbook,1.45891,1.0
3,42,path_structure,104.5678,19.0
3,42,trend,128.98662,10.0
3,42,volatility,17.19138,4.0
3,42,volatility_term_structure,65.1557,13.0
4,42,basis,65.72291,30.0
4,42,compression,207.28864,111.0
4,42,context,184.87376,68.0
4,42,cross_asset,935.34247,163.0
4,42,cross_asset_orderbook,364.32538,101.0
4,42,cross_sectional,205.39285,65.0
4,42,liquidity,600.1776,202.0
4,42,mark_index,319.60068,152.0
4,42,momentum,133.39307,36.0
4,42,orderbook,51.699337,28.0
4,42,path_structure,940.97675,263.0
4,42,trend,285.2932,98.0
4,42,volatility,637.5848,210.0
4,42,volatility_term_structure,648.4177,178.0
