fold_id,seed,group,gain,split
0,42,location,3942.9265,406.0
0,42,regime,17333.102,1826.0
1,42,location,2709.6453,245.0
1,42,regime,12866.285,1044.0
2,42,location,3544.9954,390.0
2,42,regime,14831.154,1597.0
3,42,location,4047.6035,442.0
3,42,regime,14417.922,1706.0
